Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Julius Randle,26.0,PF,71,71,2667,0,0,0,96,4,2.6,0.2,100,71,73,43,180,7,1092,49,70,"MVP-8,MIP-1,AS,NBA2"
2.0,RJ Barrett,20.0,SG,72,72,2511,5,79,16,0,0,2.6,0.4,77,35,85,14,133,13,520,28,86,
3.0,Reggie Bullock,29.0,SF,65,64,1949,0,2,96,2,0,1.9,-1.3,27,10,77,4,11,6,238,0,13,
4.0,Nerlens Noel,26.0,C,64,41,1547,0,0,0,0,100,0.7,-3.2,23,23,84,13,30,12,106,5,12,
5.0,Elfrid Payton,26.0,PG,63,63,1484,97,3,0,0,0,-2.8,-9.4,57,24,44,8,54,5,486,17,78,
6.0,Alec Burks,29.0,SG,49,5,1255,1,27,73,1,0,5.2,4.2,33,9,52,2,49,8,260,12,31,
7.0,Immanuel Quickley,21.0,PG,64,3,1243,61,39,0,0,0,6.8,6.6,27,14,42,6,58,4,310,14,25,
8.0,Derrick Rose,32.0,PG,35,3,937,100,0,0,0,0,11.0,11.5,37,11,23,0,38,8,364,7,21,"MVP-9,6MOY-3"
9.0,Taj Gibson,35.0,C,45,3,936,0,0,0,3,98,7.9,7.4,12,5,50,4,24,9,86,4,14,
10.0,Mitchell Robinson,22.0,C,31,29,853,0,0,0,0,100,-1.7,-5.5,1,10,52,13,28,2,38,5,13,
11.0,Obi Toppin,22.0,PF,62,0,683,0,0,0,99,1,2.8,0.3,9,5,32,6,14,3,77,4,11,
12.0,Kevin Knox,21.0,SF,42,0,464,0,0,59,40,1,-2.9,-6.2,7,3,25,2,12,2,46,4,6,
13.0,Austin Rivers,28.0,SG,21,2,442,8,92,0,0,0,-3.8,-7.2,7,5,12,5,6,8,107,0,6,
14.0,Frank Ntilikina,22.0,PG,33,4,322,46,53,1,0,0,-1.5,-4.4,8,3,18,0,5,4,48,1,3,
15.0,Norvel Pelle,27.0,C,9,0,52,0,0,0,0,100,29.5,27.4,0,0,2,0,1,0,2,0,1,
16.0,Theo Pinson,25.0,SG,17,0,34,3,48,49,0,0,-11.9,-14.6,0,1,1,0,0,0,3,0,0,
17.0,Dennis Smith Jr.,23.0,PG,3,0,28,87,14,0,0,0,-17.5,-20.2,0,0,1,0,2,0,7,0,1,
18.0,Jared Harper,23.0,PG,8,0,16,100,0,0,0,0,-5.7,-8.3,3,0,1,0,1,0,3,0,0,
19.0,Ignas Brazdeikis,22.0,SF,4,0,7,0,0,46,54,0,-52.7,-55.4,0,1,0,0,1,0,2,0,0,
,Team Totals,,,72,72,17430,20,20,20,20,20,2.5,0.0,428,230,674,120,647,91,3795,150,391,
