Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Julius Randle,26.0,PF,5,5,180,0,0,0,96,4,-12.7,-19.6,7,8,3,6,11,0,50,0,6,
2.0,Derrick Rose,32.0,PG,5,3,175,100,0,0,0,0,-11.8,-15.7,5,3,3,0,4,2,58,1,12,
3.0,RJ Barrett,20.0,SG,5,5,162,0,78,22,0,0,-12.7,-14.6,1,1,3,0,9,0,38,3,2,
4.0,Reggie Bullock,29.0,SF,5,5,162,0,0,99,1,0,-11.6,-11.6,0,2,4,0,2,0,12,0,2,
5.0,Taj Gibson,35.0,C,5,3,138,0,0,0,1,100,-3.1,10.9,0,2,7,1,1,0,11,1,1,
6.0,Alec Burks,29.0,SG,5,0,128,16,51,33,0,0,3.2,23.3,0,2,8,0,6,0,30,1,0,
7.0,Nerlens Noel,26.0,C,5,2,92,0,0,0,0,100,-18.1,-17.0,1,1,7,1,4,0,2,0,2,
8.0,Immanuel Quickley,21.0,PG,5,0,77,40,60,0,0,0,2.0,14.7,4,2,2,0,4,2,12,1,7,
9.0,Obi Toppin,22.0,PF,5,0,65,0,0,0,95,5,2.3,13.8,0,0,3,1,3,0,5,0,1,
10.0,Elfrid Payton,26.0,PG,2,2,13,100,0,0,0,0,-30.8,-24.3,0,0,0,0,1,0,2,0,1,
11.0,Kevin Knox,21.0,SF,1,0,4,0,0,12,88,0,128.6,138.4,0,0,0,0,0,0,3,0,0,
12.0,Frank Ntilikina,22.0,PG,3,0,4,16,84,0,0,0,75.0,84.0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,5,5,1200,20,20,20,20,20,-7.7,-4.2,18,21,40,9,45,4,223,7,34,
