Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Julius Randle,26.0,PF,5,5,180,7.2,0.425,0.351,0.287,6.1,29.4,17.1,19.8,0.9,0.0,17.8,31.8,-0.7,0.3,-0.4,-0.109,-2.8,-0.7,-3.5,-0.1,
2.0,Derrick Rose,32.0,PG,5,3,175,17.1,0.551,0.202,0.107,2.3,10.3,6.1,29.3,0.6,0.6,8.3,24.3,0.2,0.2,0.4,0.108,3.2,1.1,4.3,0.3,
3.0,RJ Barrett,20.0,SG,5,5,162,14.2,0.489,0.418,0.224,2.5,22.3,11.8,16.6,1.3,1.2,2.6,20.7,0.1,0.3,0.3,0.104,0.5,2.6,3.2,0.2,
4.0,Reggie Bullock,29.0,SF,5,5,162,7.5,0.534,0.744,0.128,3.1,8.3,5.6,5.9,0.9,0.6,8.8,12.4,0.0,0.2,0.2,0.061,-2.4,1.1,-1.2,0.0,
5.0,Taj Gibson,35.0,C,5,3,138,14.4,0.612,0.0,0.05,11.6,15.5,13.4,4.6,3.0,3.5,12.8,7.5,0.2,0.3,0.5,0.159,-1.5,3.6,2.1,0.1,
6.0,Alec Burks,29.0,SG,5,0,128,16.0,0.544,0.429,0.339,3.9,17.6,10.3,19.2,0.4,0.0,5.9,23.7,0.2,0.1,0.3,0.12,2.3,1.6,3.9,0.2,
7.0,Nerlens Noel,26.0,C,5,2,92,12.7,0.675,0.0,1.6,10.9,12.2,11.5,1.6,2.2,3.2,19.0,10.1,0.1,0.2,0.3,0.158,-3.6,3.1,-0.5,0.0,
8.0,Immanuel Quickley,21.0,PG,5,0,77,2.4,0.402,0.333,0.212,0.0,10.2,4.8,11.1,2.0,0.0,14.3,24.2,-0.3,0.1,-0.2,-0.112,-6.5,-0.1,-6.6,-0.1,
9.0,Obi Toppin,22.0,PF,5,0,65,15.1,0.624,0.391,0.261,6.2,15.6,10.6,5.8,0.0,1.5,10.5,19.5,0.1,0.1,0.2,0.12,0.5,1.0,1.6,0.1,
10.0,Elfrid Payton,26.0,PG,2,2,13,-8.8,0.085,0.0,0.4,0.0,0.0,0.0,10.7,3.9,0.0,0.0,20.1,-0.1,0.0,-0.1,-0.298,-13.1,0.0,-13.0,0.0,
11.0,Kevin Knox,21.0,SF,1,0,4,43.4,1.136,,,0.0,28.2,13.2,34.9,0.0,24.4,0.0,9.8,0.0,0.0,0.1,0.627,19.3,17.1,36.4,0.0,
12.0,Frank Ntilikina,22.0,PG,3,0,4,-10.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,-0.246,-13.7,-5.9,-19.6,0.0,
,Team Totals,,,5,5,1200,,0.505,0.352,0.252,,,,,,,,,-0.1,1.7,1.6,0.062,-0.9,1.5,0.5,0.8,
