Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Julius Randle,26,5,5,180,8.0,26.7,0.298,3.1,9.4,0.333,4.8,17.4,0.279,0.356,6.5,7.7,0.852,3.1,13.4,16.5,5.7,0.9,0.0,6.5,5.1,25.6,84,110,
2,Derrick Rose,32,5,3,175,11.7,24.6,0.476,2.3,5.0,0.471,9.4,19.6,0.478,0.524,2.6,2.6,1.0,1.2,4.7,5.9,7.3,0.6,0.3,2.3,1.5,28.4,114,115,
3,RJ Barrett,20,5,5,162,8.2,21.2,0.388,2.5,8.9,0.286,5.7,12.3,0.462,0.448,3.8,4.7,0.8,1.3,10.1,11.4,4.7,1.3,0.6,0.6,3.5,22.8,111,110,
4,Reggie Bullock,29,5,5,162,4.7,12.3,0.385,3.2,9.2,0.345,1.6,3.2,0.5,0.513,1.3,1.6,0.8,1.6,3.8,5.4,1.9,0.9,0.3,1.3,3.5,13.9,108,114,
5,Taj Gibson,35,5,3,138,4.5,7.4,0.6,0.0,0.0,,4.5,7.4,0.6,0.6,0.4,0.4,1.0,5.9,7.1,13.0,1.5,3.0,1.9,1.1,4.8,9.3,131,106,
6,Alec Burks,29,5,0,128,9.6,22.4,0.429,3.2,9.6,0.333,6.4,12.8,0.5,0.5,5.6,7.6,0.737,2.0,8.0,10.0,5.2,0.4,0.0,1.6,4.4,28.0,116,114,
7,Nerlens Noel,26,5,2,92,2.8,5.6,0.5,0.0,0.0,,2.8,5.6,0.5,0.5,7.2,8.9,0.813,5.6,5.6,11.1,0.6,2.2,1.7,2.2,8.4,12.8,129,108,
8,Immanuel Quickley,21,5,0,77,6.7,22.0,0.303,2.7,7.3,0.364,4.0,14.6,0.273,0.364,3.3,4.7,0.714,0.0,4.7,4.7,3.3,2.0,0.0,4.0,5.3,19.3,77,112,
9,Obi Toppin,22,5,0,65,9.5,18.1,0.522,2.4,7.1,0.333,7.1,11.0,0.643,0.587,3.9,4.7,0.833,3.2,7.1,10.2,1.6,0.0,0.8,2.4,4.7,25.2,119,114,
10,Elfrid Payton,26,2,2,13,0.0,19.7,0.0,0.0,0.0,,0.0,19.7,0.0,0.0,3.9,7.9,0.5,0.0,0.0,0.0,3.9,3.9,0.0,0.0,3.9,3.9,31,110,
11,Kevin Knox,21,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,25.6,25.6,1.0,0.0,12.8,12.8,12.8,0.0,12.8,0.0,0.0,25.6,246,94,
12,Frank Ntilikina,22,3,0,4,0.0,12.8,0.0,0.0,12.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,119,
