Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,RJ Barrett,20.0,SG,72,72,2511,0.441,0.457,0.401,0.499,0.746,0.535,0.26,0.292,95,86,109.0,93,96.0,94,106,74,-82.4,-87.0,
2.0,Ignas Brazdeikis,22.0,SF,4,0,7,0.0,0.0,,0.0,1.0,0.532,2.0,0.0,0,0,,0,129.0,93,810,0,-1.1,-0.1,
3.0,Reggie Bullock,29.0,SF,65,64,1949,0.442,0.521,0.41,0.587,0.909,0.606,0.098,0.709,95,98,112.0,109,117.0,106,40,181,55.5,39.8,
4.0,Alec Burks,29.0,SG,49,5,1255,0.42,0.425,0.415,0.522,0.856,0.564,0.236,0.492,90,80,113.0,97,110.0,99,96,126,-15.9,-8.2,
5.0,Taj Gibson,35.0,C,45,3,936,0.627,0.671,0.2,0.636,0.727,0.661,0.348,0.095,134,127,55.0,118,94.0,116,141,24,31.0,32.6,
6.0,Jared Harper,23.0,PG,8,0,16,0.0,0.0,0.0,0.0,0.75,0.26,1.0,0.25,0,0,0.0,0,96.0,46,405,64,-4.3,-3.6,
7.0,Kevin Knox,21.0,SF,42,0,464,0.392,0.389,0.393,0.514,0.8,0.537,0.14,0.622,84,73,107.0,96,103.0,94,57,159,-6.8,-10.6,
8.0,Nerlens Noel,26.0,C,64,41,1547,0.614,0.623,0.0,0.614,0.714,0.638,0.314,0.013,132,117,0.0,114,92.0,112,127,3,34.1,33.8,
9.0,Frank Ntilikina,22.0,PG,33,4,322,0.367,0.194,0.479,0.513,0.444,0.512,0.228,0.608,79,37,131.0,95,57.0,90,92,155,-4.0,-10.4,
10.0,Elfrid Payton,26.0,PG,63,63,1484,0.432,0.46,0.286,0.455,0.682,0.478,0.172,0.158,93,87,78.0,85,88.0,84,70,40,-103.2,-126.1,
11.0,Norvel Pelle,27.0,C,9,0,52,0.714,0.714,,0.714,0.5,0.698,0.286,0.0,153,135,,133,64.0,122,116,0,2.5,2.0,
12.0,Theo Pinson,25.0,SG,17,0,34,0.111,1.0,0.0,0.111,,0.111,0.0,0.889,24,189,0.0,21,,19,0,227,-7.7,-8.3,
13.0,Immanuel Quickley,21.0,PG,64,3,1243,0.395,0.401,0.389,0.497,0.891,0.557,0.3,0.522,85,76,106.0,92,115.0,97,122,133,-48.0,-19.8,
14.0,Julius Randle,26.0,PF,71,71,2667,0.456,0.474,0.411,0.516,0.811,0.567,0.325,0.294,98,89,112.0,96,104.0,99,132,75,-57.2,-14.5,"MVP-8,MIP-1,AS,NBA2"
15.0,Austin Rivers,28.0,SG,21,2,442,0.43,0.517,0.364,0.533,0.714,0.545,0.104,0.57,92,98,99.0,99,92.0,95,42,146,-1.2,-7.4,
16.0,Mitchell Robinson,22.0,C,31,29,853,0.653,0.653,,0.653,0.491,0.642,0.301,0.0,140,123,,121,63.0,112,122,0,40.7,28.1,
17.0,Derrick Rose,32.0,PG,35,3,937,0.487,0.507,0.411,0.53,0.883,0.565,0.18,0.211,105,96,112.0,99,114.0,99,73,54,-6.4,-6.0,"MVP-9,6MOY-3"
18.0,Dennis Smith Jr.,23.0,PG,3,0,28,0.2,0.333,0.0,0.2,0.833,0.356,0.6,0.4,43,63,0.0,37,107.0,62,243,102,-6.8,-5.5,
19.0,Obi Toppin,22.0,PF,62,0,683,0.498,0.629,0.306,0.56,0.731,0.574,0.124,0.407,107,119,83.0,104,94.0,100,50,104,9.1,0.9,
,Team Totals,,,72,72,17430,0.456,0.49,0.392,0.524,0.784,0.559,0.242,0.347,98,92,107.0,97,101.0,98,98,89,-172.1,-170.3,
