Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Julius Randle,26,PF,5,5,180,5.6,18.8,0.298,2.2,6.6,0.333,3.4,12.2,0.279,0.356,4.6,5.4,0.852,2.2,9.4,11.6,4.0,0.6,0.0,4.6,3.6,18.0,
2,Derrick Rose,32,PG,5,3,175,8.2,17.3,0.476,1.6,3.5,0.471,6.6,13.8,0.478,0.524,1.9,1.9,1.0,0.8,3.3,4.1,5.1,0.4,0.2,1.6,1.0,20.0,
3,RJ Barrett,20,SG,5,5,162,5.8,14.9,0.388,1.8,6.2,0.286,4.0,8.7,0.462,0.448,2.7,3.3,0.8,0.9,7.1,8.0,3.3,0.9,0.4,0.4,2.4,16.0,
4,Reggie Bullock,29,SF,5,5,162,3.3,8.7,0.385,2.2,6.4,0.345,1.1,2.2,0.5,0.513,0.9,1.1,0.8,1.1,2.7,3.8,1.3,0.7,0.2,0.9,2.4,9.8,
5,Taj Gibson,35,C,5,3,138,3.1,5.2,0.6,0.0,0.0,,3.1,5.2,0.6,0.6,0.3,0.3,1.0,4.2,5.0,9.1,1.0,2.1,1.3,0.8,3.4,6.5,
6,Alec Burks,29,SG,5,0,128,6.8,15.8,0.429,2.3,6.8,0.333,4.5,9.0,0.5,0.5,3.9,5.3,0.737,1.4,5.6,7.0,3.7,0.3,0.0,1.1,3.1,19.7,
7,Nerlens Noel,26,C,5,2,92,2.0,3.9,0.5,0.0,0.0,,2.0,3.9,0.5,0.5,5.1,6.3,0.813,3.9,3.9,7.8,0.4,1.6,1.2,1.6,5.9,9.0,
8,Immanuel Quickley,21,PG,5,0,77,4.7,15.4,0.303,1.9,5.1,0.364,2.8,10.3,0.273,0.364,2.3,3.3,0.714,0.0,3.3,3.3,2.3,1.4,0.0,2.8,3.7,13.6,
9,Obi Toppin,22,PF,5,0,65,6.6,12.7,0.522,1.7,5.0,0.333,5.0,7.8,0.643,0.587,2.8,3.3,0.833,2.2,5.0,7.2,1.1,0.0,0.6,1.7,3.3,17.7,
10,Elfrid Payton,26,PG,2,2,13,0.0,13.8,0.0,0.0,0.0,,0.0,13.8,0.0,0.0,2.8,5.5,0.5,0.0,0.0,0.0,2.8,2.8,0.0,0.0,2.8,2.8,
11,Kevin Knox,21,SF,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,18.0,18.0,1.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,18.0,
12,Frank Ntilikina,22,PG,3,0,4,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
