Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Anthony Edwards,23.0,SG,15,15,585,0.453,15.2,0.564,0.238,0.205,0.057,0.064,0.436,0.53,0.62,0.492,0.471,0.368,0.354,0.382,0.609,0.034,9,0.1,0.462,3,0,
2.0,Julius Randle,30.0,PF,15,15,533,0.502,12.8,0.659,0.197,0.332,0.1,0.031,0.341,0.563,0.711,0.474,0.652,0.286,0.385,0.447,0.7,0.013,3,0.205,0.25,0,0,
3.0,Jaden McDaniels,24.0,PF,15,15,497,0.515,12.0,0.675,0.278,0.237,0.118,0.041,0.325,0.579,0.83,0.375,0.5,0.286,0.382,0.606,1.0,0.095,14,0.6,0.364,0,0,
4.0,Rudy Gobert,32.0,C,15,15,411,0.582,2.1,1.0,0.734,0.266,0.0,0.0,0.0,0.582,0.672,0.333,,,,0.63,,0.392,29,,,0,0,
5.0,Donte DiVincenzo,28.0,SG,15,0,377,0.365,19.6,0.302,0.103,0.167,0.024,0.008,0.698,0.474,0.615,0.381,0.667,0.0,0.318,0.5,0.929,0.016,2,0.284,0.48,2,0,
6.0,Naz Reid,25.0,C,15,0,375,0.509,16.7,0.427,0.145,0.255,0.027,0.0,0.573,0.66,0.688,0.679,0.333,,0.397,0.484,0.96,0.009,1,0.286,0.333,0,0,
7.0,Mike Conley,37.0,PG,15,15,356,0.302,18.4,0.375,0.052,0.219,0.083,0.021,0.625,0.25,0.2,0.286,0.125,0.5,0.333,0.556,0.85,0.0,0,0.283,0.412,0,0,
8.0,Nickeil Alexander-Walker,26.0,SG,15,0,310,0.389,16.1,0.442,0.186,0.168,0.071,0.018,0.558,0.44,0.667,0.368,0.125,0.0,0.349,0.636,0.909,0.0,0,0.381,0.333,0,0,
9.0,Terrence Shannon Jr.,24.0,SG,9,0,57,0.481,11.9,0.704,0.222,0.296,0.111,0.074,0.296,0.526,0.833,0.375,0.333,0.5,0.375,0.9,1.0,0.0,0,0.75,0.333,0,0,
10.0,Jaylen Clark,23.0,SG,5,0,28,0.8,7.2,0.8,0.4,0.4,0.0,0.0,0.2,1.0,1.0,1.0,,,0.0,0.5,,0.0,0,1.0,0.0,0,0,
11.0,Josh Minott,22.0,SF,5,0,23,0.25,19.5,0.25,0.25,0.0,0.0,0.0,0.75,0.5,0.5,,,,0.167,1.0,1.0,0.0,0,0.167,0.0,0,0,
12.0,Luka Garza,26.0,C,5,0,19,1.0,6.7,0.833,0.667,0.0,0.167,0.0,0.167,1.0,1.0,,1.0,,1.0,0.2,1.0,0.167,1,0.0,,0,0,
13.0,Rob Dillingham,20.0,PG,3,0,16,0.375,15.5,0.75,0.125,0.125,0.375,0.125,0.25,0.333,1.0,0.0,0.333,0.0,0.5,0.0,0.0,0.0,0,0.0,,0,0,
14.0,Leonard Miller,21.0,SF,3,0,13,0.75,5.0,0.875,0.875,0.0,0.0,0.0,0.125,0.714,0.714,,,,1.0,0.6,1.0,0.0,0,0.0,,0,0,
,Team Totals,,,15,15,3600,0.462,12.8,0.566,0.232,0.232,0.069,0.032,0.434,0.541,0.691,0.446,0.461,0.317,0.358,0.509,0.819,0.05,59,0.277,0.37,5,0,
