Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Anthony Edwards,23.0,SG,15,15,585,1,65,33,1,0,3.2,2.5,15,18,14,3,39,3,205,9,10,
2.0,Julius Randle,30.0,PF,15,15,533,0,0,1,94,5,3.2,1.8,15,18,14,11,35,2,186,9,14,
3.0,Jaden McDaniels,24.0,PF,15,15,497,0,1,87,12,0,8.6,17.9,8,4,24,3,13,2,59,4,8,
4.0,Rudy Gobert,32.0,C,15,15,411,0,0,0,0,100,7.2,10.2,4,4,23,4,21,1,28,1,10,
5.0,Donte DiVincenzo,28.0,SG,15,0,377,80,20,0,0,0,-7.9,-23.1,13,6,17,8,2,2,113,1,3,
6.0,Naz Reid,25.0,C,15,0,375,0,0,0,31,69,-0.4,-6.7,10,15,26,3,11,2,61,1,6,
7.0,Mike Conley,37.0,PG,15,15,356,100,0,0,0,0,7.5,9.2,9,3,11,0,3,8,121,0,3,
8.0,Nickeil Alexander-Walker,26.0,SG,15,0,310,13,78,10,0,0,-1.4,-7.4,14,6,12,0,4,5,87,1,4,
9.0,Terrence Shannon Jr.,24.0,SG,9,0,57,0,7,73,20,0,4.1,1.5,2,1,5,0,7,1,6,2,2,
10.0,Jaylen Clark,23.0,SG,5,0,28,15,64,22,0,0,1.9,-0.9,1,0,0,0,2,0,3,0,0,
11.0,Josh Minott,22.0,SF,5,0,23,0,0,41,58,2,-2.0,-4.9,1,1,1,0,0,1,4,0,0,
12.0,Luka Garza,26.0,C,5,0,19,0,0,0,0,100,-1.7,-4.6,0,0,1,0,0,0,0,0,0,
13.0,Rob Dillingham,20.0,PG,3,0,16,100,0,0,0,0,-5.3,-8.2,0,0,0,0,1,0,16,0,0,
14.0,Leonard Miller,21.0,SF,3,0,13,0,0,0,71,29,10.7,8.2,0,0,0,0,0,0,0,0,0,
,Team Totals,,,15,15,3600,20,20,20,20,20,2.8,1.4,92,76,148,32,138,27,889,28,60,
