unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Nikola Vučević,30:47,5,16,.313,2,6,.333,0,0,,3,5,8,4,0,0,0,4,12,7.6,-11,True,,CHI,NOP,CHI,NOP,True,False,dba432b77da2352efa33b0859917c2c508f7e876,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Coby White,28:28,8,18,.444,1,10,.100,3,3,1.000,0,5,5,5,2,0,2,3,20,14.4,-10,True,,CHI,NOP,CHI,NOP,True,False,58e0e7375b252e5202f4f33a5f4418a051afb59d,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Josh Giddey,24:04,4,10,.400,1,3,.333,2,2,1.000,3,4,7,5,0,0,4,3,11,7.2,-6,True,,CHI,NOP,CHI,NOP,True,False,f18a1e95d9204ab842d301a516e2bfa11c8b3d79,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Matas Buzelis,23:35,3,5,.600,1,3,.333,2,2,1.000,1,5,6,3,1,0,0,2,9,11.2,-7,True,,CHI,NOP,CHI,NOP,True,False,ee4a8ef1428f252ebedc72186c6008e589cda32f,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Isaac Okoro,23:31,2,10,.200,1,8,.125,0,0,,2,1,3,1,0,0,0,1,5,0.8,-1,True,,CHI,NOP,CHI,NOP,True,False,79b86941507ac0ab87062b69b44bf81b80912238,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,CHI,NOP,CHI,NOP,True,False,9958ec964f785f7ca581ccd825a9ce8ff4430707,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Kevin Huerter,24:16,6,12,.500,4,8,.500,0,0,,1,2,3,0,4,0,3,1,16,11.9,+3,True,,CHI,NOP,CHI,NOP,True,False,f14bf71bbbe2a5e59953a1090a1a53372e76a8f7,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Tre Jones,24:16,2,7,.286,0,4,.000,2,2,1.000,0,2,2,5,2,2,0,1,6,9.0,-5,True,,CHI,NOP,CHI,NOP,True,False,7603de9be286ba4eedebfd2367baa5b688f4d9f8,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Patrick Williams,23:38,2,5,.400,2,4,.500,2,4,.500,1,3,4,2,0,0,0,2,8,6.7,-13,True,,CHI,NOP,CHI,NOP,True,False,e2362d22b34750dd42e0ae54cf1bb055c32a6704,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
Dalen Terry,13:27,4,5,.800,1,1,1.000,0,0,,2,1,3,0,0,0,1,1,9,7.4,+8,True,,CHI,NOP,CHI,NOP,True,False,8da882ee56eeffc278fd3e1565a9a0acab630b8d,202512140CHI,"New Orleans Pelicans at Chicago Bulls Box Score, December 14, 2025",2025-12-31T08:59:55.193619,box-CHI-game-basic
