unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Josh Giddey,36:08,8,15,.533,2,5,.400,1,2,.500,1,10,11,15,0,0,7,1,19,18.1,+4,True,,CHI,ATL,ATL,CHI,False,True,f18a1e95d9204ab842d301a516e2bfa11c8b3d79,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Coby White,31:10,7,13,.538,5,10,.500,5,6,.833,0,0,0,4,3,0,7,3,24,14.9,+7,True,,CHI,ATL,ATL,CHI,False,True,58e0e7375b252e5202f4f33a5f4418a051afb59d,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Nikola Vučević,30:55,9,16,.563,1,5,.200,2,2,1.000,1,9,10,4,0,1,0,1,21,19.9,+9,True,,CHI,ATL,ATL,CHI,False,True,dba432b77da2352efa33b0859917c2c508f7e876,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Isaac Okoro,22:05,2,6,.333,1,3,.333,3,4,.750,2,0,2,1,0,1,0,3,8,5.8,-11,True,,CHI,ATL,ATL,CHI,False,True,79b86941507ac0ab87062b69b44bf81b80912238,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Matas Buzelis,18:24,6,8,.750,2,3,.667,1,1,1.000,0,2,2,0,0,2,0,3,15,12.6,-2,True,,CHI,ATL,ATL,CHI,False,True,ee4a8ef1428f252ebedc72186c6008e589cda32f,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,CHI,ATL,ATL,CHI,False,True,9958ec964f785f7ca581ccd825a9ce8ff4430707,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Kevin Huerter,26:41,3,7,.429,1,5,.200,2,4,.500,0,7,7,1,0,0,0,1,9,6.9,+14,True,,CHI,ATL,ATL,CHI,False,True,f14bf71bbbe2a5e59953a1090a1a53372e76a8f7,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Tre Jones,23:29,3,6,.500,0,1,.000,3,4,.750,1,2,3,2,0,0,0,2,9,7.5,+9,True,,CHI,ATL,ATL,CHI,False,True,7603de9be286ba4eedebfd2367baa5b688f4d9f8,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Zach Collins,17:40,5,9,.556,0,2,.000,0,0,,1,6,7,2,0,1,1,2,10,8.5,-2,True,,CHI,ATL,ATL,CHI,False,True,731a7d5d6abf32e0b5ff488dd50e4c102adf3aef,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Ayo Dosunmu,16:10,2,6,.333,0,2,.000,2,2,1.000,1,1,2,2,0,0,1,1,6,3.6,-5,True,,CHI,ATL,ATL,CHI,False,True,f729cd58f2bbdc18978d69fa62febf6efea24047,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Jalen Smith,11:44,1,3,.333,1,3,.333,2,3,.667,2,2,4,3,0,0,0,1,5,6.6,-4,True,,CHI,ATL,ATL,CHI,False,True,cf70bb655e4908a35c88e1d2021313d51b9b7590,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Patrick Williams,5:34,0,2,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0.3,-4,True,,CHI,ATL,ATL,CHI,False,True,e2362d22b34750dd42e0ae54cf1bb055c32a6704,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
Jevon Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,CHI,ATL,ATL,CHI,False,True,62577faf1d8c70e967bc091f55aefd2c42ba2a9b,202512230ATL,"Chicago Bulls at Atlanta Hawks Box Score, December 23, 2025",2025-12-31T09:06:52.329778,box-CHI-game-basic
