Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Trae Young,24.0,PG,6,6,230,100,0,0,0,0,-7.9,-11.0,18,5,3,0,13,5,152,4,13,
2.0,De'Andre Hunter,25.0,SF,6,6,224,0,0,68,32,0,-3.5,9.7,4,2,10,1,4,5,18,0,4,
3.0,Dejounte Murray,26.0,SG,5,5,190,28,72,0,0,0,-9.6,-11.8,4,6,4,0,6,0,77,3,7,
4.0,John Collins,25.0,PF,6,6,164,0,0,0,97,3,-3.3,5.7,1,2,5,5,3,0,11,2,7,
5.0,Bogdan Bogdanović,30.0,SG,6,1,157,0,88,12,0,0,4.2,21.5,3,0,8,0,3,1,36,1,0,
6.0,Clint Capela,28.0,C,6,6,151,0,0,0,0,100,-8.8,-6.6,2,0,2,2,2,1,7,0,6,
7.0,Saddiq Bey,23.0,SF,6,0,133,0,10,88,1,0,-12.1,-12.1,2,0,1,0,5,0,16,1,3,
8.0,Onyeka Okongwu,22.0,C,6,0,131,0,0,0,0,100,-4.7,1.8,1,0,9,5,5,0,18,2,2,
9.0,Jalen Johnson,21.0,SF,6,0,56,0,0,0,100,0,-3.6,2.6,1,1,3,2,1,0,18,0,1,
10.0,Aaron Holiday,26.0,PG,1,0,4,100,0,0,0,0,-17.9,-12.4,1,0,0,0,0,0,3,0,0,
,Team Totals,,,6,6,1440,20,20,20,20,20,-5.7,-0.4,37,16,45,15,42,12,356,13,43,
