Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Trae Young,24.0,PG,6,6,230,0.403,15.4,0.638,0.154,0.268,0.128,0.087,0.362,0.442,0.478,0.325,0.474,0.692,0.333,0.19,0.333,0.0,0,0.019,1.0,1,0,
2.0,De'Andre Hunter,25.0,SF,6,6,224,0.459,16.4,0.553,0.153,0.141,0.118,0.141,0.447,0.532,0.692,0.333,0.3,0.75,0.368,0.68,0.857,0.035,3,0.342,0.308,0,0,
3.0,Dejounte Murray,26.0,SG,5,5,190,0.447,15.2,0.641,0.117,0.204,0.204,0.117,0.359,0.485,0.667,0.476,0.476,0.333,0.378,0.125,0.571,0.0,0,0.162,0.167,0,0,
4.0,John Collins,25.0,PF,6,6,164,0.433,16.4,0.467,0.133,0.25,0.05,0.033,0.533,0.536,0.875,0.4,0.333,0.5,0.344,0.8,1.0,0.083,4,0.281,0.556,0,0,
5.0,Bogdan Bogdanović,30.0,SG,6,1,157,0.556,19.0,0.389,0.13,0.13,0.074,0.056,0.611,0.714,0.714,1.0,0.5,0.333,0.455,0.4,0.867,0.0,0,0.212,0.571,0,0,
6.0,Clint Capela,28.0,C,6,6,151,0.605,2.7,1.0,0.684,0.289,0.026,0.0,0.0,0.605,0.654,0.545,0.0,,,0.826,,0.289,11,,,0,0,
7.0,Saddiq Bey,23.0,SF,6,0,133,0.375,15.0,0.55,0.175,0.25,0.05,0.075,0.45,0.364,0.571,0.3,0.5,0.0,0.389,0.625,1.0,0.05,1,0.389,0.429,0,0,
8.0,Onyeka Okongwu,22.0,C,6,0,131,0.6,4.4,0.96,0.64,0.2,0.12,0.0,0.04,0.583,0.688,0.6,0.0,,1.0,0.714,1.0,0.2,3,0.0,,0,0,
9.0,Jalen Johnson,21.0,SF,6,0,56,0.417,15.7,0.542,0.167,0.25,0.042,0.083,0.458,0.462,0.5,0.5,0.0,0.5,0.364,0.667,1.0,0.125,2,0.0,,0,0,
10.0,Aaron Holiday,26.0,PG,1,0,4,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,6,6,1440,0.457,13.4,0.612,0.201,0.22,0.111,0.081,0.388,0.508,0.638,0.433,0.406,0.532,0.375,0.472,0.738,0.05,24,0.192,0.419,1,0,
