Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Dejounte Murray,26,SG,74,74,2693,8.2,17.6,0.464,1.8,5.2,0.344,6.4,12.5,0.514,0.514,2.1,2.5,0.832,0.7,4.5,5.2,6.0,1.5,0.3,2.1,1.4,20.3,
2,Trae Young,24,PG,73,73,2541,8.5,19.7,0.429,2.2,6.5,0.335,6.3,13.2,0.476,0.485,8.0,9.1,0.886,0.8,2.3,3.1,10.5,1.1,0.1,4.3,1.5,27.1,
3,John Collins,25,PF,71,71,2130,6.1,11.9,0.508,1.2,4.1,0.292,4.9,7.9,0.619,0.557,2.4,3.0,0.803,1.3,6.5,7.8,1.4,0.7,1.2,1.3,3.7,15.7,
4,De'Andre Hunter,25,SF,67,67,2126,6.4,13.9,0.461,1.7,4.8,0.35,4.7,9.1,0.521,0.522,2.9,3.5,0.826,0.8,4.0,4.8,1.6,0.6,0.3,1.4,3.4,17.4,
5,Onyeka Okongwu,22,C,80,18,1849,6.2,9.7,0.638,0.1,0.3,0.308,6.1,9.4,0.647,0.642,3.0,3.8,0.781,4.2,7.0,11.2,1.6,1.1,2.1,1.6,4.9,15.4,
6,Clint Capela,28,C,65,63,1730,7.3,11.2,0.653,0.0,0.0,0.0,7.3,11.1,0.654,0.653,1.6,2.7,0.603,5.4,9.6,14.9,1.2,0.9,1.6,1.1,2.9,16.2,
7,Bogdan Bogdanović,30,SG,54,9,1508,6.5,14.6,0.447,3.5,8.6,0.406,3.0,6.0,0.506,0.566,1.5,1.8,0.831,0.5,3.4,3.9,3.6,1.0,0.4,1.6,2.1,18.0,
8,AJ Griffin,19,SF,72,12,1401,6.4,13.7,0.465,2.6,6.7,0.39,3.8,7.0,0.536,0.56,1.1,1.2,0.894,1.0,3.0,3.9,1.9,1.1,0.3,1.1,2.2,16.4,
9,Jalen Johnson,21,SF,70,6,1042,5.5,11.1,0.491,1.0,3.6,0.288,4.4,7.5,0.587,0.537,1.7,2.7,0.628,1.8,8.0,9.7,2.9,1.3,1.2,1.4,3.9,13.6,
10,Aaron Holiday,26,PG,63,6,845,3.9,9.4,0.418,1.5,3.7,0.409,2.4,5.6,0.424,0.5,1.2,1.4,0.844,1.1,2.1,3.2,3.8,1.6,0.5,1.5,3.4,10.5,
11,Saddiq Bey,23,SF,25,7,629,6.2,13.2,0.47,2.9,7.2,0.4,3.3,6.0,0.552,0.578,1.4,1.7,0.862,2.2,4.6,6.9,1.9,1.1,0.1,1.0,2.1,16.7,
12,Justin Holiday,33,SF,28,0,411,4.2,10.9,0.384,2.6,7.6,0.345,1.6,3.3,0.474,0.504,0.0,0.0,,0.2,1.8,2.0,2.2,0.4,0.9,1.1,3.2,11.0,
13,Trent Forrest,24,SG,23,3,277,3.2,7.8,0.417,0.0,0.3,0.0,3.2,7.5,0.431,0.417,0.3,0.4,0.667,0.6,4.2,4.8,4.9,0.9,0.3,1.9,2.2,6.8,
14,Frank Kaminsky,29,C,26,0,176,5.1,9.0,0.568,2.3,4.7,0.478,2.9,4.3,0.667,0.693,2.0,2.5,0.833,0.6,6.8,7.4,4.3,1.0,0.2,1.8,4.3,14.5,
15,Vit Krejci,22,PG,29,0,165,3.3,8.1,0.405,1.1,4.6,0.238,2.2,3.5,0.625,0.473,0.2,0.4,0.5,1.3,4.4,5.7,3.7,1.1,0.2,1.1,3.7,7.9,
16,Jarrett Culver,23,SF,10,1,137,4.5,11.3,0.395,0.3,3.2,0.083,4.2,8.1,0.516,0.407,2.4,3.4,0.692,2.6,7.4,10.0,1.6,1.6,0.5,1.8,3.7,11.6,
17,Garrison Mathews,26,SG,9,0,84,5.6,13.3,0.419,4.3,10.7,0.4,1.3,2.6,0.5,0.581,3.0,3.4,0.875,0.4,4.3,4.7,1.3,0.4,0.4,0.4,2.6,18.4,
18,Tyrese Martin,23,SG,16,0,66,4.9,12.5,0.391,0.5,3.8,0.143,4.4,8.7,0.5,0.413,1.1,1.1,1.0,2.7,3.8,6.5,1.1,0.5,0.0,1.1,1.1,11.5,
19,Bruno Fernando,24,C,8,0,41,9.7,16.7,0.579,0.0,2.6,0.0,9.7,14.0,0.688,0.579,4.4,5.3,0.833,5.3,7.9,13.2,0.9,0.0,2.6,4.4,5.3,23.7,
20,Donovan Williams,21,SG,2,0,4,18.0,45.0,0.4,0.0,18.0,0.0,18.0,27.0,0.667,0.4,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,
