Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Saddiq Bey,23.0,SF,25,7,629,0.47,0.552,0.4,0.578,0.862,0.599,0.126,0.543,99,101,111,106,110.0,103,47,140,15.2,8.8,
2.0,Bogdan Bogdanović,30.0,SG,54,9,1508,0.447,0.506,0.406,0.566,0.831,0.586,0.126,0.589,94,92,112,104,106.0,101,47,152,25.7,6.3,
3.0,Clint Capela,28.0,C,65,63,1730,0.653,0.654,0.0,0.653,0.603,0.656,0.244,0.002,137,119,0,120,77.0,113,92,0,115.5,88.9,
4.0,John Collins,25.0,PF,71,71,2130,0.508,0.619,0.292,0.557,0.803,0.593,0.252,0.339,107,113,81,102,103.0,102,94,88,17.0,18.1,
5.0,Jarrett Culver,23.0,SF,10,1,137,0.395,0.516,0.083,0.407,0.692,0.452,0.302,0.279,83,94,23,75,89.0,78,113,72,-11.9,-12.6,
6.0,Bruno Fernando,24.0,C,8,0,41,0.579,0.688,0.0,0.579,0.833,0.624,0.316,0.158,122,125,0,106,107.0,107,119,41,1.3,1.8,
7.0,Trent Forrest,24.0,SG,23,3,277,0.417,0.431,0.0,0.417,0.667,0.424,0.05,0.033,88,79,0,76,85.0,73,19,9,-15.4,-19.3,
8.0,AJ Griffin,19.0,SF,72,12,1401,0.465,0.536,0.39,0.56,0.894,0.577,0.088,0.486,98,98,108,103,114.0,99,33,125,15.8,-4.7,
9.0,Aaron Holiday,26.0,PG,63,6,845,0.418,0.424,0.409,0.5,0.844,0.528,0.145,0.4,88,77,113,92,108.0,91,55,103,-19.9,-25.1,
10.0,Justin Holiday,33.0,SF,28,0,411,0.384,0.474,0.345,0.504,,0.504,0.0,0.696,81,86,96,92,,87,0,180,-10.3,-19.3,
11.0,De'Andre Hunter,25.0,SF,67,67,2126,0.461,0.521,0.35,0.522,0.826,0.563,0.252,0.348,97,95,97,96,106.0,97,95,90,-38.4,-32.5,
12.0,Jalen Johnson,21.0,SF,70,6,1042,0.491,0.587,0.288,0.537,0.628,0.554,0.242,0.323,103,107,80,99,80.0,95,91,83,-5.1,-19.2,
13.0,Frank Kaminsky,29.0,C,26,0,176,0.568,0.667,0.478,0.693,0.833,0.72,0.273,0.523,120,122,133,127,107.0,124,102,135,13.0,13.7,
14.0,Vit Krejci,22.0,PG,29,0,165,0.405,0.625,0.238,0.473,0.5,0.475,0.054,0.568,85,114,66,87,64.0,82,20,146,-5.3,-8.0,
15.0,Tyrese Martin,23.0,SG,16,0,66,0.391,0.5,0.143,0.413,1.0,0.44,0.087,0.304,82,91,40,76,128.0,76,33,79,-6.1,-6.8,
16.0,Garrison Mathews,26.0,SG,9,0,84,0.419,0.5,0.4,0.581,0.875,0.623,0.258,0.806,88,91,111,106,112.0,107,97,208,2.2,2.9,
17.0,Dejounte Murray,26.0,SG,74,74,2693,0.464,0.514,0.344,0.514,0.832,0.54,0.144,0.293,98,94,95,94,106.0,93,54,76,-81.4,-115.5,
18.0,Onyeka Okongwu,22.0,C,80,18,1849,0.638,0.647,0.308,0.642,0.781,0.678,0.394,0.026,134,118,85,118,100.0,117,148,7,96.0,113.0,
19.0,Donovan Williams,21.0,SG,2,0,4,0.4,0.667,0.0,0.4,,0.4,0.0,0.4,84,122,0,73,,69,0,103,-1.5,-1.8,
20.0,Trae Young,24.0,PG,73,73,2541,0.429,0.476,0.335,0.485,0.886,0.573,0.46,0.331,90,87,93,89,113.0,99,173,85,-167.8,-28.7,
,Team Totals,,,82,82,19855,0.483,0.548,0.352,0.541,0.818,0.579,0.244,0.331,102,100,98,99,105.0,100,92,85,-61.4,-40.0,
