Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Trae Young,24,6,6,230,12.4,30.9,0.403,3.7,11.2,0.333,8.7,19.7,0.442,0.463,7.7,8.9,0.86,1.0,3.5,4.6,12.6,2.1,0.8,5.0,2.3,36.3,110,121,
2,De'Andre Hunter,25,6,6,224,8.3,18.1,0.459,3.0,8.1,0.368,5.3,10.0,0.532,0.541,1.7,2.1,0.8,1.5,5.7,7.2,1.5,0.9,0.4,1.9,4.3,21.3,109,123,
3,Dejounte Murray,26,5,5,190,11.5,25.8,0.447,3.5,9.3,0.378,8.0,16.6,0.485,0.515,2.3,2.3,1.0,2.3,6.8,9.0,8.5,2.5,0.3,2.5,1.8,28.9,116,119,
4,John Collins,25,6,6,164,7.6,17.4,0.433,3.2,9.3,0.344,4.4,8.1,0.536,0.525,1.5,1.7,0.833,2.0,5.5,7.6,1.5,0.6,1.7,2.6,3.8,19.8,103,122,
5,Bogdan Bogdanović,30,6,1,157,9.1,16.4,0.556,4.6,10.0,0.455,4.6,6.4,0.714,0.694,1.5,2.1,0.714,0.6,4.9,5.5,4.6,1.8,1.5,0.9,4.9,24.3,141,120,
6,Clint Capela,28,6,6,151,7.3,12.0,0.605,0.0,0.0,,7.3,12.0,0.605,0.605,1.3,1.9,0.667,4.7,11.0,15.8,0.9,1.9,0.9,1.3,1.6,15.8,127,118,
7,Saddiq Bey,23,6,0,133,5.4,14.3,0.375,2.5,6.5,0.389,2.9,7.9,0.364,0.463,2.9,3.2,0.889,2.5,6.1,8.6,2.2,1.1,0.0,0.7,1.1,16.1,115,123,
8,Onyeka Okongwu,22,6,0,131,5.5,9.1,0.6,0.4,0.4,1.0,5.1,8.7,0.583,0.62,1.8,3.6,0.5,6.9,6.9,13.8,2.5,0.7,2.9,2.5,6.5,13.1,123,119,
9,Jalen Johnson,21,6,0,56,8.5,20.4,0.417,3.4,9.4,0.364,5.1,11.1,0.462,0.5,1.7,1.7,1.0,1.7,11.1,12.8,6.8,2.6,0.0,4.3,4.3,22.1,102,117,
10,Aaron Holiday,26,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.9,0.0,0.0,11.9,0.0,0.0,46,129,
