Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3658,7574,0.483,882,2505,0.352,2776,5069,0.548,1513,1850,0.818,920,2719,3639,2049,580,401,1060,1541,9711
Team/G,,242.1,44.6,92.4,0.483,10.8,30.5,0.352,33.9,61.8,0.548,18.5,22.6,0.818,11.2,33.2,44.4,25.0,7.1,4.9,12.9,18.8,118.4
Lg Rank,,8,1,3,9.0,26,28,21.0,1,1,17.0,16,20,3.0,9,12,10,18,18,12,3,6,3
Year/Year,,0.8%,7.6%,4.6%,0.013,-16.5%,-11.2%,-0.022,18.4%,14.7%,0.017,1.9%,1.1%,0.006,11.8%,-2.3%,0.9%,1.6%,-1.2%,15.2%,9.1%,0.5%,3.9%
Opponent,82.0,19855,3592,7398,0.486,979,2748,0.356,2613,4650,0.562,1524,1899,0.803,866,2751,3617,2131,616,414,1162,1612,9687
Opponent/G,,242.1,43.8,90.2,0.486,11.9,33.5,0.356,31.9,56.7,0.562,18.6,23.2,0.803,10.6,33.5,44.1,26.0,7.5,5.0,14.2,19.7,118.1
Lg Rank,,8,28,25,25.0,8,16,10.0,29,25,21.0,18,13,30.0,17,21,19,22,18,21,16,19,26
Year/Year,,0.8%,4.6%,1.4%,0.015,-6.9%,-4.8%,-0.008,9.6%,5.5%,0.021,17.8%,16.2%,0.011,3.3%,-0.3%,0.6%,2.2%,6.9%,12.8%,11.1%,-3.4%,5.1%
