team,player,image_url,file_path
MilwaukeeBucks,Giannis Antetokounmpo,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3032977.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\giannis_antetokounmpo.png
MilwaukeeBucks,Thanasis Antetokounmpo,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3102533.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\thanasis_antetokounmpo.png
MilwaukeeBucks,Cole Anthony,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432809.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\cole_anthony.png
MilwaukeeBucks,Amir Coffey,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066387.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\amir_coffey.png
MilwaukeeBucks,AJ Green,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397475.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\aj_green.png
MilwaukeeBucks,Gary Harris,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2999547.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\gary_harris.png
MilwaukeeBucks,Andre Jackson Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432190.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\andre_jackson_jr.png
MilwaukeeBucks,Kyle Kuzma,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3134907.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\kyle_kuzma.png
MilwaukeeBucks,Pete Nance,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397233.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\pete_nance.png
MilwaukeeBucks,Kevin Porter Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397140.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\kevin_porter_jr.png
MilwaukeeBucks,Bobby Portis,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3064482.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\bobby_portis.png
MilwaukeeBucks,Taurean Prince,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2990962.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\taurean_prince.png
MilwaukeeBucks,Ryan Rollins,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4591725.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\ryan_rollins.png
MilwaukeeBucks,Mark Sears,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4703530.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\mark_sears.png
MilwaukeeBucks,Jericho Sims,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277922.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\jericho_sims.png
MilwaukeeBucks,Gary Trent Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277843.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\gary_trent_jr.png
MilwaukeeBucks,Myles Turner,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3133628.png&h=80&w=110&scale=crop,nba_rosters\milwaukeebucks\myles_turner.png
