unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Kevin Durant,47:30,8,21,.381,3,9,.333,5,6,.833,1,9,10,8,0,0,2,3,24,17.9,+2,True,,HOU,SAC,SAC,HOU,False,True,2c1ec468a1b82e0145e40bb3c79330f77dab539e,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Amen Thompson,45:09,7,10,.700,1,1,1.000,3,4,.750,2,7,9,8,3,0,2,2,18,22.7,0,True,,HOU,SAC,SAC,HOU,False,True,2525f21821c912a713eb945002abe78821e97931,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Alperen Şengün,40:55,12,17,.706,0,1,.000,4,6,.667,1,5,6,3,2,2,4,4,28,22.2,+3,True,,HOU,SAC,SAC,HOU,False,True,9102511bc45a4bb0bd6bf2ac2a06d81424f48eba,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Jabari Smith Jr.,36:26,6,16,.375,4,11,.364,2,3,.667,0,5,5,2,2,0,0,3,18,12.5,-20,True,,HOU,SAC,SAC,HOU,False,True,7ee77ea30d8789fd7c9f07c2e2b43145bffa5816,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Josh Okogie,33:42,1,5,.200,1,4,.250,0,0,,3,3,6,2,1,0,2,2,3,2.5,-3,True,,HOU,SAC,SAC,HOU,False,True,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,SAC,SAC,HOU,False,True,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Reed Sheppard,33:49,4,13,.308,4,9,.444,3,3,1.000,1,1,2,4,0,0,3,5,15,6.3,+17,True,,HOU,SAC,SAC,HOU,False,True,190991c9ddc64a4103018e8283e793c659f76ea5,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Tari Eason,15:32,6,8,.750,3,3,1.000,1,2,.500,2,1,3,3,1,0,0,0,16,17.2,-3,True,,HOU,SAC,SAC,HOU,False,True,68ed3352bc019d896b0e89d9b69ac858e7c28028,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Clint Capela,11:56,1,4,.250,0,0,,0,0,,3,3,6,1,0,0,1,1,2,1.9,-1,True,,HOU,SAC,SAC,HOU,False,True,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
Steven Adams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,HOU,SAC,SAC,HOU,False,True,f225a5506c9910fee62b5c669142884a4d7ed88e,202512210SAC,"Houston Rockets at Sacramento Kings Box Score, December 21, 2025",2025-12-31T09:05:45.893728,box-HOU-game-basic
