unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jabari Smith Jr.,35:40,6,9,.667,2,3,.667,2,2,1.000,2,5,7,0,2,1,0,2,16,16.9,+25,True,,HOU,LAL,LAL,HOU,False,True,7ee77ea30d8789fd7c9f07c2e2b43145bffa5816,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Kevin Durant,33:29,8,14,.571,4,6,.667,5,5,1.000,1,3,4,8,1,2,3,1,25,24.6,+26,True,,HOU,LAL,LAL,HOU,False,True,2c1ec468a1b82e0145e40bb3c79330f77dab539e,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Amen Thompson,31:51,12,19,.632,0,2,.000,2,3,.667,3,4,7,5,1,0,2,2,26,22.1,+26,True,,HOU,LAL,LAL,HOU,False,True,2525f21821c912a713eb945002abe78821e97931,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Alperen Şengün,31:13,5,7,.714,0,0,,4,4,1.000,3,9,12,4,1,0,6,1,14,13.3,+24,True,,HOU,LAL,LAL,HOU,False,True,9102511bc45a4bb0bd6bf2ac2a06d81424f48eba,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Tari Eason,26:05,6,14,.429,1,5,.200,0,2,.000,1,2,3,2,4,2,1,4,13,10.3,+23,True,,HOU,LAL,LAL,HOU,False,True,68ed3352bc019d896b0e89d9b69ac858e7c28028,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,LAL,LAL,HOU,False,True,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Steven Adams,25:33,2,3,.667,0,0,,0,0,,4,5,9,2,0,0,1,0,4,7.4,-4,True,,HOU,LAL,LAL,HOU,False,True,f225a5506c9910fee62b5c669142884a4d7ed88e,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Reed Sheppard,19:17,5,10,.500,1,4,.250,2,3,.667,0,2,2,1,1,0,0,1,13,9.5,-8,True,,HOU,LAL,LAL,HOU,False,True,190991c9ddc64a4103018e8283e793c659f76ea5,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Dorian Finney-Smith,13:11,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+2,True,,HOU,LAL,LAL,HOU,False,True,2e02cbd949b2b7665a2a1ee8b23f3c5114fa8905,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Josh Okogie,9:52,0,4,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-3.8,-4,True,,HOU,LAL,LAL,HOU,False,True,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Aaron Holiday,3:09,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,+1,True,,HOU,LAL,LAL,HOU,False,True,1f1def3c7109743de89294088b5742f91d2d5ca2,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Clint Capela,2:40,3,4,.750,0,0,,0,0,,3,0,3,0,0,0,0,0,6,6.5,+1,True,,HOU,LAL,LAL,HOU,False,True,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Jae'Sean Tate,2:40,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,+1,True,,HOU,LAL,LAL,HOU,False,True,1cc9d10740b1f95ff3cf6abb0408a7a38d2825a2,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
JD Davison,2:40,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,1,1,1,0,-0.7,+1,True,,HOU,LAL,LAL,HOU,False,True,fb0bbb66b699b04697c016a5401d23c3529d9002,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Jeff Green,2:40,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1,True,,HOU,LAL,LAL,HOU,False,True,ae2a4b5cdbbb6e0c15cc302ee987f254a4ba6e3a,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
Team Totals,240,48,90,.533,8,24,.333,15,19,.789,17,31,48,24,10,6,16,13,119,,,True,,HOU,LAL,LAL,HOU,False,True,750a625adee0fa816a0c7f483695d6e25bbb1f7f,202512250LAL,"Houston Rockets at Los Angeles Lakers Box Score, December 25, 2025",2025-12-31T09:08:51.455409,box-HOU-game-basic
