unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Amen Thompson,38:19,4,12,.333,0,3,.000,2,2,1.000,4,10,14,3,1,0,2,4,10,8.5,+2,True,,HOU,GSW,GSW,HOU,False,True,2525f21821c912a713eb945002abe78821e97931,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Reed Sheppard,37:16,12,25,.480,4,12,.333,3,4,.750,2,7,9,5,1,2,2,1,31,24.9,+7,True,,HOU,GSW,GSW,HOU,False,True,190991c9ddc64a4103018e8283e793c659f76ea5,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Jabari Smith Jr.,36:36,4,11,.364,2,5,.400,5,7,.714,2,2,4,2,1,0,0,1,15,12.1,+2,True,,HOU,GSW,GSW,HOU,False,True,7ee77ea30d8789fd7c9f07c2e2b43145bffa5816,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Alperen Şengün,34:34,7,18,.389,0,4,.000,2,5,.400,4,2,6,6,1,0,1,3,16,11.4,-14,True,,HOU,GSW,GSW,HOU,False,True,9102511bc45a4bb0bd6bf2ac2a06d81424f48eba,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Josh Okogie,23:39,1,5,.200,1,3,.333,0,2,.000,3,0,3,1,1,0,3,2,3,-0.9,-13,True,,HOU,GSW,GSW,HOU,False,True,194b006ab21ad1de8fc1b9ee67b42782740bdbe6,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,HOU,GSW,GSW,HOU,False,True,020a2608c5f29e48d01f2785908b18ec1f6a0b34,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Aaron Holiday,29:25,4,16,.250,3,11,.273,3,4,.750,2,1,3,3,0,0,2,4,14,4.2,+21,True,,HOU,GSW,GSW,HOU,False,True,1f1def3c7109743de89294088b5742f91d2d5ca2,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Clint Capela,18:04,3,8,.375,0,0,,0,0,,8,4,12,2,1,1,0,1,6,11.1,+16,True,,HOU,GSW,GSW,HOU,False,True,7b90b5d5e52fc6bb21adec56bc2a8a4fee00b640,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
Jae'Sean Tate,11:53,2,2,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,4,5,3.4,-1,True,,HOU,GSW,GSW,HOU,False,True,1cc9d10740b1f95ff3cf6abb0408a7a38d2825a2,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
JD Davison,10:14,2,2,1.000,0,0,,0,0,,0,0,0,2,1,0,0,0,4,5.8,0,True,,HOU,GSW,GSW,HOU,False,True,fb0bbb66b699b04697c016a5401d23c3529d9002,202511260GSW,"Houston Rockets at Golden State Warriors Box Score, November 26, 2025",2025-12-31T08:43:58.548304,box-HOU-game-basic
