team,player,image_url,file_path
MinnesotaTimberwolves,Jaylen Clark,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432247.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\jaylen_clark.png
MinnesotaTimberwolves,Mike Conley,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3195.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\mike_conley.png
MinnesotaTimberwolves,Donte DiVincenzo,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3934673.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\donte_divincenzo.png
MinnesotaTimberwolves,Rob Dillingham,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4684275.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\rob_dillingham.png
MinnesotaTimberwolves,Anthony Edwards,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4594268.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\anthony_edwards.png
MinnesotaTimberwolves,Enrique Freeman,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592699.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\enrique_freeman.png
MinnesotaTimberwolves,Rudy Gobert,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3032976.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\rudy_gobert.png
MinnesotaTimberwolves,Bones Hyland,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592492.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\bones_hyland.png
MinnesotaTimberwolves,Joe Ingles,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2968436.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\joe_ingles.png
MinnesotaTimberwolves,Johnny Juzang,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432817.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\johnny_juzang.png
MinnesotaTimberwolves,Jaden McDaniels,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431671.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\jaden_mcdaniels.png
MinnesotaTimberwolves,Leonard Miller,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5044385.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\leonard_miller.png
MinnesotaTimberwolves,Julius Randle,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3064514.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\julius_randle.png
MinnesotaTimberwolves,Naz Reid,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4396971.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\naz_reid.png
MinnesotaTimberwolves,Terrence Shannon Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432847.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\terrence_shannon_jr.png
MinnesotaTimberwolves,Rocco Zikarsky,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5157587.png&h=80&w=110&scale=crop,nba_rosters\minnesotatimberwolves\rocco_zikarsky.png
