Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jalen Brunson,26.0,11,11,443,109,230,0.474,26,80,0.325,83,150,0.553,0.53,62,68,0.912,9,45,54,62,17,1,23,26,306,0,
2.0,RJ Barrett,22.0,11,11,377,71,164,0.433,20,61,0.328,51,103,0.495,0.494,50,65,0.769,5,44,49,31,9,2,25,25,212,0,
3.0,Josh Hart,27.0,11,5,353,45,94,0.479,10,32,0.313,35,62,0.565,0.532,14,22,0.636,18,63,81,24,9,3,21,38,114,0,
4.0,Julius Randle,28.0,10,10,330,55,147,0.374,17,66,0.258,38,81,0.469,0.432,39,55,0.709,17,66,83,36,5,3,35,24,166,0,
5.0,Mitchell Robinson,24.0,11,11,298,29,48,0.604,0,0,,29,48,0.604,0.604,13,33,0.394,55,47,102,9,7,16,10,29,71,0,
6.0,Quentin Grimes,22.0,9,6,242,14,46,0.304,9,37,0.243,5,9,0.556,0.402,9,11,0.818,3,22,25,13,9,5,10,17,46,0,
7.0,Isaiah Hartenstein,24.0,11,0,220,11,23,0.478,0,0,,11,23,0.478,0.478,12,16,0.75,23,28,51,14,9,15,5,29,34,0,
8.0,Immanuel Quickley,23.0,8,0,175,23,66,0.348,9,37,0.243,14,29,0.483,0.417,17,20,0.85,2,11,13,8,4,0,9,11,72,0,
9.0,Obi Toppin,24.0,11,1,175,30,70,0.429,13,43,0.302,17,27,0.63,0.521,4,5,0.8,10,29,39,7,8,3,8,12,77,0,
10.0,Miles McBride,22.0,8,0,20,1,4,0.25,1,3,0.333,0,1,0.0,0.375,0,0,,0,2,2,1,0,1,0,1,3,0,
11.0,DaQuan Jeffries,25.0,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,0,
12.0,Derrick Rose,34.0,1,0,3,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,,0,0,0,1,0,0,0,0,0,0,
,Team Totals,,11,11,2641,388,896,0.433,105,360,0.292,283,536,0.528,0.492,220,295,0.746,142,357,499,206,77,49,146,214,1101,0,
