Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jalen Brunson,26.0,PG,11,11,443,22.9,0.589,0.348,0.296,2.3,11.5,7.0,28.6,2.0,0.2,8.1,28.4,1.4,0.6,2.1,0.227,6.1,1.5,7.6,1.1,
2.0,RJ Barrett,22.0,SG,11,11,377,14.6,0.55,0.372,0.396,1.5,13.3,7.4,15.0,1.2,0.5,11.5,25.7,0.3,0.5,0.8,0.105,0.9,0.4,1.3,0.3,
3.0,Josh Hart,27.0,SF,11,5,353,10.8,0.55,0.34,0.234,5.8,20.3,13.1,11.2,1.3,0.9,16.8,15.7,0.1,0.6,0.6,0.088,-1.9,1.0,-0.9,0.1,
4.0,Julius Randle,28.0,PF,10,10,330,11.5,0.485,0.449,0.374,5.9,22.7,14.3,19.2,0.8,0.9,17.0,27.8,-0.4,0.5,0.1,0.017,-0.2,-0.6,-0.8,0.1,
5.0,Mitchell Robinson,24.0,C,11,11,298,16.6,0.568,0.0,0.688,21.1,17.9,19.5,4.7,1.2,5.4,13.8,10.8,0.5,0.6,1.0,0.165,0.6,0.8,1.4,0.3,
6.0,Quentin Grimes,22.0,SG,9,6,242,5.5,0.452,0.804,0.239,1.4,10.3,5.9,7.9,1.9,2.1,16.4,11.2,-0.2,0.4,0.2,0.04,-3.4,1.0,-2.4,0.0,
7.0,Isaiah Hartenstein,24.0,C,11,0,220,13.5,0.566,0.0,0.696,12.0,14.5,13.2,9.3,2.1,6.9,14.3,7.1,0.3,0.5,0.8,0.17,-1.4,3.9,2.5,0.2,
8.0,Immanuel Quickley,23.0,SG,8,0,175,7.4,0.481,0.561,0.303,1.3,7.1,4.2,7.6,1.2,0.0,10.7,21.3,-0.1,0.2,0.1,0.024,-2.6,-1.2,-3.7,-0.1,
9.0,Obi Toppin,24.0,PF,11,1,175,14.6,0.533,0.614,0.071,6.5,18.8,12.7,7.1,2.4,1.7,10.0,20.4,0.1,0.3,0.4,0.115,1.6,1.6,3.2,0.2,
10.0,Miles McBride,22.0,PG,8,0,20,4.5,0.375,0.75,0.0,0.0,11.4,5.7,7.3,0.0,5.0,0.0,8.9,0.0,0.0,0.0,0.048,-2.7,1.8,-0.9,0.0,
11.0,DaQuan Jeffries,25.0,SG,2,0,5,-6.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,-19.0,-1.0,-20.1,0.0,
12.0,Derrick Rose,34.0,PG,1,0,3,-43.9,0.0,0.25,0.0,0.0,0.0,0.0,45.4,0.0,0.0,0.0,59.3,-0.1,0.0,-0.1,-1.176,-35.3,-20.9,-56.2,0.0,
,Team Totals,,,11,11,2641,,0.537,0.402,0.329,,,,,,,,,2.0,4.2,6.1,0.112,0.4,0.9,1.2,2.2,
