Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jalen Brunson,26.0,PG,11,11,443,0.474,15.3,0.652,0.1,0.239,0.204,0.109,0.348,0.553,0.696,0.618,0.511,0.36,0.325,0.145,0.5,0.013,3,0.2,0.313,1,0,
2.0,RJ Barrett,22.0,SG,11,11,377,0.433,12.4,0.628,0.305,0.25,0.043,0.03,0.372,0.495,0.62,0.39,0.286,0.4,0.328,0.49,1.0,0.012,2,0.361,0.318,0,0,
3.0,Josh Hart,27.0,SF,11,5,353,0.479,11.9,0.66,0.415,0.106,0.053,0.085,0.34,0.565,0.692,0.4,0.4,0.25,0.313,0.457,0.9,0.021,2,0.531,0.353,0,0,
4.0,Julius Randle,28.0,PF,10,10,330,0.374,15.7,0.551,0.197,0.163,0.136,0.054,0.449,0.469,0.655,0.375,0.25,0.625,0.258,0.447,0.882,0.02,3,0.212,0.286,0,0,
5.0,Mitchell Robinson,24.0,C,11,11,298,0.604,0.9,1.0,0.979,0.021,0.0,0.0,0.0,0.604,0.617,0.0,,,,0.552,,0.479,20,,,0,0,
6.0,Quentin Grimes,22.0,SG,9,6,242,0.304,20.8,0.196,0.13,0.043,0.0,0.022,0.804,0.556,0.5,0.5,,1.0,0.243,0.6,1.0,0.022,0,0.459,0.294,0,0,
7.0,Isaiah Hartenstein,24.0,C,11,0,220,0.478,5.5,1.0,0.478,0.261,0.217,0.043,0.0,0.478,0.545,0.333,0.4,1.0,,0.727,,0.174,4,,,0,0,
8.0,Immanuel Quickley,23.0,SG,8,0,175,0.348,19.1,0.439,0.045,0.167,0.167,0.061,0.561,0.483,0.333,0.545,0.545,0.25,0.243,0.5,0.889,0.0,0,0.243,0.444,0,0,
9.0,Obi Toppin,24.0,PF,11,1,175,0.429,17.0,0.386,0.243,0.057,0.057,0.029,0.614,0.63,0.765,0.5,0.25,0.5,0.302,0.882,0.923,0.114,8,0.512,0.364,0,0,
10.0,Miles McBride,22.0,PG,8,0,20,0.25,23.7,0.25,0.0,0.0,0.0,0.25,0.75,0.0,,,,0.0,0.333,,1.0,0.0,0,0.333,0.0,0,0,
11.0,DaQuan Jeffries,25.0,SG,2,0,5,,,,,,,,,,,,,,,,,,0,,,0,0,
12.0,Derrick Rose,34.0,PG,1,0,3,0.0,13.9,0.75,0.25,0.0,0.25,0.25,0.25,0.0,0.0,,0.0,0.0,0.0,,,0.0,0,1.0,0.0,0,0,
,Team Totals,,,11,11,2641,0.433,14.2,0.598,0.252,0.172,0.112,0.063,0.402,0.528,0.642,0.481,0.42,0.393,0.292,0.42,0.829,0.051,42,0.331,0.328,1,0,
