Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19955,3444,7328,0.47,1037,2930,0.354,2407,4398,0.547,1589,2087,0.761,1031,2790,3821,1880,527,340,1065,1666,9514
Team/G,,243.4,42.0,89.4,0.47,12.6,35.7,0.354,29.4,53.6,0.547,19.4,25.5,0.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0
Lg Rank,,2,17,12,20.0,11,8,19.0,18,17,18.0,7,3,22.0,3,8,3,28,25,23,4,18,11
Year/Year,,0.9%,11.5%,3.7%,0.033,-4.2%,-3.3%,-0.003,20.0%,8.9%,0.051,7.9%,5.4%,0.017,9.6%,-1.8%,1.0%,4.9%,-7.5%,-14.8%,-2.0%,-0.4%,9.0%
Opponent,82.0,19955,3343,7229,0.462,1068,2992,0.357,2275,4237,0.537,1520,1943,0.782,830,2617,3447,2062,496,370,1044,1694,9274
Opponent/G,,243.4,40.8,88.2,0.462,13.0,36.5,0.357,27.7,51.7,0.537,18.5,23.7,0.782,10.1,31.9,42.0,25.1,6.0,4.5,12.7,20.7,113.1
Lg Rank,,2,8,14,3.0,27,26,12.0,3,7,10.0,17,17,18.0,10,5,7,13,2,14,25,5,13
Year/Year,,0.9%,6.0%,2.5%,0.015,2.9%,-1.3%,0.015,7.5%,5.5%,0.01,9.0%,6.4%,0.018,8.4%,-6.9%,-3.7%,4.0%,-13.3%,-2.4%,0.5%,1.4%,6.1%
