Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Cade Cunningham,24.0,23,23,824,216,473,0.457,48,147,0.327,168,326,0.515,0.507,144,173,0.832,31,108,139,211,34,19,86,75,624,2,
2.0,Duncan Robinson,31.0,24,24,746,97,220,0.441,71,176,0.403,26,44,0.591,0.602,30,38,0.789,9,62,71,48,22,8,18,58,295,0,
3.0,Jalen Duren,22.0,23,23,666,153,236,0.648,0,0,,153,236,0.648,0.648,109,146,0.747,91,161,252,40,19,23,56,76,415,0,
4.0,Ausar Thompson,23.0,22,21,603,106,204,0.52,5,16,0.313,101,188,0.537,0.532,38,73,0.521,44,87,131,63,32,15,33,57,255,0,
5.0,Ron Holland,20.0,26,5,544,77,188,0.41,19,70,0.271,58,118,0.492,0.46,40,49,0.816,21,68,89,41,41,6,36,62,213,0,
6.0,Isaiah Stewart,24.0,23,7,516,89,163,0.546,22,55,0.4,67,108,0.62,0.613,35,48,0.729,42,95,137,28,4,43,25,71,235,0,
7.0,Javonte Green,32.0,26,3,479,59,135,0.437,24,70,0.343,35,65,0.538,0.526,33,42,0.786,16,50,66,21,29,10,19,38,175,0,
8.0,Tobias Harris,33.0,16,16,469,81,181,0.448,26,73,0.356,55,108,0.509,0.519,40,48,0.833,15,66,81,38,9,4,17,38,228,0,
9.0,Caris LeVert,31.0,20,0,409,66,141,0.468,29,69,0.42,37,72,0.514,0.571,30,47,0.638,5,27,32,61,14,9,28,27,191,0,
10.0,Daniss Jenkins,24.0,21,6,356,62,141,0.44,17,49,0.347,45,92,0.489,0.5,25,33,0.758,14,25,39,68,19,1,28,27,166,0,
11.0,Paul Reed,26.0,19,2,220,53,82,0.646,6,13,0.462,47,69,0.681,0.683,12,20,0.6,38,48,86,22,15,13,20,30,124,0,
12.0,Jaden Ivey,23.0,11,0,165,31,70,0.443,11,33,0.333,20,37,0.541,0.521,15,17,0.882,8,21,29,17,6,1,13,16,88,0,
13.0,Chaz Lanier,24.0,13,0,133,14,42,0.333,12,37,0.324,2,5,0.4,0.476,3,3,1.0,6,8,14,10,4,0,1,3,43,0,
14.0,Bobi Klintman,22.0,6,0,53,7,21,0.333,3,11,0.273,4,10,0.4,0.405,0,3,0.0,5,11,16,4,2,0,5,9,17,0,
15.0,Wendell Moore Jr.,24.0,3,0,43,3,6,0.5,0,1,0.0,3,5,0.6,0.5,0,0,,1,3,4,3,2,1,1,1,6,0,
16.0,Tolu Smith,25.0,2,0,22,6,8,0.75,0,0,,6,8,0.75,0.75,5,7,0.714,4,7,11,2,1,1,1,2,17,0,
17.0,Marcus Sasser,25.0,2,0,8,3,4,0.75,1,2,0.5,2,2,1.0,0.875,0,0,,0,0,0,3,0,0,0,3,7,0,
18.0,Colby Jones,23.0,1,0,7,1,3,0.333,0,2,0.0,1,1,1.0,0.333,0,0,,0,4,4,2,0,0,0,1,2,0,
19.0,Isaac Jones,25.0,1,0,1,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,0,0,0,0,0,0,0,2,0,
,Team Totals,,26,26,6264,1125,2320,0.485,294,825,0.356,831,1495,0.556,0.548,559,747,0.748,350,851,1201,682,253,154,387,594,3103,2,
