Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Cade Cunningham,24,23,23,824,12.5,27.4,0.457,2.8,8.5,0.327,9.7,18.9,0.515,0.507,8.3,10.0,0.832,1.8,6.3,8.0,12.2,2.0,1.1,5.0,4.3,36.1,119,112,
2,Duncan Robinson,31,24,24,746,6.2,14.1,0.441,4.5,11.3,0.403,1.7,2.8,0.591,0.602,1.9,2.4,0.789,0.6,4.0,4.5,3.1,1.4,0.5,1.2,3.7,18.9,129,116,
3,Jalen Duren,22,23,23,666,11.0,16.9,0.648,0.0,0.0,,11.0,16.9,0.648,0.648,7.8,10.5,0.747,6.5,11.5,18.0,2.9,1.4,1.6,4.0,5.4,29.7,129,109,
4,Ausar Thompson,23,22,21,603,8.4,16.1,0.52,0.4,1.3,0.313,8.0,14.9,0.537,0.532,3.0,5.8,0.521,3.5,6.9,10.4,5.0,2.5,1.2,2.6,4.5,20.2,113,110,
5,Ron Holland,20,26,5,544,6.8,16.5,0.41,1.7,6.1,0.271,5.1,10.3,0.492,0.46,3.5,4.3,0.816,1.8,6.0,7.8,3.6,3.6,0.5,3.2,5.4,18.7,103,109,
6,Isaiah Stewart,24,23,7,516,8.2,15.1,0.546,2.0,5.1,0.4,6.2,10.0,0.62,0.613,3.2,4.4,0.729,3.9,8.8,12.7,2.6,0.4,4.0,2.3,6.6,21.7,126,111,
7,Javonte Green,32,26,3,479,5.9,13.4,0.437,2.4,7.0,0.343,3.5,6.5,0.538,0.526,3.3,4.2,0.786,1.6,5.0,6.6,2.1,2.9,1.0,1.9,3.8,17.4,115,111,
8,Tobias Harris,33,16,16,469,8.2,18.4,0.448,2.6,7.4,0.356,5.6,11.0,0.509,0.519,4.1,4.9,0.833,1.5,6.7,8.2,3.9,0.9,0.4,1.7,3.9,23.2,120,115,
9,Caris LeVert,31,20,0,409,7.7,16.4,0.468,3.4,8.0,0.42,4.3,8.4,0.514,0.571,3.5,5.5,0.638,0.6,3.1,3.7,7.1,1.6,1.0,3.3,3.1,22.3,117,115,
10,Daniss Jenkins,24,21,6,356,8.3,18.9,0.44,2.3,6.6,0.347,6.0,12.3,0.489,0.5,3.3,4.4,0.758,1.9,3.3,5.2,9.1,2.5,0.1,3.8,3.6,22.2,113,114,
11,Paul Reed,26,19,2,220,11.5,17.8,0.646,1.3,2.8,0.462,10.2,15.0,0.681,0.683,2.6,4.3,0.6,8.2,10.4,18.6,4.8,3.3,2.8,4.3,6.5,26.9,127,104,
12,Jaden Ivey,23,11,0,165,9.0,20.2,0.443,3.2,9.5,0.333,5.8,10.7,0.541,0.521,4.3,4.9,0.882,2.3,6.1,8.4,4.9,1.7,0.3,3.8,4.6,25.4,112,114,
13,Chaz Lanier,24,13,0,133,5.0,15.1,0.333,4.3,13.3,0.324,0.7,1.8,0.4,0.476,1.1,1.1,1.0,2.2,2.9,5.0,3.6,1.4,0.0,0.4,1.1,15.4,122,117,
14,Bobi Klintman,22,6,0,53,6.3,18.9,0.333,2.7,9.9,0.273,3.6,9.0,0.4,0.405,0.0,2.7,0.0,4.5,9.9,14.4,3.6,1.8,0.0,4.5,8.1,15.3,82,111,
15,Wendell Moore Jr.,24,3,0,43,3.3,6.7,0.5,0.0,1.1,0.0,3.3,5.5,0.6,0.5,0.0,0.0,,1.1,3.3,4.4,3.3,2.2,1.1,1.1,1.1,6.7,111,114,
16,Tolu Smith,25,2,0,22,13.0,17.3,0.75,0.0,0.0,,13.0,17.3,0.75,0.75,10.8,15.2,0.714,8.7,15.2,23.8,4.3,2.2,2.2,2.2,4.3,36.9,155,104,
17,Marcus Sasser,25,2,0,8,17.9,23.8,0.75,6.0,11.9,0.5,11.9,11.9,1.0,0.875,0.0,0.0,,0.0,0.0,0.0,17.9,0.0,0.0,0.0,17.9,41.7,191,122,
18,Colby Jones,23,1,0,7,6.8,20.4,0.333,0.0,13.6,0.0,6.8,6.8,1.0,0.333,0.0,0.0,,0.0,27.3,27.3,13.6,0.0,0.0,0.0,6.8,13.6,107,103,
19,Isaac Jones,25,1,0,1,47.7,95.4,0.5,0.0,47.7,0.0,47.7,47.7,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4,116,123,
