Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Cade Cunningham,24,PG,23,23,824,9.4,20.7,0.457,2.1,6.4,0.327,7.3,14.2,0.515,0.507,6.3,7.6,0.832,1.4,4.7,6.1,9.2,1.5,0.8,3.8,3.3,27.3,
2,Duncan Robinson,31,SF,24,24,746,4.7,10.6,0.441,3.4,8.5,0.403,1.3,2.1,0.591,0.602,1.4,1.8,0.789,0.4,3.0,3.4,2.3,1.1,0.4,0.9,2.8,14.2,
3,Jalen Duren,22,C,23,23,666,8.3,12.8,0.648,0.0,0.0,,8.3,12.8,0.648,0.648,5.9,7.9,0.747,4.9,8.7,13.6,2.2,1.0,1.2,3.0,4.1,22.4,
4,Ausar Thompson,23,SF,22,21,603,6.3,12.2,0.52,0.3,1.0,0.313,6.0,11.2,0.537,0.532,2.3,4.4,0.521,2.6,5.2,7.8,3.8,1.9,0.9,2.0,3.4,15.2,
5,Ron Holland,20,SF,26,5,544,5.1,12.4,0.41,1.3,4.6,0.271,3.8,7.8,0.492,0.46,2.6,3.2,0.816,1.4,4.5,5.9,2.7,2.7,0.4,2.4,4.1,14.1,
6,Isaiah Stewart,24,C,23,7,516,6.2,11.4,0.546,1.5,3.8,0.4,4.7,7.5,0.62,0.613,2.4,3.3,0.729,2.9,6.6,9.6,2.0,0.3,3.0,1.7,5.0,16.4,
7,Javonte Green,32,SG,26,3,479,4.4,10.1,0.437,1.8,5.3,0.343,2.6,4.9,0.538,0.526,2.5,3.2,0.786,1.2,3.8,5.0,1.6,2.2,0.8,1.4,2.9,13.2,
8,Tobias Harris,33,PF,16,16,469,6.2,13.9,0.448,2.0,5.6,0.356,4.2,8.3,0.509,0.519,3.1,3.7,0.833,1.2,5.1,6.2,2.9,0.7,0.3,1.3,2.9,17.5,
9,Caris LeVert,31,SG,20,0,409,5.8,12.4,0.468,2.6,6.1,0.42,3.3,6.3,0.514,0.571,2.6,4.1,0.638,0.4,2.4,2.8,5.4,1.2,0.8,2.5,2.4,16.8,
10,Daniss Jenkins,24,PG,21,6,356,6.3,14.3,0.44,1.7,5.0,0.347,4.6,9.3,0.489,0.5,2.5,3.3,0.758,1.4,2.5,3.9,6.9,1.9,0.1,2.8,2.7,16.8,
11,Paul Reed,26,C,19,2,220,8.7,13.4,0.646,1.0,2.1,0.462,7.7,11.3,0.681,0.683,2.0,3.3,0.6,6.2,7.9,14.1,3.6,2.5,2.1,3.3,4.9,20.3,
12,Jaden Ivey,23,SG,11,0,165,6.8,15.3,0.443,2.4,7.2,0.333,4.4,8.1,0.541,0.521,3.3,3.7,0.882,1.7,4.6,6.3,3.7,1.3,0.2,2.8,3.5,19.2,
13,Chaz Lanier,24,SG,13,0,133,3.8,11.4,0.333,3.2,10.0,0.324,0.5,1.4,0.4,0.476,0.8,0.8,1.0,1.6,2.2,3.8,2.7,1.1,0.0,0.3,0.8,11.6,
14,Bobi Klintman,22,SF,6,0,53,4.8,14.3,0.333,2.0,7.5,0.273,2.7,6.8,0.4,0.405,0.0,2.0,0.0,3.4,7.5,10.9,2.7,1.4,0.0,3.4,6.1,11.5,
15,Wendell Moore Jr.,24,SG,3,0,43,2.5,5.0,0.5,0.0,0.8,0.0,2.5,4.2,0.6,0.5,0.0,0.0,,0.8,2.5,3.3,2.5,1.7,0.8,0.8,0.8,5.0,
16,Tolu Smith,25,PF,2,0,22,9.8,13.1,0.75,0.0,0.0,,9.8,13.1,0.75,0.75,8.2,11.5,0.714,6.5,11.5,18.0,3.3,1.6,1.6,1.6,3.3,27.8,
17,Marcus Sasser,25,PG,2,0,8,13.5,18.0,0.75,4.5,9.0,0.5,9.0,9.0,1.0,0.875,0.0,0.0,,0.0,0.0,0.0,13.5,0.0,0.0,0.0,13.5,31.5,
18,Colby Jones,23,SG,1,0,7,5.1,15.4,0.333,0.0,10.3,0.0,5.1,5.1,1.0,0.333,0.0,0.0,,0.0,20.6,20.6,10.3,0.0,0.0,0.0,5.1,10.3,
19,Isaac Jones,25,PF,1,0,1,36.0,72.0,0.5,0.0,36.0,0.0,36.0,36.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,
