Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Cade Cunningham,24.0,PG,23,23,35.8,9.4,20.6,0.457,2.1,6.4,0.327,7.3,14.2,0.515,0.507,6.3,7.5,0.832,1.3,4.7,6.0,9.2,1.5,0.8,3.7,3.3,27.1,
2.0,Duncan Robinson,31.0,SF,24,24,31.1,4.0,9.2,0.441,3.0,7.3,0.403,1.1,1.8,0.591,0.602,1.3,1.6,0.789,0.4,2.6,3.0,2.0,0.9,0.3,0.8,2.4,12.3,
3.0,Tobias Harris,33.0,PF,16,16,29.3,5.1,11.3,0.448,1.6,4.6,0.356,3.4,6.8,0.509,0.519,2.5,3.0,0.833,0.9,4.1,5.1,2.4,0.6,0.3,1.1,2.4,14.3,
4.0,Jalen Duren,22.0,C,23,23,29.0,6.7,10.3,0.648,0.0,0.0,,6.7,10.3,0.648,0.648,4.7,6.3,0.747,4.0,7.0,11.0,1.7,0.8,1.0,2.4,3.3,18.0,
5.0,Ausar Thompson,23.0,SF,22,21,27.4,4.8,9.3,0.52,0.2,0.7,0.313,4.6,8.5,0.537,0.532,1.7,3.3,0.521,2.0,4.0,6.0,2.9,1.5,0.7,1.5,2.6,11.6,
6.0,Isaiah Stewart,24.0,C,23,7,22.4,3.9,7.1,0.546,1.0,2.4,0.4,2.9,4.7,0.62,0.613,1.5,2.1,0.729,1.8,4.1,6.0,1.2,0.2,1.9,1.1,3.1,10.2,
7.0,Ron Holland,20.0,SF,26,5,20.9,3.0,7.2,0.41,0.7,2.7,0.271,2.2,4.5,0.492,0.46,1.5,1.9,0.816,0.8,2.6,3.4,1.6,1.6,0.2,1.4,2.4,8.2,
8.0,Caris LeVert,31.0,SG,20,0,20.5,3.3,7.1,0.468,1.5,3.5,0.42,1.9,3.6,0.514,0.571,1.5,2.4,0.638,0.3,1.4,1.6,3.1,0.7,0.5,1.4,1.4,9.6,
9.0,Javonte Green,32.0,SG,26,3,18.4,2.3,5.2,0.437,0.9,2.7,0.343,1.3,2.5,0.538,0.526,1.3,1.6,0.786,0.6,1.9,2.5,0.8,1.1,0.4,0.7,1.5,6.7,
10.0,Daniss Jenkins,24.0,PG,21,6,17.0,3.0,6.7,0.44,0.8,2.3,0.347,2.1,4.4,0.489,0.5,1.2,1.6,0.758,0.7,1.2,1.9,3.2,0.9,0.0,1.3,1.3,7.9,
11.0,Jaden Ivey,23.0,SG,11,0,15.0,2.8,6.4,0.443,1.0,3.0,0.333,1.8,3.4,0.541,0.521,1.4,1.5,0.882,0.7,1.9,2.6,1.5,0.5,0.1,1.2,1.5,8.0,
12.0,Wendell Moore Jr.,24.0,SG,3,0,14.3,1.0,2.0,0.5,0.0,0.3,0.0,1.0,1.7,0.6,0.5,0.0,0.0,,0.3,1.0,1.3,1.0,0.7,0.3,0.3,0.3,2.0,
13.0,Paul Reed,26.0,C,19,2,11.6,2.8,4.3,0.646,0.3,0.7,0.462,2.5,3.6,0.681,0.683,0.6,1.1,0.6,2.0,2.5,4.5,1.2,0.8,0.7,1.1,1.6,6.5,
14.0,Tolu Smith,25.0,PF,2,0,11.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,2.5,3.5,0.714,2.0,3.5,5.5,1.0,0.5,0.5,0.5,1.0,8.5,
15.0,Chaz Lanier,24.0,SG,13,0,10.2,1.1,3.2,0.333,0.9,2.8,0.324,0.2,0.4,0.4,0.476,0.2,0.2,1.0,0.5,0.6,1.1,0.8,0.3,0.0,0.1,0.2,3.3,
16.0,Bobi Klintman,22.0,SF,6,0,8.8,1.2,3.5,0.333,0.5,1.8,0.273,0.7,1.7,0.4,0.405,0.0,0.5,0.0,0.8,1.8,2.7,0.7,0.3,0.0,0.8,1.5,2.8,
17.0,Colby Jones,23.0,SG,1,0,7.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,
18.0,Marcus Sasser,25.0,PG,2,0,4.0,1.5,2.0,0.75,0.5,1.0,0.5,1.0,1.0,1.0,0.875,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,3.5,
19.0,Isaac Jones,25.0,PF,1,0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
,Team Totals,,,26,26,241.0,43.3,89.2,0.485,11.3,31.7,0.356,32.0,57.5,0.556,0.548,21.5,28.7,0.748,13.5,32.7,46.2,26.2,9.7,5.9,15.8,22.8,119.3,
