Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Donovan Mitchell,28,9,9,288,14.8,33.4,0.443,4.8,14.5,0.333,10.0,19.0,0.527,0.515,11.4,15.3,0.742,1.9,5.3,7.2,6.0,2.9,0.5,2.9,3.1,45.8,121,110,
2,Jarrett Allen,26,9,9,261,8.4,11.6,0.721,0.0,0.0,,8.4,11.6,0.721,0.721,6.3,6.7,0.943,4.0,10.5,14.4,2.3,2.5,1.5,3.2,2.9,23.0,140,107,
3,Evan Mobley,23,8,8,257,9.8,16.8,0.586,2.7,6.0,0.452,7.1,10.8,0.661,0.667,4.1,4.8,0.84,4.1,8.5,12.5,2.5,1.7,1.5,2.1,1.9,26.4,138,110,
4,Max Strus,28,9,9,253,7.3,17.5,0.416,5.1,13.1,0.388,2.2,4.3,0.5,0.562,1.0,1.2,0.833,3.1,6.9,10.0,6.9,1.2,0.4,1.4,4.5,20.6,131,113,
5,Ty Jerome,27,9,1,191,9.6,23.9,0.402,3.6,9.4,0.389,6.0,14.5,0.411,0.478,4.4,5.2,0.85,1.3,4.4,5.7,8.3,1.3,0.3,2.9,4.2,27.3,114,115,
6,De'Andre Hunter,27,8,0,185,7.2,16.9,0.429,3.2,7.0,0.462,4.0,9.9,0.405,0.524,5.9,7.0,0.846,1.6,6.2,7.8,2.1,1.1,0.3,1.9,4.6,23.6,121,114,
7,Sam Merrill,28,8,3,159,4.7,12.5,0.375,4.4,12.2,0.359,0.3,0.3,1.0,0.55,0.6,0.9,0.667,2.2,4.1,6.2,4.4,1.2,0.6,0.6,5.6,14.4,131,114,
8,Darius Garland,25,5,5,148,9.7,23.1,0.42,3.4,11.7,0.286,6.4,11.4,0.559,0.493,7.4,8.0,0.917,0.3,3.4,3.7,8.7,0.7,0.0,5.0,5.7,30.2,112,117,
9,Dean Wade,28,9,1,142,2.1,6.3,0.333,1.0,4.9,0.214,1.0,1.4,0.75,0.417,0.0,0.0,,3.5,9.8,13.3,2.1,1.0,0.3,1.0,3.5,5.2,111,112,
10,Isaac Okoro,24,9,0,128,5.8,11.6,0.5,2.3,6.2,0.375,3.5,5.4,0.643,0.6,1.9,3.1,0.625,1.6,2.7,4.3,1.9,2.3,0.4,1.6,5.0,15.9,121,113,
11,Javonte Green,31,6,0,39,5.1,12.7,0.4,1.3,6.4,0.2,3.8,6.4,0.6,0.45,7.6,7.6,1.0,1.3,10.2,11.5,2.5,5.1,0.0,2.5,2.5,19.1,118,103,
12,Craig Porter Jr.,24,6,0,35,8.5,17.0,0.5,0.0,4.3,0.0,8.5,12.8,0.667,0.5,0.0,0.0,,4.3,4.3,8.5,12.8,4.3,2.8,2.8,2.8,17.0,123,104,
13,Jaylon Tyson,22,4,0,31,11.2,24.0,0.467,8.0,14.4,0.556,3.2,9.6,0.333,0.633,8.0,9.6,0.833,4.8,6.4,11.2,11.2,3.2,1.6,3.2,6.4,38.4,145,107,
14,Tristan Thompson,33,3,0,29,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.5,1.7,5.1,0.333,3.4,22.2,25.7,1.7,1.7,3.4,3.4,3.4,12.0,91,100,
15,Chuma Okeke,26,3,0,13,3.8,15.3,0.25,3.8,15.3,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,0.0,0.0,3.8,3.8,0.0,0.0,0.0,11.5,98,112,
