Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jarrett Allen,26.0,C,82,82,2296,0.706,0.712,0.0,0.706,0.718,0.724,0.433,0.008,151,131,0,130,92.0,126,178,2,208.9,225.0,
2.0,Emoni Bates,21.0,SF,10,0,75,0.342,0.25,0.367,0.487,,0.487,0.0,0.789,73,46,102,90,,84,0,187,-4.3,-6.8,
3.0,Darius Garland,25.0,PG,75,75,2301,0.472,0.53,0.401,0.562,0.878,0.6,0.217,0.451,101,97,111,104,113.0,104,89,107,44.9,61.8,"CPOY-6,AS"
4.0,Javonte Green,31.0,SG,18,1,166,0.365,0.5,0.242,0.429,0.5,0.438,0.159,0.524,78,92,67,79,64.0,76,65,124,-14.4,-18.7,
5.0,De'Andre Hunter,27.0,SF,27,5,676,0.485,0.55,0.426,0.596,0.821,0.634,0.289,0.522,104,101,118,110,105.0,110,119,124,28.7,35.3,6MOY-4
6.0,Ty Jerome,27.0,SG,70,3,1392,0.516,0.57,0.439,0.606,0.872,0.643,0.239,0.409,110,105,122,112,112.0,112,99,97,77.8,90.8,6MOY-3
7.0,Caris LeVert,30.0,SF,38,3,904,0.453,0.5,0.405,0.554,0.699,0.58,0.279,0.497,97,92,113,102,90.0,101,115,118,6.3,2.5,
8.0,Sam Merrill,28.0,SG,71,4,1401,0.406,0.625,0.372,0.567,0.966,0.583,0.068,0.868,87,115,103,104,124.0,101,28,206,20.5,5.7,
9.0,Donovan Mitchell,28.0,SG,71,71,2232,0.443,0.512,0.368,0.531,0.823,0.575,0.274,0.48,95,94,102,98,106.0,100,113,114,-30.7,-3.7,"MVP-5,CPOY-9,AS,NBA1"
10.0,Evan Mobley,23.0,PF,71,71,2167,0.557,0.621,0.37,0.604,0.725,0.633,0.337,0.254,119,114,103,111,93.0,110,139,60,111.0,117.3,"MVP-10,DPOY-1,AS,NBA2,DEF1"
11.0,Georges Niang,31.0,PF,51,1,1053,0.477,0.618,0.4,0.606,0.793,0.617,0.083,0.647,102,113,111,112,102.0,107,34,154,44.0,29.3,
12.0,Chuma Okeke,26.0,PF,2,0,25,0.286,1.0,0.167,0.357,,0.357,0.0,0.857,61,183,46,66,,62,0,204,-2.6,-3.1,
13.0,Isaac Okoro,24.0,SG,55,22,1053,0.464,0.586,0.371,0.569,0.717,0.587,0.172,0.566,99,108,103,105,92.0,102,71,134,14.0,6.0,
14.0,Craig Porter Jr.,24.0,PG,51,1,513,0.514,0.554,0.438,0.589,0.719,0.61,0.229,0.343,110,102,121,109,92.0,106,94,81,12.9,10.4,
15.0,Max Strus,28.0,SF,50,37,1273,0.442,0.65,0.386,0.594,0.824,0.607,0.091,0.786,95,119,107,109,106.0,105,38,187,37.9,23.9,
16.0,Tristan Thompson,33.0,C,40,0,328,0.437,0.456,0.0,0.437,0.233,0.41,0.423,0.042,93,84,0,80,30.0,71,174,10,-15.1,-28.0,
17.0,JT Thor,22.0,PF,9,0,42,0.6,0.667,0.5,0.7,0.875,0.756,0.533,0.4,128,122,139,129,112.0,131,220,95,4.7,6.7,
18.0,Nae'Qwan Tomlin,24.0,PF,5,1,63,0.406,0.5,0.2,0.438,0.727,0.489,0.344,0.313,87,92,56,81,93.0,85,142,74,-6.8,-6.5,
19.0,Luke Travers,23.0,SG,12,0,88,0.25,0.455,0.0,0.25,1.0,0.287,0.1,0.45,54,83,0,46,128.0,50,41,107,-11.7,-12.1,
20.0,Jaylon Tyson,22.0,SG,47,3,453,0.43,0.484,0.345,0.497,0.792,0.523,0.161,0.389,92,89,96,91,102.0,91,66,92,-13.8,-16.9,
21.0,Dean Wade,28.0,PF,59,30,1252,0.413,0.653,0.36,0.561,0.533,0.563,0.111,0.819,88,120,100,103,68.0,98,46,195,9.7,-7.5,
,Team Totals,,,82,82,19753,0.491,0.581,0.383,0.578,0.776,0.607,0.241,0.457,105,107,106,106,100.0,105,99,108,521.9,511.4,
