Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Donovan Mitchell,28.0,SG,9,9,288,27.5,0.57,0.433,0.459,4.2,12.7,8.3,22.0,2.9,1.1,6.8,37.2,1.0,0.4,1.4,0.228,6.5,1.4,7.9,0.7,
2.0,Jarrett Allen,26.0,C,9,9,261,22.4,0.792,0.0,0.574,8.8,24.9,16.6,6.7,2.5,3.1,18.2,15.3,0.9,0.4,1.3,0.239,2.4,2.2,4.7,0.4,
3.0,Evan Mobley,23.0,PF,8,8,257,22.7,0.699,0.356,0.287,9.0,20.2,14.4,7.7,1.7,3.2,10.1,18.2,0.9,0.4,1.2,0.232,4.7,0.9,5.7,0.5,
4.0,Max Strus,28.0,SF,9,9,253,16.2,0.573,0.753,0.067,7.0,16.3,11.5,19.6,1.2,0.8,7.1,16.7,0.7,0.2,0.9,0.176,3.2,1.0,4.2,0.4,
5.0,Ty Jerome,27.0,SG,9,1,191,15.5,0.521,0.391,0.217,2.9,10.5,6.6,25.5,1.3,0.5,9.8,25.1,0.3,0.2,0.4,0.111,1.0,-1.2,-0.2,0.1,
6.0,De'Andre Hunter,27.0,SF,8,0,185,13.7,0.591,0.413,0.413,3.6,14.7,8.9,6.1,1.1,0.5,8.6,18.8,0.3,0.2,0.5,0.127,-0.6,-0.4,-1.0,0.0,
7.0,Sam Merrill,28.0,SG,8,3,159,10.6,0.557,0.975,0.075,4.8,9.7,7.2,11.6,1.2,1.3,4.6,11.7,0.3,0.1,0.4,0.13,-0.4,0.9,0.5,0.1,
8.0,Darius Garland,25.0,PG,5,5,148,14.4,0.566,0.507,0.348,0.7,8.0,4.2,26.8,0.7,0.0,15.9,27.3,0.2,0.1,0.3,0.088,0.6,-2.4,-1.9,0.0,
9.0,Dean Wade,28.0,PF,9,1,142,6.8,0.417,0.778,0.0,7.7,23.3,15.2,5.2,1.0,0.7,14.3,6.3,0.0,0.2,0.2,0.067,-3.0,0.8,-2.2,0.0,
10.0,Isaac Okoro,24.0,SG,9,0,128,10.6,0.612,0.533,0.267,3.4,6.5,4.9,5.3,2.3,0.8,10.7,12.5,0.1,0.1,0.3,0.106,-2.0,0.8,-1.2,0.0,
11.0,Javonte Green,31.0,SG,6,0,39,16.8,0.593,0.5,0.6,2.8,24.2,13.1,6.8,5.1,0.0,13.7,16.1,0.1,0.1,0.1,0.164,-1.9,4.4,2.4,0.0,
12.0,Craig Porter Jr.,24.0,PG,6,0,35,21.8,0.5,0.25,0.0,9.4,10.1,9.8,37.8,4.3,5.8,14.3,17.1,0.1,0.1,0.1,0.202,3.0,5.4,8.4,0.1,
13.0,Jaylon Tyson,22.0,SG,4,0,31,32.8,0.68,0.6,0.4,10.6,15.2,12.9,36.1,3.2,3.3,10.2,27.1,0.2,0.1,0.3,0.406,10.3,5.4,15.6,0.1,
14.0,Tristan Thompson,33.0,C,3,0,29,13.5,0.478,0.0,0.5,7.6,52.9,29.4,4.6,1.7,7.0,21.5,13.8,0.0,0.1,0.0,0.067,-3.3,2.5,-0.9,0.0,
15.0,Chuma Okeke,26.0,PF,3,0,13,7.1,0.375,1.0,0.0,0.0,0.0,0.0,9.9,3.8,0.0,0.0,13.2,0.0,0.0,0.0,0.035,-2.1,0.3,-1.8,0.0,
,Team Totals,,,9,9,2159,,0.597,0.467,0.318,,,,,,,,,5.0,2.6,7.5,0.168,1.9,0.8,2.7,2.6,
