Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Donovan Mitchell,28.0,SG,9,9,288,0.443,15.0,0.567,0.201,0.242,0.088,0.036,0.433,0.527,0.615,0.532,0.471,0.143,0.333,0.259,0.571,0.041,7,0.119,0.3,2,0,
2.0,Jarrett Allen,26.0,C,9,9,261,0.721,3.7,1.0,0.557,0.344,0.098,0.0,0.0,0.721,0.824,0.571,0.667,,,0.841,,0.311,18,,,0,0,
3.0,Evan Mobley,23.0,PF,8,8,257,0.586,12.5,0.644,0.345,0.23,0.046,0.023,0.356,0.661,0.833,0.5,0.5,0.0,0.452,0.622,0.786,0.195,17,0.097,0.667,1,0,
4.0,Max Strus,28.0,SF,9,9,253,0.416,20.3,0.247,0.18,0.067,0.0,0.0,0.753,0.5,0.438,0.667,,,0.388,0.545,0.923,0.022,2,0.239,0.313,0,0,
5.0,Ty Jerome,27.0,SG,9,1,191,0.402,15.9,0.609,0.109,0.25,0.228,0.022,0.391,0.411,0.7,0.261,0.476,0.0,0.389,0.261,0.286,0.0,0,0.056,0.5,0,0,
6.0,De'Andre Hunter,27.0,SF,8,0,185,0.429,15.3,0.587,0.143,0.238,0.127,0.079,0.413,0.405,0.667,0.4,0.0,0.6,0.462,0.6,0.667,0.063,3,0.077,0.5,0,0,
7.0,Sam Merrill,28.0,SG,8,3,159,0.375,25.2,0.025,0.025,0.0,0.0,0.0,0.975,1.0,1.0,,,,0.359,0.0,0.929,0.0,0,0.333,0.385,1,0,
8.0,Darius Garland,25.0,PG,5,5,148,0.42,19.3,0.493,0.072,0.246,0.072,0.101,0.507,0.559,0.6,0.706,0.2,0.429,0.286,0.211,0.3,0.0,0,0.029,0.0,1,0,
9.0,Dean Wade,28.0,PF,9,1,142,0.333,19.6,0.222,0.167,0.056,0.0,0.0,0.778,0.75,1.0,0.0,,,0.214,0.333,1.0,0.0,0,0.357,0.2,0,0,
10.0,Isaac Okoro,24.0,SG,9,0,128,0.5,14.9,0.467,0.233,0.2,0.033,0.0,0.533,0.643,0.714,0.667,0.0,,0.375,0.556,0.833,0.033,1,0.688,0.364,0,0,
11.0,Javonte Green,31.0,SG,6,0,39,0.4,13.1,0.5,0.3,0.2,0.0,0.0,0.5,0.6,1.0,0.0,,,0.2,0.333,1.0,0.3,2,0.8,0.25,0,0,
12.0,Craig Porter Jr.,24.0,PG,6,0,35,0.5,10.0,0.75,0.25,0.5,0.0,0.0,0.25,0.667,0.667,0.667,,,0.0,0.167,,0.083,1,0.0,,0,0,
13.0,Jaylon Tyson,22.0,SG,4,0,31,0.467,16.3,0.4,0.267,0.133,0.0,0.0,0.6,0.333,0.5,0.0,,,0.556,1.0,1.0,0.133,1,0.444,1.0,0,0,
14.0,Tristan Thompson,33.0,C,3,0,29,0.5,4.9,1.0,0.333,0.5,0.167,0.0,0.0,0.5,0.5,0.333,1.0,,,0.667,,0.0,0,,,0,0,
15.0,Chuma Okeke,26.0,PF,3,0,13,0.25,28.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.25,,1.0,0.0,0,0.0,,0,0,
,Team Totals,,,9,9,2159,0.466,15.6,0.533,0.21,0.214,0.08,0.029,0.467,0.556,0.705,0.497,0.413,0.304,0.363,0.479,0.701,0.072,52,0.192,0.38,5,0,
