Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Donovan Mitchell,28.0,9,9,288,86,194,0.443,28,84,0.333,58,110,0.527,0.515,66,89,0.742,11,31,42,35,17,3,17,18,266,0,
2.0,Jarrett Allen,26.0,9,9,261,44,61,0.721,0,0,,44,61,0.721,0.721,33,35,0.943,21,55,76,12,13,8,17,15,121,0,
3.0,Evan Mobley,23.0,8,8,257,51,87,0.586,14,31,0.452,37,56,0.661,0.667,21,25,0.84,21,44,65,13,9,8,11,10,137,0,
4.0,Max Strus,28.0,9,9,253,37,89,0.416,26,67,0.388,11,22,0.5,0.562,5,6,0.833,16,35,51,35,6,2,7,23,105,0,
5.0,Ty Jerome,27.0,9,1,191,37,92,0.402,14,36,0.389,23,56,0.411,0.478,17,20,0.85,5,17,22,32,5,1,11,16,105,0,
6.0,De'Andre Hunter,27.0,8,0,185,27,63,0.429,12,26,0.462,15,37,0.405,0.524,22,26,0.846,6,23,29,8,4,1,7,17,88,0,
7.0,Sam Merrill,28.0,8,3,159,15,40,0.375,14,39,0.359,1,1,1.0,0.55,2,3,0.667,7,13,20,14,4,2,2,18,46,0,
8.0,Darius Garland,25.0,5,5,148,29,69,0.42,10,35,0.286,19,34,0.559,0.493,22,24,0.917,1,10,11,26,2,0,15,17,90,0,
9.0,Dean Wade,28.0,9,1,142,6,18,0.333,3,14,0.214,3,4,0.75,0.417,0,0,,10,28,38,6,3,1,3,10,15,0,
10.0,Isaac Okoro,24.0,9,0,128,15,30,0.5,6,16,0.375,9,14,0.643,0.6,5,8,0.625,4,7,11,5,6,1,4,13,41,0,
11.0,Javonte Green,31.0,6,0,39,4,10,0.4,1,5,0.2,3,5,0.6,0.45,6,6,1.0,1,8,9,2,4,0,2,2,15,0,
12.0,Craig Porter Jr.,24.0,6,0,35,6,12,0.5,0,3,0.0,6,9,0.667,0.5,0,0,,3,3,6,9,3,2,2,2,12,0,
13.0,Jaylon Tyson,22.0,4,0,31,7,15,0.467,5,9,0.556,2,6,0.333,0.633,5,6,0.833,3,4,7,7,2,1,2,4,24,0,
14.0,Tristan Thompson,33.0,3,0,29,3,6,0.5,0,0,,3,6,0.5,0.5,1,3,0.333,2,13,15,1,1,2,2,2,7,0,
15.0,Chuma Okeke,26.0,3,0,13,1,4,0.25,1,4,0.25,0,0,,0.375,0,0,,0,0,0,1,1,0,0,0,3,0,
,Team Totals,,9,9,2159,368,790,0.466,134,369,0.363,234,421,0.556,0.551,205,251,0.817,111,291,402,206,80,32,102,167,1075,0,
