unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Scottie Barnes,38:23,10,16,.625,1,3,.333,5,9,.556,0,7,7,13,2,1,3,2,26,27.3,+14,True,,TOR,IND,IND,TOR,False,True,9e050fbf0464d8a338c073e78bc0b5cea6501397,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Brandon Ingram,36:02,12,23,.522,3,6,.500,3,4,.750,0,7,7,4,1,0,1,3,30,22.0,0,True,,TOR,IND,IND,TOR,False,True,31cf55be8f252e7fa18526fb4e74ca5d2d9fd23e,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Jamal Shead,34:24,2,9,.222,1,3,.333,2,2,1.000,1,2,3,6,1,0,2,3,7,4.8,+4,True,,TOR,IND,IND,TOR,False,True,a400b893fd9f99235b3301dbd21349e4e7a8eaa1,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Collin Murray-Boyles,32:48,4,10,.400,0,1,.000,2,2,1.000,4,6,10,3,0,1,0,5,10,10.0,+23,True,,TOR,IND,IND,TOR,False,True,a3945dee79529211dfc21a87518054b4753b1fed,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Jamison Battle,19:31,2,4,.500,1,2,.500,0,0,,0,3,3,1,0,0,2,1,5,2.2,+24,True,,TOR,IND,IND,TOR,False,True,4d064b82ff90aa1778624d4e5b94d43636e019cd,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,TOR,IND,IND,TOR,False,True,31c70ef57a13b0ac2e8b871272983be05ed355da,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Gradey Dick,30:12,9,15,.600,1,5,.200,2,3,.667,4,7,11,3,0,0,1,2,21,18.9,+10,True,,TOR,IND,IND,TOR,False,True,b77ebc93e6753937297c61cc353a870de8eb05cc,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Ochai Agbaji,23:31,3,7,.429,2,5,.400,2,2,1.000,0,1,1,0,0,2,1,4,10,5.4,+12,True,,TOR,IND,IND,TOR,False,True,f2c50bdd6caa14d4108945a8baf06ba9761c2705,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
A.J. Lawson,16:57,2,5,.400,1,3,.333,0,0,,1,5,6,0,0,1,0,2,5,4.4,-18,True,,TOR,IND,IND,TOR,False,True,acffac8b33a4367a83a2582879c057408b8d1ba8,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
Alijah Martin,7:21,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,1,1,1,-0.1,+1,True,,TOR,IND,IND,TOR,False,True,ae277f3dd9debe42ee724951346f444be634b106,202601140IND,"Toronto Raptors at Indiana Pacers Box Score, January 14, 2026",2026-01-20T14:52:07.494740,box-TOR-game-basic
