Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Paolo Banchero,21.0,7,7,262,68,149,0.456,16,40,0.4,52,109,0.477,0.51,37,49,0.755,14,46,60,28,8,4,32,14,189,0,
2.0,Franz Wagner,22.0,7,7,259,42,103,0.408,9,34,0.265,33,69,0.478,0.451,39,44,0.886,10,38,48,31,5,9,9,20,132,0,
3.0,Jalen Suggs,22.0,7,7,232,33,82,0.402,14,48,0.292,19,34,0.559,0.488,23,30,0.767,11,25,36,23,9,3,20,18,103,0,
4.0,Wendell Carter Jr.,24.0,7,5,185,19,47,0.404,7,25,0.28,12,22,0.545,0.479,8,11,0.727,9,35,44,9,5,4,5,20,53,0,
5.0,Gary Harris,29.0,6,6,159,8,28,0.286,7,22,0.318,1,6,0.167,0.411,2,2,1.0,5,7,12,4,7,3,2,18,25,0,
6.0,Jonathan Isaac,26.0,7,3,147,16,39,0.41,10,27,0.37,6,12,0.5,0.538,2,2,1.0,10,24,34,3,5,9,4,7,44,0,
7.0,Markelle Fultz,25.0,7,0,106,20,34,0.588,0,1,0.0,20,33,0.606,0.588,5,9,0.556,7,7,14,8,3,0,8,12,45,0,
8.0,Moritz Wagner,26.0,7,0,105,16,36,0.444,2,9,0.222,14,27,0.519,0.472,10,17,0.588,11,20,31,2,6,3,8,21,44,0,
9.0,Cole Anthony,23.0,7,0,103,13,41,0.317,2,13,0.154,11,28,0.393,0.341,8,9,0.889,2,13,15,9,4,1,5,16,36,0,
10.0,Joe Ingles,36.0,7,0,68,4,12,0.333,2,7,0.286,2,5,0.4,0.417,1,2,0.5,2,11,13,12,3,0,0,3,11,0,
11.0,Caleb Houstan,21.0,3,0,14,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,1,1,2,0,0,0,0,0,3,0,
12.0,Anthony Black,20.0,2,0,11,3,7,0.429,0,2,0.0,3,5,0.6,0.429,0,0,,1,1,2,2,1,0,1,1,6,0,
13.0,Goga Bitadze,24.0,2,0,10,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,1,2,3,2,0,0,1,0,0,0,
14.0,Jett Howard,20.0,2,0,10,2,3,0.667,1,1,1.0,1,2,0.5,0.833,0,0,,0,1,1,1,0,0,2,1,5,0,
15.0,Chuma Okeke,25.0,2,0,10,2,3,0.667,1,2,0.5,1,1,1.0,0.833,1,1,1.0,0,0,0,1,0,0,0,0,6,0,
,Team Totals,,7,7,1681,247,588,0.42,72,233,0.309,175,355,0.493,0.481,136,176,0.773,84,231,315,135,56,36,97,151,702,0,
