Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Paolo Banchero,21.0,PF,7,7,262,0.456,13.8,0.732,0.221,0.128,0.255,0.128,0.268,0.477,0.576,0.211,0.447,0.632,0.4,0.346,0.813,0.027,3,0.075,0.333,0,0,
2.0,Franz Wagner,22.0,SF,7,7,259,0.408,12.5,0.67,0.233,0.34,0.078,0.019,0.33,0.478,0.625,0.371,0.625,0.0,0.265,0.333,0.778,0.01,0,0.147,0.4,0,0,
3.0,Jalen Suggs,22.0,SG,7,7,232,0.402,18.0,0.415,0.207,0.11,0.073,0.024,0.585,0.559,0.647,0.333,0.5,1.0,0.292,0.684,0.857,0.049,4,0.083,0.25,0,0,
4.0,Wendell Carter Jr.,24.0,C,7,5,185,0.404,16.0,0.468,0.255,0.085,0.085,0.043,0.532,0.545,0.75,0.0,0.5,0.5,0.28,0.667,1.0,0.128,5,0.36,0.222,0,0,
5.0,Gary Harris,29.0,SG,6,6,159,0.286,21.7,0.214,0.107,0.036,0.0,0.071,0.786,0.167,0.333,0.0,,0.0,0.318,1.0,1.0,0.0,0,0.364,0.25,0,0,
6.0,Jonathan Isaac,26.0,PF,7,3,147,0.41,18.0,0.308,0.205,0.026,0.077,0.0,0.692,0.5,0.625,0.0,0.333,,0.37,0.167,1.0,0.103,3,0.667,0.444,0,0,
7.0,Markelle Fultz,25.0,PG,7,0,106,0.588,8.0,0.971,0.382,0.206,0.235,0.147,0.029,0.606,0.615,0.714,0.5,0.6,0.0,0.35,,0.029,1,1.0,0.0,0,0,
8.0,Moritz Wagner,26.0,C,7,0,105,0.444,7.8,0.75,0.556,0.194,0.0,0.0,0.25,0.519,0.55,0.429,,,0.222,0.429,1.0,0.111,4,0.778,0.0,0,0,
9.0,Cole Anthony,23.0,PG,7,0,103,0.317,14.1,0.683,0.171,0.22,0.244,0.049,0.317,0.393,0.571,0.444,0.2,0.5,0.154,0.091,1.0,0.0,0,0.077,1.0,0,0,
10.0,Joe Ingles,36.0,SF,7,0,68,0.333,17.2,0.417,0.25,0.083,0.083,0.0,0.583,0.4,0.0,1.0,1.0,,0.286,0.5,1.0,0.0,0,0.0,,0,0,
11.0,Caleb Houstan,21.0,SF,3,0,14,0.5,24.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.5,,1.0,0.0,0,1.0,0.5,0,0,
12.0,Anthony Black,20.0,PG,2,0,11,0.429,16.5,0.714,0.143,0.143,0.143,0.286,0.286,0.6,1.0,1.0,0.0,0.5,0.0,0.333,,0.0,0,0.0,,0,0,
13.0,Goga Bitadze,24.0,C,2,0,10,0.0,8.4,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,,0.0,,,,0.5,0,,,0,0,
14.0,Jett Howard,20.0,SF,2,0,10,0.667,14.6,0.667,0.0,0.333,0.333,0.0,0.333,0.5,,1.0,0.0,,1.0,1.0,1.0,0.0,0,0.0,,0,0,
15.0,Chuma Okeke,25.0,SF,2,0,10,0.667,18.4,0.333,0.333,0.0,0.0,0.0,0.667,1.0,1.0,,,,0.5,1.0,1.0,0.0,0,0.0,,0,0,
,Team Totals,,,7,7,1681,0.42,15.3,0.604,0.243,0.162,0.136,0.063,0.396,0.493,0.594,0.368,0.438,0.541,0.309,0.4,0.903,0.043,20,0.249,0.31,0,0,
