Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Paolo Banchero,21.0,PF,7,7,262,18.9,0.554,0.268,0.329,5.7,20.5,12.8,22.5,1.5,1.4,15.8,33.9,0.0,0.6,0.6,0.109,3.3,1.4,4.7,0.4,
2.0,Franz Wagner,22.0,SF,7,7,259,17.7,0.539,0.33,0.427,4.1,17.1,10.3,20.9,1.0,3.3,6.9,22.2,0.5,0.6,1.1,0.203,2.3,2.6,4.9,0.5,
3.0,Jalen Suggs,22.0,SG,7,7,232,12.6,0.541,0.585,0.366,5.1,12.6,8.6,16.7,2.0,1.2,17.4,21.8,0.0,0.5,0.5,0.104,-0.3,1.8,1.5,0.2,
4.0,Wendell Carter Jr.,24.0,C,7,5,185,10.5,0.511,0.532,0.234,5.2,22.1,13.3,7.7,1.4,2.0,8.8,13.5,0.1,0.5,0.5,0.138,-2.0,1.8,-0.2,0.1,
5.0,Gary Harris,29.0,SG,6,6,159,4.9,0.433,0.786,0.071,3.4,5.1,4.2,3.7,2.2,1.8,6.5,8.5,0.0,0.4,0.3,0.096,-4.7,2.7,-2.0,0.0,
6.0,Jonathan Isaac,26.0,PF,7,3,147,13.6,0.552,0.692,0.051,7.3,19.0,12.9,3.3,1.7,5.7,9.1,13.1,0.1,0.4,0.5,0.165,0.4,2.2,2.6,0.2,
7.0,Markelle Fultz,25.0,PG,7,0,106,12.6,0.593,0.029,0.265,7.0,7.7,7.4,13.8,1.4,0.0,17.4,19.0,0.0,0.2,0.2,0.113,-3.1,1.5,-1.6,0.0,
8.0,Moritz Wagner,26.0,C,7,0,105,12.4,0.506,0.25,0.472,11.2,22.2,16.5,3.3,2.9,2.7,15.5,21.5,-0.1,0.3,0.2,0.102,-4.0,1.5,-2.5,0.0,
9.0,Cole Anthony,23.0,PG,7,0,103,5.9,0.4,0.317,0.22,2.1,14.7,8.1,14.4,2.0,0.9,10.0,21.3,-0.2,0.2,0.0,0.021,-6.0,1.2,-4.8,-0.1,
10.0,Joe Ingles,36.0,SF,7,0,68,12.1,0.427,0.583,0.167,3.1,18.9,10.7,26.1,2.2,0.0,0.0,8.3,0.1,0.2,0.3,0.181,-1.3,4.0,2.6,0.1,
11.0,Caleb Houstan,21.0,SF,3,0,14,9.9,0.75,1.0,0.0,7.6,8.3,8.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.1,0.173,1.4,0.6,1.9,0.0,
12.0,Anthony Black,20.0,PG,2,0,11,16.2,0.429,0.286,0.0,9.7,10.6,10.1,39.3,4.6,0.0,12.5,31.9,0.0,0.0,0.0,0.039,-4.1,3.0,-1.1,0.0,
13.0,Goga Bitadze,24.0,C,2,0,10,-0.4,0.0,0.0,0.0,10.7,23.3,16.7,27.2,0.0,0.0,33.3,13.2,0.0,0.0,0.0,-0.136,-6.5,1.2,-5.3,0.0,
14.0,Jett Howard,20.0,SF,2,0,10,9.0,0.833,0.333,0.0,0.0,11.7,5.6,18.7,0.0,0.0,40.0,21.9,0.0,0.0,0.0,0.012,-2.5,1.3,-1.2,0.0,
15.0,Chuma Okeke,25.0,SF,2,0,10,23.9,0.872,0.667,0.333,0.0,0.0,0.0,18.7,0.0,0.0,0.0,15.1,0.1,0.0,0.1,0.362,9.3,4.1,13.4,0.0,
,Team Totals,,,7,7,1681,,0.527,0.396,0.299,,,,,,,,,0.4,4.0,4.4,0.127,-0.7,2.0,1.3,1.4,
