Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3318,6964,0.476,903,2568,0.352,2415,4396,0.549,1519,2002,0.759,861,2608,3469,2023,669,423,1206,1618,9058
Team/G,,241.2,40.5,84.9,0.476,11.0,31.3,0.352,29.5,53.6,0.549,18.5,24.4,0.759,10.5,31.8,42.3,24.7,8.2,5.2,14.7,19.7,110.5
Lg Rank,,17,26,30,15.0,30,29,24.0,12,15,12.0,6,1,26.0,15,25,25,28,5,13,24,23,24
Year/Year,,0.0%,-0.2%,-1.6%,0.007,2.3%,0.7%,0.005,-1.0%,-2.8%,0.01,-5.5%,-2.3%,-0.025,3.4%,-3.9%,-2.2%,6.1%,10.9%,10.7%,-2.4%,-2.1%,-0.9%
Opponent,82.0,19780,3264,6884,0.474,945,2636,0.358,2319,4248,0.546,1419,1819,0.78,731,2537,3268,1958,666,379,1234,1710,8892
Opponent/G,,241.2,39.8,84.0,0.474,11.5,32.1,0.358,28.3,51.8,0.546,17.3,22.2,0.78,8.9,30.9,39.9,23.9,8.1,4.6,15.0,20.9,108.4
Lg Rank,,17,2,1,18.0,4,3,10.0,9,7,18.0,20,20,13.0,1,3,1,1,23,7,3,1,4
Year/Year,,0.0%,-3.7%,-3.4%,-0.001,-11.2%,-13.0%,0.007,-0.3%,3.7%,-0.022,-5.7%,-3.8%,-0.016,-6.2%,-4.9%,-5.2%,-7.7%,5.0%,-8.7%,2.5%,1.7%,-4.9%
