Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Paolo Banchero,21,80,80,2799,11.3,24.9,0.455,2.1,6.2,0.339,9.2,18.7,0.493,0.497,7.2,9.9,0.725,1.5,8.3,9.8,7.6,1.3,0.8,4.4,2.7,31.9,109,112,AS
2,Franz Wagner,22,72,72,2337,11.2,23.2,0.482,2.0,7.1,0.281,9.2,16.1,0.57,0.525,5.7,6.8,0.85,1.5,6.5,8.1,5.7,1.6,0.6,2.9,3.6,30.1,116,112,
3,Jalen Suggs,22,75,75,2025,8.2,17.5,0.471,3.7,9.4,0.397,4.5,8.0,0.556,0.578,2.9,3.8,0.756,1.2,4.4,5.6,5.0,2.6,1.1,3.2,5.0,23.1,113,110,"DPOY-10,DEF2"
4,Cole Anthony,23,81,0,1817,9.0,20.8,0.435,2.5,7.5,0.338,6.5,13.3,0.49,0.496,4.9,5.9,0.826,1.7,6.7,8.5,6.4,1.7,1.0,3.4,4.8,25.5,110,111,
5,Moritz Wagner,26,80,1,1415,11.6,19.3,0.601,1.3,4.0,0.33,10.3,15.3,0.673,0.636,5.8,7.1,0.814,4.1,8.0,12.1,3.4,1.4,0.7,3.4,5.6,30.4,126,112,
6,Wendell Carter Jr.,24,55,48,1406,7.9,15.0,0.525,2.3,6.0,0.374,5.6,8.9,0.626,0.6,3.3,4.7,0.694,3.9,9.5,13.4,3.3,1.2,1.0,2.4,4.3,21.2,122,111,
7,Gary Harris,29,54,27,1297,5.0,11.3,0.441,2.9,7.8,0.371,2.1,3.5,0.598,0.569,1.3,1.7,0.756,0.9,2.6,3.5,3.3,1.9,0.5,1.2,3.5,14.2,120,114,
8,Joe Ingles,36,68,0,1169,4.2,9.6,0.436,3.0,6.8,0.435,1.2,2.8,0.439,0.59,1.2,1.4,0.824,0.8,5.3,6.0,8.6,1.8,0.2,2.8,3.7,12.5,119,113,
9,Anthony Black,20,69,33,1164,4.9,10.5,0.466,1.6,4.0,0.394,3.3,6.5,0.51,0.54,2.1,3.4,0.613,1.4,4.5,5.9,3.9,1.5,0.9,2.4,4.7,13.4,108,113,
10,Goga Bitadze,24,62,33,957,6.5,10.8,0.603,0.1,0.7,0.143,6.4,10.1,0.636,0.608,2.9,4.5,0.655,5.6,9.2,14.8,4.1,1.7,3.7,2.3,5.5,16.1,128,107,
11,Jonathan Isaac,26,58,2,914,7.9,15.5,0.51,2.3,6.1,0.375,5.6,9.4,0.598,0.584,3.2,4.4,0.72,4.0,10.1,14.1,1.6,2.3,3.8,1.5,3.5,21.3,124,105,6MOY-9
12,Markelle Fultz,25,43,18,910,8.4,17.7,0.472,0.2,1.0,0.222,8.2,16.8,0.487,0.479,1.3,1.8,0.697,3.0,4.5,7.5,6.5,2.3,0.8,2.7,3.5,18.2,106,112,
13,Caleb Houstan,21,59,13,815,4.9,12.5,0.388,4.4,11.7,0.373,0.5,0.8,0.615,0.563,1.3,1.6,0.808,1.7,3.4,5.1,1.8,0.9,0.2,1.0,3.7,15.4,119,116,
14,Chuma Okeke,25,47,8,432,4.6,12.8,0.357,2.6,9.4,0.28,1.9,3.4,0.567,0.46,0.5,0.8,0.571,2.1,7.1,9.2,2.3,1.0,0.8,1.8,2.2,12.3,97,113,
15,Trevelin Queen,26,14,0,165,4.2,11.4,0.368,0.9,5.1,0.176,3.3,6.3,0.524,0.408,2.7,3.6,0.75,0.9,5.1,6.0,5.4,2.1,1.5,2.1,4.5,12.0,101,111,
16,Admiral Schofield,26,23,0,84,5.9,15.3,0.385,3.5,9.4,0.375,2.4,5.9,0.4,0.5,0.0,1.2,0.0,1.8,8.3,10.0,4.1,0.6,0.0,2.9,5.3,15.3,95,114,
17,Jett Howard,20,18,0,67,7.4,22.2,0.333,5.2,18.5,0.28,2.2,3.7,0.6,0.45,1.5,3.0,0.5,0.7,4.4,5.2,4.4,1.5,1.5,2.2,3.0,21.4,96,113,
18,Kevon Harris,26,2,0,6,16.5,24.8,0.667,0.0,0.0,,16.5,24.8,0.667,0.667,0.0,0.0,,0.0,16.5,16.5,8.3,0.0,0.0,8.3,24.8,33.0,101,110,
