Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Paolo Banchero,21,PF,80,80,2799,8.2,18.1,0.455,1.5,4.5,0.339,6.7,13.6,0.493,0.497,5.2,7.2,0.725,1.1,6.1,7.1,5.5,0.9,0.6,3.2,2.0,23.2,AS
2,Franz Wagner,22,SF,72,72,2337,8.1,16.9,0.482,1.4,5.1,0.281,6.7,11.7,0.57,0.525,4.2,4.9,0.85,1.1,4.8,5.9,4.1,1.2,0.4,2.1,2.6,21.9,
3,Jalen Suggs,22,SG,75,75,2025,6.0,12.7,0.471,2.7,6.8,0.397,3.3,5.8,0.556,0.578,2.1,2.8,0.756,0.9,3.2,4.1,3.6,1.9,0.8,2.3,3.6,16.8,"DPOY-10,DEF2"
4,Cole Anthony,23,PG,81,0,1817,6.6,15.1,0.435,1.8,5.4,0.338,4.7,9.7,0.49,0.496,3.6,4.3,0.826,1.3,4.9,6.2,4.7,1.3,0.7,2.5,3.5,18.6,
5,Moritz Wagner,26,C,80,1,1415,8.4,14.0,0.601,1.0,2.9,0.33,7.5,11.1,0.673,0.636,4.2,5.2,0.814,3.0,5.9,8.8,2.4,1.0,0.5,2.5,4.1,22.1,
6,Wendell Carter Jr.,24,C,55,48,1406,5.7,10.9,0.525,1.6,4.4,0.374,4.1,6.5,0.626,0.6,2.4,3.4,0.694,2.9,6.9,9.8,2.4,0.9,0.7,1.7,3.1,15.4,
7,Gary Harris,29,SG,54,27,1297,3.6,8.2,0.441,2.1,5.7,0.371,1.5,2.6,0.598,0.569,0.9,1.2,0.756,0.7,1.9,2.5,2.4,1.4,0.4,0.9,2.5,10.3,
8,Joe Ingles,36,SF,68,0,1169,3.0,7.0,0.436,2.2,5.0,0.435,0.9,2.0,0.439,0.59,0.9,1.0,0.824,0.6,3.8,4.4,6.3,1.3,0.2,2.1,2.7,9.1,
9,Anthony Black,20,PG,69,33,1164,3.6,7.6,0.466,1.1,2.9,0.394,2.4,4.7,0.51,0.54,1.5,2.5,0.613,1.0,3.3,4.3,2.8,1.1,0.6,1.7,3.4,9.8,
10,Goga Bitadze,24,C,62,33,957,4.7,7.9,0.603,0.1,0.5,0.143,4.7,7.3,0.636,0.608,2.1,3.3,0.655,4.1,6.7,10.8,3.0,1.2,2.7,1.7,4.0,11.7,
11,Jonathan Isaac,26,PF,58,2,914,5.8,11.3,0.51,1.7,4.4,0.375,4.1,6.9,0.598,0.584,2.3,3.2,0.72,2.9,7.4,10.2,1.2,1.7,2.8,1.1,2.5,15.5,6MOY-9
12,Markelle Fultz,25,PG,43,18,910,6.1,12.9,0.472,0.2,0.7,0.222,5.9,12.2,0.487,0.479,0.9,1.3,0.697,2.2,3.2,5.5,4.7,1.7,0.6,2.0,2.6,13.3,
13,Caleb Houstan,21,SF,59,13,815,3.5,9.1,0.388,3.2,8.5,0.373,0.4,0.6,0.615,0.563,0.9,1.1,0.808,1.2,2.5,3.7,1.3,0.7,0.2,0.7,2.7,11.2,
14,Chuma Okeke,25,SF,47,8,432,3.3,9.3,0.357,1.9,6.8,0.28,1.4,2.5,0.567,0.46,0.3,0.6,0.571,1.5,5.2,6.7,1.7,0.7,0.6,1.3,1.6,8.9,
15,Trevelin Queen,26,SG,14,0,165,3.1,8.3,0.368,0.7,3.7,0.176,2.4,4.6,0.524,0.408,2.0,2.6,0.75,0.7,3.7,4.4,3.9,1.5,1.1,1.5,3.3,8.7,
16,Admiral Schofield,26,PF,23,0,84,4.3,11.1,0.385,2.6,6.9,0.375,1.7,4.3,0.4,0.5,0.0,0.9,0.0,1.3,6.0,7.3,3.0,0.4,0.0,2.1,3.9,11.1,
17,Jett Howard,20,SF,18,0,67,5.4,16.1,0.333,3.8,13.4,0.28,1.6,2.7,0.6,0.45,1.1,2.1,0.5,0.5,3.2,3.8,3.2,1.1,1.1,1.6,2.1,15.6,
18,Kevon Harris,26,SG,2,0,6,12.0,18.0,0.667,0.0,0.0,,12.0,18.0,0.667,0.667,0.0,0.0,,0.0,12.0,12.0,6.0,0.0,0.0,6.0,18.0,24.0,
