Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Nicolas Batum,33.0,PF,59,54,1462,0.463,0.607,0.4,0.602,0.658,0.608,0.098,0.698,100.0,114.0,113.0,113.0,85.0,107.0,40.0,175.0,54.5,34.0,
2.0,Eric Bledsoe,32.0,PG,54,29,1361,0.421,0.479,0.313,0.475,0.761,0.514,0.25,0.348,91.0,90.0,88.0,89.0,98.0,91.0,101.0,87.0,-52.7,-54.0,
3.0,Brandon Boston Jr.,20.0,SG,51,0,760,0.385,0.425,0.306,0.437,0.819,0.481,0.222,0.342,83.0,80.0,87.0,82.0,106.0,85.0,89.0,86.0,-61.6,-60.8,
4.0,Amir Coffey,24.0,SG,69,30,1567,0.453,0.542,0.378,0.556,0.863,0.598,0.251,0.545,98.0,102.0,107.0,105.0,111.0,106.0,101.0,137.0,22.5,33.2,
5.0,Robert Covington,31.0,PF,23,2,509,0.5,0.604,0.45,0.651,0.848,0.677,0.204,0.673,108.0,113.0,127.0,122.0,110.0,120.0,82.0,169.0,38.7,39.2,
6.0,James Ennis III,31.0,SF,2,0,28,0.636,0.714,0.5,0.727,1.0,0.784,0.364,0.364,138.0,134.0,141.0,137.0,129.0,138.0,147.0,91.0,4.3,5.6,
7.0,Wenyen Gabriel,24.0,PF,6,0,46,0.385,0.375,0.4,0.462,0.5,0.474,0.308,0.385,83.0,70.0,113.0,87.0,65.0,84.0,124.0,96.0,-1.8,-2.7,
8.0,Paul George,31.0,PF,31,31,1077,0.421,0.467,0.354,0.493,0.858,0.538,0.233,0.404,91.0,88.0,100.0,93.0,111.0,95.0,94.0,101.0,-49.3,-39.7,
9.0,Isaiah Hartenstein,23.0,C,68,0,1216,0.626,0.64,0.467,0.645,0.689,0.664,0.361,0.082,136.0,120.0,132.0,121.0,89.0,117.0,145.0,21.0,82.8,82.9,
10.0,Rodney Hood,29.0,SF,13,0,128,0.462,0.4,0.545,0.577,0.8,0.603,0.192,0.423,100.0,75.0,154.0,109.0,103.0,107.0,77.0,106.0,2.4,2.1,
11.0,Serge Ibaka,32.0,C,35,10,538,0.49,0.538,0.387,0.552,0.69,0.567,0.151,0.323,106.0,101.0,109.0,104.0,89.0,100.0,61.0,81.0,7.8,0.2,
12.0,Reggie Jackson,31.0,SG,75,75,2337,0.392,0.439,0.326,0.46,0.847,0.488,0.133,0.419,85.0,83.0,92.0,87.0,109.0,86.0,54.0,105.0,-174.5,-201.5,
13.0,Keon Johnson,19.0,SG,15,0,135,0.333,0.35,0.273,0.363,0.762,0.44,0.412,0.216,72.0,66.0,77.0,68.0,98.0,78.0,166.0,54.0,-17.2,-15.2,
14.0,Luke Kennard,25.0,SG,70,13,1919,0.449,0.449,0.449,0.598,0.896,0.619,0.121,0.662,97.0,84.0,127.0,112.0,116.0,109.0,49.0,166.0,84.5,71.3,6MOY-5
15.0,Terance Mann,25.0,SF,81,33,2317,0.484,0.535,0.365,0.539,0.78,0.572,0.238,0.301,105.0,101.0,103.0,101.0,101.0,101.0,96.0,75.0,10.3,9.2,
16.0,Xavier Moon,27.0,SG,10,0,137,0.49,0.541,0.357,0.539,0.6,0.545,0.098,0.275,106.0,101.0,101.0,101.0,77.0,96.0,40.0,69.0,0.8,-2.2,
17.0,Marcus Morris,32.0,PF,54,54,1564,0.434,0.478,0.367,0.507,0.872,0.549,0.214,0.398,94.0,90.0,104.0,95.0,113.0,97.0,86.0,100.0,-33.8,-25.9,
18.0,Semi Ojeleye,27.0,PF,10,0,98,0.414,0.4,0.444,0.483,0.813,0.569,0.552,0.31,90.0,75.0,126.0,91.0,105.0,100.0,222.0,78.0,-2.8,0.2,
19.0,Norman Powell,28.0,SG,5,2,125,0.508,0.487,0.542,0.611,0.857,0.682,0.556,0.381,110.0,91.0,153.0,115.0,111.0,121.0,224.0,95.0,10.0,18.3,
20.0,Jay Scrubb,21.0,SG,18,0,121,0.391,0.48,0.286,0.457,0.7,0.486,0.217,0.457,85.0,90.0,81.0,86.0,90.0,86.0,88.0,114.0,-6.9,-8.1,
21.0,Justise Winslow,25.0,PF,37,1,479,0.447,0.518,0.172,0.465,0.61,0.49,0.291,0.206,97.0,97.0,49.0,87.0,79.0,87.0,117.0,52.0,-18.9,-24.0,
22.0,Moses Wright,23.0,PF,1,0,1,,,,,,,,,,,,,,,,,0.0,0.0,
23.0,Ivica Zubac,24.0,C,76,76,1852,0.626,0.626,,0.626,0.727,0.66,0.459,0.0,136.0,118.0,,118.0,94.0,117.0,185.0,0.0,93.6,111.6,
,Team Totals,,,82,82,19777,0.458,0.512,0.374,0.531,0.793,0.564,0.224,0.391,99.0,96.0,106.0,100.0,102.0,100.0,90.0,98.0,-7.3,-26.3,
