Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Reggie Jackson,31,75,75,2337,10.0,25.6,0.392,3.5,10.7,0.326,6.5,14.9,0.439,0.46,2.9,3.4,0.847,0.8,4.9,5.7,7.5,1.2,0.3,3.6,3.3,26.5,99,113,
2,Terance Mann,25,81,33,2317,7.1,14.6,0.484,1.6,4.4,0.365,5.5,10.2,0.535,0.539,2.7,3.5,0.78,2.2,6.8,9.0,4.4,1.2,0.4,1.8,3.8,18.4,117,112,
3,Luke Kennard,25,70,13,1919,7.3,16.3,0.449,4.9,10.8,0.449,2.5,5.5,0.449,0.598,1.8,2.0,0.896,0.5,5.3,5.8,3.7,1.1,0.2,1.5,2.6,21.3,119,113,6MOY-5
4,Ivica Zubac,24,76,76,1852,8.2,13.1,0.626,0.0,0.0,,8.2,13.1,0.626,0.626,4.4,6.0,0.727,5.7,11.3,17.0,3.2,1.0,2.0,3.0,5.4,20.8,126,107,
5,Amir Coffey,24,69,30,1567,6.6,14.6,0.453,3.0,7.9,0.378,3.6,6.6,0.542,0.556,3.2,3.7,0.863,0.8,5.3,6.2,3.9,1.2,0.5,1.4,2.7,19.4,120,113,
6,Marcus Morris,32,54,54,1564,9.4,21.6,0.434,3.2,8.6,0.367,6.2,13.0,0.478,0.507,4.0,4.6,0.872,0.8,6.7,7.5,3.5,0.9,0.6,2.2,3.6,26.0,108,112,
7,Nicolas Batum,33,59,54,1462,6.0,13.0,0.463,3.6,9.0,0.4,2.4,3.9,0.607,0.602,0.8,1.3,0.658,1.0,7.5,8.5,3.4,1.9,1.4,1.3,2.7,16.5,118,109,
8,Eric Bledsoe,32,54,29,1361,7.1,16.8,0.421,1.8,5.9,0.313,5.3,11.0,0.479,0.475,3.2,4.2,0.761,1.0,5.5,6.6,8.1,2.5,0.7,4.2,3.1,19.2,100,110,
9,Isaiah Hartenstein,23,68,0,1216,9.2,14.7,0.626,0.6,1.2,0.467,8.7,13.5,0.64,0.645,3.7,5.3,0.689,4.7,8.7,13.4,6.4,2.0,3.1,3.4,6.7,22.7,127,106,
10,Paul George,31,31,31,1077,12.2,28.9,0.421,4.1,11.7,0.354,8.1,17.2,0.467,0.493,5.8,6.7,0.858,0.5,9.1,9.7,8.0,3.0,0.6,5.7,3.4,34.3,100,106,
11,Brandon Boston Jr.,20,51,0,760,8.1,21.0,0.385,2.2,7.2,0.306,5.9,13.8,0.425,0.437,3.8,4.6,0.819,1.1,6.1,7.2,3.3,1.7,0.8,2.0,2.8,22.1,98,111,
12,Serge Ibaka,32,35,10,538,8.6,17.5,0.49,2.2,5.6,0.387,6.4,11.8,0.538,0.552,1.8,2.6,0.69,3.6,10.0,13.7,3.3,0.6,2.4,3.0,5.1,21.1,108,109,
13,Robert Covington,31,23,2,509,7.8,15.6,0.5,4.7,10.5,0.45,3.1,5.1,0.604,0.651,2.7,3.2,0.848,1.7,9.5,11.3,2.3,2.8,2.7,1.6,5.6,23.0,127,104,
14,Justise Winslow,25,37,1,479,6.4,14.4,0.447,0.5,3.0,0.172,5.9,11.5,0.518,0.465,2.6,4.2,0.61,3.1,10.5,13.6,5.3,2.1,1.8,3.8,4.7,16.0,97,106,
15,Xavier Moon,27,10,0,137,8.9,18.2,0.49,1.8,5.0,0.357,7.2,13.2,0.541,0.539,1.1,1.8,0.6,0.7,4.3,5.0,8.6,2.5,1.1,2.1,3.2,20.7,114,110,
16,Keon Johnson,19,15,0,135,6.2,18.5,0.333,1.1,4.0,0.273,5.1,14.5,0.35,0.363,5.8,7.6,0.762,2.2,5.4,7.6,4.7,2.5,0.7,2.5,7.6,19.2,95,109,
17,Rodney Hood,29,13,0,128,4.6,10.0,0.462,2.3,4.2,0.545,2.3,5.7,0.4,0.577,1.5,1.9,0.8,0.8,3.1,3.8,3.1,1.1,0.8,1.5,1.5,13.0,115,114,
18,Norman Powell,28,5,2,125,12.5,24.7,0.508,5.1,9.4,0.542,7.4,15.3,0.487,0.611,11.8,13.7,0.857,1.2,4.3,5.5,5.5,0.8,1.6,2.7,5.5,41.9,132,113,
19,Jay Scrubb,21,18,0,121,7.3,18.6,0.391,2.4,8.5,0.286,4.9,10.1,0.48,0.457,2.8,4.0,0.7,0.8,5.7,6.5,3.2,1.6,1.2,2.8,3.6,19.8,93,111,
20,Semi Ojeleye,27,10,0,98,6.0,14.5,0.414,2.0,4.5,0.444,4.0,10.0,0.4,0.483,6.5,8.0,0.813,1.0,7.0,8.0,2.0,1.0,0.5,2.0,2.0,20.5,111,112,
21,Wenyen Gabriel,24,6,0,46,5.3,13.8,0.385,2.1,5.3,0.4,3.2,8.5,0.375,0.462,2.1,4.3,0.5,5.3,9.6,14.9,2.1,1.1,2.1,3.2,11.7,14.9,97,108,
22,James Ennis III,31,2,0,28,12.2,19.2,0.636,3.5,7.0,0.5,8.7,12.2,0.714,0.727,7.0,7.0,1.0,3.5,5.2,8.7,0.0,1.7,1.7,1.7,7.0,35.0,144,110,
23,Moses Wright,23,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,232,120,
