Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Reggie Jackson,31,SG,75,75,2337,7.4,18.8,0.392,2.6,7.9,0.326,4.8,10.9,0.439,0.46,2.1,2.5,0.847,0.6,3.6,4.2,5.5,0.8,0.2,2.7,2.4,19.5,
2,Terance Mann,25,SF,81,33,2317,5.2,10.7,0.484,1.2,3.2,0.365,4.0,7.5,0.535,0.539,2.0,2.5,0.78,1.6,5.0,6.6,3.2,0.9,0.3,1.3,2.8,13.5,
3,Luke Kennard,25,SG,70,13,1919,5.4,12.0,0.449,3.6,7.9,0.449,1.8,4.1,0.449,0.598,1.3,1.4,0.896,0.4,3.9,4.3,2.7,0.8,0.1,1.1,1.9,15.6,6MOY-5
4,Ivica Zubac,24,C,76,76,1852,6.0,9.6,0.626,0.0,0.0,,6.0,9.6,0.626,0.626,3.2,4.4,0.727,4.2,8.3,12.5,2.3,0.7,1.5,2.2,3.9,15.3,
5,Amir Coffey,24,SG,69,30,1567,4.8,10.7,0.453,2.2,5.8,0.378,2.6,4.9,0.542,0.556,2.3,2.7,0.863,0.6,3.9,4.5,2.8,0.9,0.3,1.0,2.0,14.2,
6,Marcus Morris,32,PF,54,54,1564,6.9,15.9,0.434,2.3,6.3,0.367,4.6,9.6,0.478,0.507,3.0,3.4,0.872,0.6,4.9,5.5,2.6,0.6,0.4,1.6,2.6,19.1,
7,Nicolas Batum,33,PF,59,54,1462,4.4,9.5,0.463,2.7,6.6,0.4,1.7,2.9,0.607,0.602,0.6,0.9,0.658,0.7,5.5,6.3,2.5,1.4,1.0,1.0,2.0,12.1,
8,Eric Bledsoe,32,PG,54,29,1361,5.2,12.4,0.421,1.3,4.3,0.313,3.9,8.1,0.479,0.475,2.4,3.1,0.761,0.7,4.1,4.8,6.0,1.8,0.5,3.1,2.2,14.1,
9,Isaiah Hartenstein,23,C,68,0,1216,6.8,10.8,0.626,0.4,0.9,0.467,6.4,9.9,0.64,0.645,2.7,3.9,0.689,3.5,6.4,9.8,4.7,1.5,2.3,2.5,4.9,16.7,
10,Paul George,31,PF,31,31,1077,9.0,21.3,0.421,3.0,8.6,0.354,5.9,12.7,0.467,0.493,4.2,4.9,0.858,0.4,6.7,7.1,5.9,2.2,0.4,4.2,2.5,25.2,
11,Brandon Boston Jr.,20,SG,51,0,760,5.9,15.4,0.385,1.6,5.3,0.306,4.3,10.1,0.425,0.437,2.8,3.4,0.819,0.8,4.5,5.3,2.4,1.2,0.6,1.5,2.0,16.2,
12,Serge Ibaka,32,C,35,10,538,6.3,12.8,0.49,1.6,4.1,0.387,4.7,8.7,0.538,0.552,1.3,1.9,0.69,2.7,7.4,10.0,2.4,0.5,1.7,2.2,3.7,15.5,
13,Robert Covington,31,PF,23,2,509,5.7,11.5,0.5,3.5,7.7,0.45,2.3,3.7,0.604,0.651,2.0,2.3,0.848,1.3,7.0,8.3,1.7,2.1,2.0,1.2,4.1,16.9,
14,Justise Winslow,25,PF,37,1,479,4.7,10.6,0.447,0.4,2.2,0.172,4.4,8.4,0.518,0.465,1.9,3.1,0.61,2.3,7.7,10.0,3.9,1.6,1.4,2.8,3.5,11.7,
15,Xavier Moon,27,SG,10,0,137,6.6,13.4,0.49,1.3,3.7,0.357,5.3,9.7,0.541,0.539,0.8,1.3,0.6,0.5,3.2,3.7,6.3,1.8,0.8,1.6,2.4,15.2,
16,Keon Johnson,19,SG,15,0,135,4.5,13.6,0.333,0.8,2.9,0.273,3.7,10.7,0.35,0.363,4.3,5.6,0.762,1.6,4.0,5.6,3.5,1.9,0.5,1.9,5.6,14.1,
17,Rodney Hood,29,SF,13,0,128,3.4,7.3,0.462,1.7,3.1,0.545,1.7,4.2,0.4,0.577,1.1,1.4,0.8,0.6,2.3,2.8,2.3,0.8,0.6,1.1,1.1,9.6,
18,Norman Powell,28,SG,5,2,125,9.2,18.1,0.508,3.7,6.9,0.542,5.5,11.2,0.487,0.611,8.6,10.1,0.857,0.9,3.2,4.0,4.0,0.6,1.2,2.0,4.0,30.8,
19,Jay Scrubb,21,SG,18,0,121,5.4,13.7,0.391,1.8,6.2,0.286,3.6,7.4,0.48,0.457,2.1,3.0,0.7,0.6,4.2,4.8,2.4,1.2,0.9,2.1,2.7,14.6,
20,Semi Ojeleye,27,PF,10,0,98,4.4,10.7,0.414,1.5,3.3,0.444,2.9,7.3,0.4,0.483,4.8,5.9,0.813,0.7,5.1,5.9,1.5,0.7,0.4,1.5,1.5,15.1,
21,Wenyen Gabriel,24,PF,6,0,46,3.9,10.2,0.385,1.6,3.9,0.4,2.3,6.3,0.375,0.462,1.6,3.1,0.5,3.9,7.0,11.0,1.6,0.8,1.6,2.3,8.6,11.0,
22,James Ennis III,31,SF,2,0,28,9.0,14.1,0.636,2.6,5.1,0.5,6.4,9.0,0.714,0.727,5.1,5.1,1.0,2.6,3.9,6.4,0.0,1.3,1.3,1.3,5.1,25.7,
23,Moses Wright,23,PF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,
