Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Dejounte Murray,24,67,67,2139,10.0,22.1,0.453,1.4,4.5,0.317,8.6,17.6,0.488,0.485,2.4,3.0,0.791,1.3,9.4,10.7,8.2,2.3,0.2,2.7,3.1,23.8,106,111,
2,DeMar DeRozan,31,61,61,2056,10.7,21.7,0.495,0.4,1.7,0.257,10.3,20.0,0.515,0.505,9.1,10.4,0.88,0.9,5.2,6.1,10.0,1.3,0.4,2.8,3.0,31.1,122,115,
3,Keldon Johnson,21,69,67,1968,8.3,17.4,0.479,1.5,4.5,0.331,6.9,12.9,0.531,0.522,3.6,4.8,0.74,2.3,7.9,10.2,3.0,1.0,0.6,1.9,3.5,21.7,111,114,
4,Jakob Poeltl,25,69,51,1845,7.0,11.3,0.616,0.0,0.0,,7.0,11.3,0.616,0.616,1.7,3.3,0.508,5.8,8.6,14.4,3.5,1.2,3.2,2.2,4.5,15.6,123,109,
5,Patty Mills,32,68,1,1685,7.3,17.6,0.412,4.6,12.4,0.375,2.6,5.2,0.5,0.544,2.0,2.2,0.91,0.5,2.8,3.3,4.7,1.2,0.1,1.9,2.3,21.2,111,117,
6,Lonnie Walker IV,22,60,38,1522,8.2,19.4,0.42,3.2,9.0,0.355,5.0,10.4,0.477,0.502,1.8,2.2,0.814,0.4,4.5,4.9,3.2,0.9,0.5,2.1,3.2,21.3,100,116,
7,Rudy Gay,34,63,1,1358,9.4,22.4,0.42,3.8,9.9,0.381,5.6,12.5,0.451,0.505,2.9,3.6,0.804,1.5,9.3,10.8,3.1,1.6,1.4,2.3,4.1,25.6,103,111,
8,Derrick White,26,36,32,1064,8.5,20.7,0.411,3.8,11.1,0.346,4.7,9.6,0.486,0.503,4.4,5.2,0.851,0.6,4.3,4.9,5.8,1.2,1.6,2.1,4.2,25.2,111,114,
9,Devin Vassell,20,62,7,1056,5.7,13.9,0.406,2.4,6.9,0.347,3.3,7.0,0.464,0.492,2.0,2.3,0.843,1.1,6.9,8.0,2.6,2.0,0.8,1.0,4.0,15.7,108,112,
10,Drew Eubanks,23,54,3,755,7.5,13.2,0.566,0.1,0.1,1.0,7.3,13.0,0.562,0.571,4.9,6.8,0.726,4.8,10.7,15.5,2.7,1.2,3.1,2.9,5.7,20.0,118,109,
11,LaMarcus Aldridge,35,21,18,544,10.3,22.1,0.464,2.4,6.7,0.36,7.9,15.4,0.509,0.518,2.8,3.3,0.838,1.5,6.9,8.4,3.2,0.7,1.6,1.8,3.2,25.7,108,114,
12,Trey Lyles,25,23,9,358,5.8,12.2,0.478,1.9,5.4,0.35,3.9,6.8,0.58,0.556,2.0,3.1,0.652,1.2,10.4,11.7,1.9,0.8,0.1,0.8,1.8,15.6,116,114,
13,Luka Šamanić,21,33,4,308,7.4,16.5,0.448,1.9,6.8,0.279,5.5,9.8,0.565,0.505,2.5,4.6,0.552,2.5,8.2,10.7,2.4,1.3,1.3,3.2,6.8,19.2,97,112,
14,Tre Jones,21,37,1,269,6.7,14.1,0.474,0.5,0.9,0.6,6.1,13.2,0.466,0.494,3.1,3.4,0.895,1.4,2.3,3.8,7.0,1.4,0.0,2.3,2.3,17.0,112,117,
15,Keita Bates-Diop,25,30,0,245,5.9,13.3,0.448,1.0,3.4,0.294,5.0,9.9,0.5,0.485,2.8,4.2,0.667,1.8,7.9,9.7,2.4,2.2,1.0,1.4,2.2,15.6,106,111,
16,Gorgui Dieng,31,16,0,181,7.8,14.7,0.527,1.9,5.9,0.318,5.9,8.8,0.667,0.591,5.4,6.4,0.833,3.2,8.0,11.3,5.1,2.4,0.5,2.7,4.8,22.8,125,111,
17,Quinndary Weatherspoon,24,20,0,121,6.4,14.0,0.457,0.4,2.4,0.167,6.0,11.6,0.517,0.471,5.2,6.4,0.813,1.2,3.2,4.4,3.2,3.2,0.8,4.0,7.2,18.4,97,111,
18,Cameron Reynolds,25,3,0,6,8.1,16.2,0.5,0.0,0.0,,8.1,16.2,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,99,122,
