Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,LaMarcus Aldridge,35.0,C,21,18,544,0.464,0.509,0.36,0.518,0.838,0.545,0.149,0.302,99,96,98.0,96,108.0,95,60,77,-9.8,-14.2,
2.0,Keita Bates-Diop,25.0,SF,30,0,245,0.448,0.5,0.294,0.485,0.667,0.518,0.313,0.254,96,94,80.0,90,86.0,91,127,65,-7.1,-8.2,
3.0,DeMar DeRozan,31.0,PF,61,61,2056,0.495,0.515,0.257,0.505,0.88,0.591,0.478,0.08,106,97,70.0,94,113.0,103,194,21,-60.8,42.5,
4.0,Gorgui Dieng,31.0,C,16,0,181,0.527,0.667,0.318,0.591,0.833,0.648,0.436,0.4,113,126,87.0,110,107.0,113,177,102,5.8,10.0,
5.0,Drew Eubanks,23.0,C,54,3,755,0.566,0.562,1.0,0.571,0.726,0.618,0.517,0.01,121,106,273.0,106,93.0,108,210,2,13.5,23.2,
6.0,Rudy Gay,34.0,PF,63,1,1358,0.42,0.451,0.381,0.505,0.804,0.532,0.162,0.443,90,85,104.0,94,103.0,93,66,113,-41.6,-53.5,
7.0,Keldon Johnson,21.0,SF,69,67,1968,0.479,0.531,0.331,0.522,0.74,0.557,0.278,0.257,103,100,90.0,97,95.0,97,113,66,-22.5,-23.8,
8.0,Tre Jones,21.0,PG,37,1,269,0.474,0.466,0.6,0.494,0.895,0.544,0.244,0.064,102,88,164.0,92,115.0,95,99,16,-6.9,-4.8,
9.0,Trey Lyles,25.0,PF,23,9,358,0.478,0.58,0.35,0.556,0.652,0.574,0.256,0.444,103,109,95.0,103,84.0,100,104,113,3.2,0.5,
10.0,Patty Mills,32.0,PG,68,1,1685,0.412,0.5,0.375,0.544,0.91,0.57,0.128,0.702,88,94,102.0,101,117.0,100,52,179,7.7,-2.0,
11.0,Dejounte Murray,24.0,PG,67,67,2139,0.453,0.488,0.317,0.485,0.791,0.509,0.138,0.204,97,92,86.0,90,102.0,89,56,52,-102.9,-130.3,
12.0,Jakob Poeltl,25.0,C,69,51,1845,0.616,0.616,,0.616,0.508,0.612,0.288,0.0,132,116,,115,65.0,107,117,0,67.4,38.9,
13.0,Cameron Reynolds,25.0,SF,3,0,6,0.5,0.5,,0.5,,0.5,0.0,0.0,107,94,,93,,87,0,0,-0.2,-0.3,
14.0,Luka Šamanić,21.0,PF,33,4,308,0.448,0.565,0.279,0.505,0.552,0.518,0.276,0.41,96,106,76.0,94,71.0,91,112,105,-7.0,-12.7,
15.0,Devin Vassell,20.0,SF,62,7,1056,0.406,0.464,0.347,0.492,0.843,0.524,0.168,0.495,87,88,95.0,91,108.0,92,68,126,-28.0,-31.2,
16.0,Lonnie Walker IV,22.0,SG,60,38,1522,0.42,0.477,0.355,0.502,0.814,0.523,0.115,0.463,90,90,97.0,93,105.0,91,47,118,-43.2,-62.6,
17.0,Quinndary Weatherspoon,24.0,SG,20,0,121,0.457,0.517,0.167,0.471,0.813,0.547,0.457,0.171,98,98,45.0,88,104.0,96,185,44,-4.7,-2.1,
18.0,Derrick White,26.0,SG,36,32,1064,0.411,0.486,0.346,0.503,0.851,0.55,0.252,0.536,88,92,94.0,94,109.0,96,102,137,-31.4,-22.4,
,Team Totals,,,72,72,17480,0.462,0.514,0.35,0.517,0.792,0.554,0.243,0.314,99,97,95.0,96,102.0,97,98,80,-268.5,-253.0,
