Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Dejounte Murray,24.0,PG,67,67,2139,0.453,12.6,0.796,0.193,0.205,0.266,0.131,0.204,0.488,0.649,0.39,0.452,0.477,0.317,0.275,0.857,0.013,12,0.206,0.293,0,0,
2.0,DeMar DeRozan,31.0,PF,61,61,2056,0.495,11.0,0.92,0.191,0.268,0.282,0.178,0.08,0.515,0.636,0.51,0.459,0.482,0.257,0.248,0.947,0.021,17,0.324,0.292,0,0,
3.0,Keldon Johnson,21.0,SF,69,67,1968,0.479,9.7,0.743,0.391,0.277,0.045,0.03,0.257,0.531,0.652,0.374,0.5,0.429,0.331,0.673,0.917,0.047,27,0.238,0.279,2,0,
4.0,Jakob Poeltl,25.0,C,69,51,1845,0.616,3.7,1.0,0.581,0.333,0.074,0.012,0.0,0.616,0.72,0.49,0.438,0.2,,0.755,,0.1,40,,,0,0,
5.0,Patty Mills,32.0,PG,68,1,1685,0.412,20.7,0.298,0.111,0.057,0.028,0.101,0.702,0.5,0.574,0.457,0.353,0.484,0.375,0.549,0.783,0.0,0,0.147,0.46,0,0,
6.0,Lonnie Walker IV,22.0,SG,60,38,1522,0.42,16.2,0.537,0.227,0.108,0.092,0.11,0.463,0.477,0.572,0.424,0.411,0.388,0.355,0.545,0.9,0.026,13,0.152,0.349,1,0,
7.0,Rudy Gay,34.0,PF,63,1,1358,0.42,17.1,0.557,0.121,0.139,0.172,0.126,0.443,0.451,0.605,0.448,0.407,0.367,0.381,0.405,0.896,0.037,19,0.183,0.314,2,0,
8.0,Derrick White,26.0,SG,36,32,1064,0.411,16.9,0.464,0.143,0.21,0.082,0.029,0.536,0.486,0.646,0.474,0.27,0.385,0.346,0.48,0.869,0.009,4,0.177,0.488,0,0,
9.0,Devin Vassell,20.0,SF,62,7,1056,0.406,17.5,0.505,0.125,0.086,0.168,0.125,0.495,0.464,0.658,0.5,0.431,0.289,0.347,0.648,0.942,0.053,14,0.42,0.413,0,0,
10.0,Drew Eubanks,23.0,C,54,3,755,0.566,4.6,0.99,0.527,0.371,0.034,0.059,0.01,0.562,0.667,0.408,0.429,0.667,1.0,0.772,1.0,0.2,37,1.0,1.0,0,0,
11.0,LaMarcus Aldridge,35.0,C,21,18,544,0.464,16.6,0.698,0.109,0.129,0.125,0.335,0.302,0.509,0.63,0.438,0.452,0.518,0.36,0.705,0.963,0.024,6,0.16,0.417,0,0,
12.0,Trey Lyles,25.0,PF,23,9,358,0.478,14.5,0.556,0.311,0.1,0.111,0.033,0.444,0.58,0.75,0.556,0.3,0.0,0.35,0.69,1.0,0.022,2,0.175,0.714,0,0,
13.0,Luka Šamanić,21.0,PF,33,4,308,0.448,12.9,0.59,0.324,0.21,0.029,0.029,0.41,0.565,0.735,0.364,0.0,0.667,0.279,0.571,1.0,0.048,4,0.093,0.0,0,0,
14.0,Tre Jones,21.0,PG,37,1,269,0.474,6.9,0.936,0.397,0.333,0.192,0.013,0.064,0.466,0.742,0.231,0.333,0.0,0.6,0.412,0.333,0.026,2,0.4,0.5,0,0,
15.0,Keita Bates-Diop,25.0,SF,30,0,245,0.448,9.7,0.746,0.388,0.284,0.045,0.03,0.254,0.5,0.808,0.158,0.333,0.0,0.294,0.64,1.0,0.03,2,0.529,0.222,0,0,
16.0,Gorgui Dieng,31.0,C,16,0,181,0.527,13.2,0.6,0.309,0.2,0.091,0.0,0.4,0.667,0.765,0.545,0.6,,0.318,0.5,1.0,0.055,3,0.091,0.5,0,0,
17.0,Quinndary Weatherspoon,24.0,SG,20,0,121,0.457,9.6,0.829,0.486,0.114,0.057,0.171,0.171,0.517,0.706,0.25,0.5,0.167,0.167,0.4,1.0,0.057,2,0.0,,0,0,
18.0,Cameron Reynolds,25.0,SF,3,0,6,0.5,8.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,,0,0,
,Team Totals,,,72,72,17480,0.462,12.3,0.686,0.24,0.199,0.142,0.105,0.314,0.514,0.658,0.435,0.433,0.444,0.35,0.492,0.877,0.035,204,0.2,0.377,5,0,
