team,player,image_url,file_path
MemphisGrizzlies,Santi Aldama,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4593125.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\santi_aldama.png
MemphisGrizzlies,Kentavious Caldwell-Pope,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2581018.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\kentavious_caldwell-pope.png
MemphisGrizzlies,Brandon Clarke,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3906665.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\brandon_clarke.png
MemphisGrizzlies,Cedric Coward,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4903027.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\cedric_coward.png
MemphisGrizzlies,Zach Edey,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4600663.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\zach_edey.png
MemphisGrizzlies,GG Jackson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105550.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\gg_jackson.png
MemphisGrizzlies,Jaren Jackson Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277961.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\jaren_jackson_jr.png
MemphisGrizzlies,Ty Jerome,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4065733.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\ty_jerome.png
MemphisGrizzlies,John Konchar,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3134932.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\john_konchar.png
MemphisGrizzlies,Jock Landale,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3146557.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\jock_landale.png
MemphisGrizzlies,Jahmai Mashack,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683934.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\jahmai_mashack.png
MemphisGrizzlies,Ja Morant,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4279888.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\ja_morant.png
MemphisGrizzlies,Scotty Pippen Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4431785.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\scotty_pippen_jr.png
MemphisGrizzlies,Olivier-Maxence Prosper,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4595400.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\olivier-maxence_prosper.png
MemphisGrizzlies,Javon Small,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4781746.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\javon_small.png
MemphisGrizzlies,Cam Spencer,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433083.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\cam_spencer.png
MemphisGrizzlies,Jaylen Wells,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5112087.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\jaylen_wells.png
MemphisGrizzlies,Vince Williams Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397227.png&h=80&w=110&scale=crop,nba_rosters\memphisgrizzlies\vince_williams_jr.png
