Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Toumani Camara,24,78,78,2548,6.3,13.7,0.458,2.6,6.9,0.375,3.7,6.8,0.542,0.552,1.7,2.4,0.722,3.3,5.3,8.6,3.3,2.2,1.0,2.1,4.4,16.8,117,115,"DPOY-9,DEF2"
2,Anfernee Simons,25,70,70,2292,10.2,23.9,0.426,4.6,12.6,0.363,5.6,11.3,0.496,0.521,3.7,4.1,0.902,0.5,3.5,4.0,7.1,1.3,0.1,3.0,2.5,28.6,115,119,
3,Shaedon Sharpe,21,72,52,2252,10.8,23.8,0.452,3.2,10.2,0.311,7.6,13.6,0.557,0.519,4.1,5.2,0.785,1.5,5.5,7.0,4.3,1.3,0.3,3.2,2.6,28.8,110,117,
4,Deni Avdija,24,72,54,2161,9.0,19.0,0.476,2.8,7.7,0.365,6.2,11.3,0.552,0.55,6.5,8.4,0.78,2.5,9.3,11.7,6.3,1.6,0.8,4.4,3.8,27.4,116,113,
5,Scoot Henderson,20,66,10,1759,7.9,18.9,0.419,2.9,8.2,0.354,5.0,10.7,0.469,0.496,4.4,5.7,0.767,1.4,4.0,5.5,9.3,1.9,0.4,4.9,5.0,23.1,107,117,
6,Jerami Grant,30,47,47,1524,6.8,18.3,0.373,3.4,9.4,0.365,3.4,8.9,0.381,0.467,4.5,5.3,0.849,0.8,4.4,5.2,3.2,1.3,1.5,2.1,3.5,21.6,109,117,
7,Donovan Clingan,20,67,37,1324,6.6,12.3,0.539,0.5,1.8,0.286,6.1,10.5,0.582,0.56,2.3,3.8,0.596,8.0,11.4,19.3,2.8,1.2,4.0,2.6,6.9,16.0,120,109,
8,Deandre Ayton,26,40,40,1206,10.7,18.9,0.566,0.2,1.3,0.188,10.4,17.6,0.594,0.573,1.6,2.4,0.667,5.0,11.4,16.4,2.6,1.2,1.6,2.8,3.5,23.2,115,112,
9,Dalano Banton,25,67,7,1120,8.6,22.0,0.391,3.1,9.6,0.324,5.5,12.4,0.442,0.462,3.9,5.4,0.728,1.3,4.6,5.9,6.9,1.9,1.5,3.7,2.5,24.3,103,115,
10,Kris Murray,24,69,6,1040,5.5,13.0,0.419,1.3,5.6,0.225,4.2,7.4,0.566,0.468,1.2,2.7,0.456,3.6,5.0,8.5,3.2,1.6,0.8,2.0,3.1,13.4,103,116,
11,Jabari Walker,22,60,1,749,7.7,14.9,0.515,1.8,4.7,0.389,5.8,10.2,0.573,0.576,3.2,4.6,0.69,3.8,9.9,13.7,2.4,2.1,0.4,2.2,5.6,20.3,120,112,
12,Duop Reath,28,46,0,469,7.3,17.2,0.422,3.5,11.0,0.321,3.7,6.2,0.6,0.524,2.1,2.3,0.909,4.6,5.0,9.5,2.7,1.2,1.5,1.7,4.2,20.1,120,116,
13,Rayan Rupert,20,52,0,460,6.1,15.0,0.408,1.7,6.2,0.271,4.4,8.8,0.506,0.465,2.4,3.2,0.767,2.7,4.6,7.4,2.6,1.7,0.4,3.2,3.9,16.4,99,117,
14,Robert Williams,27,20,3,351,6.9,10.8,0.641,0.1,0.4,0.333,6.8,10.4,0.653,0.647,2.1,2.4,0.882,4.8,11.5,16.3,2.9,1.8,4.6,2.4,4.3,16.1,130,107,
15,Matisse Thybulle,27,15,5,312,6.5,13.7,0.477,3.3,7.5,0.438,3.3,6.2,0.525,0.597,1.1,2.3,0.467,2.2,5.9,8.1,4.4,5.1,1.4,2.0,2.2,17.4,119,107,
16,Justin Minaya,25,19,0,101,3.8,10.1,0.381,1.0,4.8,0.2,2.9,5.3,0.545,0.429,0.0,1.0,0.0,2.4,2.4,4.8,3.4,2.9,0.5,2.4,5.8,8.7,89,115,
17,Sidy Cissoko,20,5,0,60,3.2,9.7,0.333,0.0,4.9,0.0,3.2,4.9,0.667,0.333,1.6,2.4,0.667,4.1,4.9,8.9,7.3,0.8,0.8,7.3,3.2,8.1,75,118,
18,Bryce McGowens,22,13,0,32,6.1,21.3,0.286,0.0,6.1,0.0,6.1,15.2,0.4,0.286,7.6,9.1,0.833,3.0,1.5,4.6,3.0,1.5,0.0,6.1,4.6,19.7,79,120,
19,Taze Moore,26,2,0,20,4.9,24.3,0.2,2.4,9.7,0.25,2.4,14.6,0.167,0.25,2.4,4.9,0.5,9.7,9.7,19.4,2.4,4.9,0.0,4.9,0.0,14.6,73,107,
