Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Toumani Camara,24.0,PF,78,78,2548,0,0,0,84,16,-2.1,3.2,49,31,112,17,58,91,438,12,28,"DPOY-9,DEF2"
2.0,Anfernee Simons,25.0,SG,70,70,2292,53,42,5,0,0,-5.0,-4.2,87,40,68,5,81,9,827,19,64,
3.0,Shaedon Sharpe,21.0,SG,72,52,2252,2,72,25,1,0,-3.3,-0.1,73,59,48,8,119,5,495,33,48,
4.0,Deni Avdija,24.0,SF,72,54,2161,0,21,55,23,1,-1.7,3.4,108,62,104,13,189,12,674,50,65,
5.0,Scoot Henderson,20.0,PG,66,10,1759,100,0,0,0,0,-1.5,3.2,99,54,78,12,88,9,805,14,44,
6.0,Jerami Grant,30.0,PF,47,47,1524,0,0,62,35,4,-6.3,-4.9,31,22,46,6,72,8,245,13,42,
7.0,Donovan Clingan,20.0,C,67,37,1324,0,0,0,0,100,-0.2,4.6,26,15,130,24,57,1,193,16,23,
8.0,Deandre Ayton,26.0,C,40,40,1206,0,0,0,0,100,-6.8,-5.1,21,25,56,10,26,2,159,7,15,
9.0,Dalano Banton,25.0,PG,67,7,1120,74,26,0,0,0,-2.8,0.6,49,25,34,4,62,3,388,15,35,
10.0,Kris Murray,24.0,SF,69,6,1040,0,10,66,23,1,-1.5,2.4,19,17,34,3,26,5,167,5,20,
11.0,Jabari Walker,22.0,PF,60,1,749,0,0,16,61,23,0.2,4.3,10,12,39,6,36,6,88,9,31,
12.0,Duop Reath,28.0,C,46,0,469,0,0,0,0,100,-8.6,-6.1,6,7,28,2,6,1,61,0,9,
13.0,Rayan Rupert,20.0,SG,52,0,460,6,60,35,0,0,-9.8,-7.5,13,12,18,1,15,4,60,4,15,
14.0,Robert Williams,27.0,C,20,3,351,0,0,0,10,90,-3.6,-0.4,8,4,23,5,9,0,52,3,6,
15.0,Matisse Thybulle,27.0,SG,15,5,312,19,61,18,2,0,0.3,3.9,8,4,5,0,6,2,69,1,3,
16.0,Justin Minaya,25.0,SF,19,0,101,0,24,68,8,0,-6.4,-3.3,1,2,6,2,0,0,15,0,0,
17.0,Sidy Cissoko,20.0,SF,5,0,60,0,9,55,36,0,3.3,6.6,4,4,3,0,2,0,23,1,3,
18.0,Bryce McGowens,22.0,SG,13,0,32,62,27,10,0,0,-17.5,-14.3,3,1,1,0,3,0,5,1,1,
19.0,Taze Moore,26.0,SG,2,0,20,85,15,0,0,0,-17.3,-14.1,1,0,0,0,1,0,3,0,1,
,Team Totals,,,82,82,19780,20,20,20,20,20,-3.2,0.2,616,396,833,118,856,158,4767,203,453,
