Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Toumani Camara,24.0,PF,78,78,2548,0.458,14.0,0.497,0.289,0.198,0.008,0.001,0.503,0.542,0.652,0.401,0.167,0.0,0.375,0.658,0.956,0.084,49,0.419,0.358,1,0,"DPOY-9,DEF2"
2.0,Anfernee Simons,25.0,SG,70,70,2292,0.426,17.9,0.473,0.124,0.181,0.108,0.059,0.527,0.496,0.636,0.446,0.369,0.591,0.363,0.186,0.609,0.014,15,0.093,0.327,5,0,
3.0,Shaedon Sharpe,21.0,SG,72,52,2252,0.452,15.7,0.572,0.226,0.14,0.106,0.101,0.428,0.557,0.755,0.419,0.47,0.396,0.311,0.409,0.707,0.07,65,0.165,0.333,4,0,
4.0,Deni Avdija,24.0,SF,72,54,2161,0.476,12.9,0.595,0.322,0.219,0.026,0.027,0.405,0.552,0.665,0.416,0.364,0.478,0.365,0.448,0.848,0.027,20,0.181,0.323,1,0,
5.0,Scoot Henderson,20.0,PG,66,10,1759,0.419,14.9,0.566,0.235,0.199,0.072,0.061,0.434,0.469,0.59,0.346,0.49,0.381,0.354,0.253,0.771,0.02,11,0.138,0.39,4,1,
6.0,Jerami Grant,30.0,PF,47,47,1524,0.373,16.0,0.484,0.197,0.166,0.073,0.049,0.516,0.381,0.504,0.284,0.333,0.286,0.365,0.519,0.963,0.035,12,0.368,0.367,0,0,
7.0,Donovan Clingan,20.0,C,67,37,1324,0.539,5.8,0.853,0.617,0.222,0.009,0.006,0.147,0.582,0.68,0.338,0.0,0.5,0.286,0.602,1.0,0.207,58,0.102,0.4,0,0,
8.0,Deandre Ayton,26.0,C,40,40,1206,0.566,8.4,0.932,0.344,0.269,0.205,0.113,0.068,0.594,0.82,0.468,0.49,0.396,0.188,0.741,1.0,0.165,71,0.469,0.067,0,0,
9.0,Dalano Banton,25.0,PG,67,7,1120,0.391,14.4,0.562,0.249,0.227,0.059,0.028,0.438,0.442,0.635,0.278,0.333,0.286,0.324,0.373,0.875,0.024,11,0.198,0.409,2,0,
10.0,Kris Murray,24.0,SF,69,6,1040,0.419,12.2,0.57,0.358,0.208,0.0,0.004,0.43,0.566,0.65,0.414,,1.0,0.225,0.589,0.963,0.129,34,0.475,0.263,0,0,
11.0,Jabari Walker,22.0,PF,60,1,749,0.515,10.1,0.686,0.415,0.236,0.022,0.013,0.314,0.573,0.684,0.407,0.4,0.333,0.389,0.622,1.0,0.07,16,0.458,0.455,1,0,
12.0,Duop Reath,28.0,C,46,0,469,0.422,17.5,0.361,0.229,0.108,0.018,0.006,0.639,0.6,0.763,0.333,0.333,0.0,0.321,0.472,0.971,0.03,5,0.226,0.333,0,0,
13.0,Rayan Rupert,20.0,SG,52,0,460,0.408,13.2,0.585,0.268,0.254,0.063,0.0,0.415,0.506,0.632,0.389,0.444,,0.271,0.524,0.813,0.035,5,0.339,0.35,0,0,
14.0,Robert Williams,27.0,C,20,3,351,0.641,3.7,0.962,0.705,0.205,0.026,0.026,0.038,0.653,0.8,0.25,0.5,0.0,0.333,0.755,1.0,0.385,25,0.667,0.5,0,0,
15.0,Matisse Thybulle,27.0,SG,15,5,312,0.477,15.6,0.455,0.148,0.295,0.011,0.0,0.545,0.525,0.769,0.423,0.0,,0.438,0.571,1.0,0.091,7,0.458,0.364,0,0,
16.0,Justin Minaya,25.0,SF,19,0,101,0.381,14.0,0.524,0.19,0.333,0.0,0.0,0.476,0.545,0.5,0.571,,,0.2,0.5,1.0,0.0,0,0.3,0.333,0,0,
17.0,Sidy Cissoko,20.0,SF,5,0,60,0.333,14.7,0.5,0.167,0.333,0.0,0.0,0.5,0.667,0.5,0.75,,,0.0,0.5,,0.167,1,0.5,0.0,0,0,
18.0,Bryce McGowens,22.0,SG,13,0,32,0.286,11.3,0.714,0.143,0.429,0.143,0.0,0.286,0.4,1.0,0.167,0.5,,0.0,0.75,,0.143,2,0.25,0.0,0,0,
19.0,Taze Moore,26.0,SG,2,0,20,0.2,19.1,0.6,0.2,0.3,0.1,0.0,0.4,0.167,0.5,0.0,0.0,,0.25,0.0,1.0,0.1,1,0.0,,1,0,
,Team Totals,,,82,82,19780,0.45,13.2,0.582,0.268,0.197,0.069,0.047,0.418,0.527,0.675,0.39,0.418,0.421,0.342,0.48,0.816,0.064,408,0.234,0.345,19,1,
