Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3325,7396,0.45,1057,3095,0.342,2268,4301,0.527,1386,1820,0.762,1095,2576,3671,1952,678,433,1309,1558,9093
Team/G,,241.2,40.5,90.2,0.45,12.9,37.7,0.342,27.7,52.5,0.527,16.9,22.2,0.762,13.4,31.4,44.8,23.8,8.3,5.3,16.0,19.0,110.9
Lg Rank,,14,23,9,26.0,19,14,26.0,17,14,24.0,16,12,26.0,2,27,12,27,11,8,29,21,22
Year/Year,,-0.5%,3.0%,0.5%,0.011,12.6%,13.7%,-0.003,-0.9%,-7.2%,0.033,4.3%,8.3%,-0.03,5.7%,4.3%,4.7%,3.1%,8.1%,22.3%,4.8%,-5.8%,4.3%
Opponent,82.0,19780,3410,7238,0.471,1042,2884,0.361,2368,4354,0.544,1475,1846,0.799,978,2650,3628,2147,781,453,1271,1582,9337
Opponent/G,,241.2,41.6,88.3,0.471,12.7,35.2,0.361,28.9,53.1,0.544,18.0,22.5,0.799,11.9,32.3,44.2,26.2,9.5,5.5,15.5,19.3,113.9
Lg Rank,,14,16,11,20.0,4,3,16.0,21,22,14.0,23,21,29.0,27,10,18,13,29,26,6,3,15
Year/Year,,-0.5%,-2.2%,1.9%,-0.019,8.9%,5.6%,0.011,-6.3%,-0.5%,-0.034,-3.9%,-4.7%,0.007,12.7%,-2.8%,0.9%,-3.5%,7.1%,-14.2%,8.4%,7.8%,-1.3%
