Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Toumani Camara,24,PF,78,78,2548,4.6,10.1,0.458,1.9,5.1,0.375,2.7,5.0,0.542,0.552,1.3,1.8,0.722,2.4,3.9,6.4,2.5,1.6,0.7,1.5,3.2,12.5,"DPOY-9,DEF2"
2,Anfernee Simons,25,SG,70,70,2292,7.5,17.7,0.426,3.4,9.3,0.363,4.1,8.4,0.496,0.521,2.7,3.0,0.902,0.4,2.6,3.0,5.3,0.9,0.1,2.2,1.8,21.2,
3,Shaedon Sharpe,21,SG,72,52,2252,8.0,17.6,0.452,2.3,7.5,0.311,5.6,10.1,0.557,0.519,3.0,3.9,0.785,1.1,4.1,5.2,3.2,1.0,0.3,2.4,1.9,21.3,
4,Deni Avdija,24,SF,72,54,2161,6.7,14.1,0.476,2.1,5.7,0.365,4.6,8.4,0.552,0.55,4.8,6.2,0.78,1.8,6.9,8.7,4.7,1.2,0.6,3.3,2.8,20.3,
5,Scoot Henderson,20,PG,66,10,1759,5.9,14.0,0.419,2.1,6.1,0.354,3.7,7.9,0.469,0.496,3.2,4.2,0.767,1.1,3.0,4.1,6.9,1.4,0.3,3.6,3.7,17.1,
6,Jerami Grant,30,PF,47,47,1524,5.1,13.6,0.373,2.6,7.0,0.365,2.5,6.6,0.381,0.467,3.3,3.9,0.849,0.6,3.2,3.9,2.4,1.0,1.1,1.5,2.6,16.0,
7,Donovan Clingan,20,C,67,37,1324,4.9,9.1,0.539,0.4,1.3,0.286,4.5,7.7,0.582,0.56,1.7,2.8,0.596,5.9,8.4,14.3,2.1,0.9,3.0,2.0,5.1,11.9,
8,Deandre Ayton,26,C,40,40,1206,7.9,14.0,0.566,0.2,1.0,0.188,7.7,13.0,0.594,0.573,1.2,1.8,0.667,3.7,8.4,12.1,1.9,0.9,1.2,2.1,2.6,17.2,
9,Dalano Banton,25,PG,67,7,1120,6.4,16.3,0.391,2.3,7.1,0.324,4.1,9.2,0.442,0.462,2.9,4.0,0.728,1.0,3.4,4.3,5.1,1.4,1.1,2.8,1.9,18.0,
10,Kris Murray,24,SF,69,6,1040,4.1,9.7,0.419,0.9,4.2,0.225,3.1,5.5,0.566,0.468,0.9,2.0,0.456,2.6,3.7,6.3,2.4,1.2,0.6,1.5,2.3,9.9,
11,Jabari Walker,22,PF,60,1,749,5.7,11.0,0.515,1.3,3.5,0.389,4.3,7.5,0.573,0.576,2.4,3.4,0.69,2.8,7.3,10.1,1.8,1.6,0.3,1.6,4.2,15.0,
12,Duop Reath,28,C,46,0,469,5.4,12.7,0.422,2.6,8.1,0.321,2.8,4.6,0.6,0.524,1.5,1.7,0.909,3.4,3.7,7.1,2.0,0.9,1.1,1.2,3.1,14.9,
13,Rayan Rupert,20,SG,52,0,460,4.5,11.1,0.408,1.3,4.6,0.271,3.3,6.5,0.506,0.465,1.8,2.3,0.767,2.0,3.4,5.5,2.0,1.3,0.3,2.3,2.9,12.1,
14,Robert Williams,27,C,20,3,351,5.1,8.0,0.641,0.1,0.3,0.333,5.0,7.7,0.653,0.647,1.5,1.7,0.882,3.6,8.5,12.1,2.2,1.3,3.4,1.7,3.2,11.9,
15,Matisse Thybulle,27,SG,15,5,312,4.8,10.2,0.477,2.4,5.5,0.438,2.4,4.6,0.525,0.597,0.8,1.7,0.467,1.6,4.4,6.0,3.2,3.8,1.0,1.5,1.6,12.9,
16,Justin Minaya,25,SF,19,0,101,2.9,7.5,0.381,0.7,3.6,0.2,2.1,3.9,0.545,0.429,0.0,0.7,0.0,1.8,1.8,3.6,2.5,2.1,0.4,1.8,4.3,6.4,
17,Sidy Cissoko,20,SF,5,0,60,2.4,7.2,0.333,0.0,3.6,0.0,2.4,3.6,0.667,0.333,1.2,1.8,0.667,3.0,3.6,6.6,5.4,0.6,0.6,5.4,2.4,6.0,
18,Bryce McGowens,22,SG,13,0,32,4.5,15.8,0.286,0.0,4.5,0.0,4.5,11.3,0.4,0.286,5.6,6.8,0.833,2.3,1.1,3.4,2.3,1.1,0.0,4.5,3.4,14.6,
19,Taze Moore,26,SG,2,0,20,3.6,18.0,0.2,1.8,7.2,0.25,1.8,10.8,0.167,0.25,1.8,3.6,0.5,7.2,7.2,14.4,1.8,3.6,0.0,3.6,0.0,10.8,
