Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Cade Cunningham,23.0,6,6,248,55,129,0.426,5,28,0.179,50,101,0.495,0.446,35,42,0.833,6,44,50,52,11,8,32,20,150,1,
2.0,Tobias Harris,32.0,6,6,233,34,71,0.479,10,23,0.435,24,48,0.5,0.549,16,16,1.0,8,38,46,3,6,7,6,16,94,0,
3.0,Jalen Duren,21.0,6,6,203,26,40,0.65,0,0,,26,40,0.65,0.65,19,23,0.826,26,38,64,21,2,10,10,26,71,0,
4.0,Tim Hardaway Jr.,32.0,6,6,188,24,71,0.338,16,52,0.308,8,19,0.421,0.451,8,10,0.8,2,15,17,7,2,0,9,10,72,0,
5.0,Dennis Schröder,31.0,6,0,164,26,53,0.491,10,21,0.476,16,32,0.5,0.585,13,16,0.813,4,10,14,22,7,1,7,12,75,0,
6.0,Malik Beasley,28.0,6,0,163,28,75,0.373,20,59,0.339,8,16,0.5,0.507,8,8,1.0,1,14,15,7,3,1,7,10,84,0,
7.0,Ausar Thompson,22.0,6,6,135,24,42,0.571,0,2,0.0,24,40,0.6,0.571,21,36,0.583,8,23,31,6,7,5,11,25,69,0,
8.0,Paul Reed,25.0,5,0,53,5,8,0.625,0,0,,5,8,0.625,0.625,4,6,0.667,7,8,15,1,5,3,5,8,14,0,
9.0,Ron Holland,19.0,5,0,34,0,5,0.0,0,3,0.0,0,2,0.0,0.0,9,10,0.9,3,3,6,0,0,1,6,5,9,0,
10.0,Isaiah Stewart,23.0,1,0,19,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,4,5,1,0,2,0,5,2,0,
,Team Totals,,6,6,1440,223,496,0.45,61,188,0.324,162,308,0.526,0.511,133,167,0.796,66,197,263,120,43,38,93,137,640,1,
