Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Cade Cunningham,23.0,PG,6,6,248,17.5,0.509,0.217,0.326,2.9,19.6,11.5,37.9,2.2,2.7,17.8,31.2,-0.1,0.4,0.3,0.061,1.1,2.0,3.1,0.3,
2.0,Tobias Harris,32.0,PF,6,6,233,14.0,0.602,0.324,0.225,4.1,18.0,11.3,2.0,1.3,2.5,7.1,15.5,0.3,0.3,0.6,0.132,0.4,1.6,2.0,0.2,
3.0,Jalen Duren,21.0,C,6,6,203,19.0,0.708,0.0,0.575,15.2,20.7,18.1,16.0,0.5,4.1,16.6,12.8,0.6,0.3,0.9,0.216,1.6,2.5,4.2,0.3,
4.0,Tim Hardaway Jr.,32.0,SG,6,6,188,5.8,0.477,0.732,0.141,1.3,8.8,5.2,5.8,0.5,0.0,10.7,19.3,-0.2,0.1,-0.1,-0.015,-3.0,-1.5,-4.5,-0.1,
5.0,Dennis Schröder,31.0,PG,6,0,164,16.7,0.625,0.396,0.302,2.9,6.7,4.9,21.8,2.1,0.5,10.4,17.6,0.4,0.2,0.6,0.166,2.4,2.2,4.6,0.3,
6.0,Malik Beasley,28.0,SG,6,0,163,10.8,0.535,0.787,0.107,0.7,9.5,5.3,7.1,0.9,0.5,8.2,22.6,0.1,0.1,0.2,0.052,0.2,-0.8,-0.6,0.1,
7.0,Ausar Thompson,22.0,SF,6,6,135,15.9,0.596,0.048,0.857,7.1,18.8,13.1,7.5,2.6,3.1,16.0,22.0,0.1,0.2,0.3,0.114,-2.6,3.1,0.5,0.1,
8.0,Paul Reed,25.0,C,5,0,53,14.8,0.658,0.0,0.75,15.7,16.7,16.2,2.8,4.7,4.7,32.0,12.7,0.0,0.1,0.1,0.12,-2.2,4.3,2.0,0.1,
9.0,Ron Holland,19.0,SF,5,0,34,-0.6,0.479,0.6,2.0,10.5,9.7,10.1,0.0,0.0,2.4,39.0,19.5,-0.1,0.0,-0.1,-0.14,-10.1,-2.6,-12.7,-0.1,
10.0,Isaiah Stewart,23.0,C,1,0,19,8.3,0.5,0.0,0.0,6.3,23.2,15.1,7.3,0.0,8.8,0.0,4.5,0.0,0.0,0.1,0.13,-5.8,3.0,-2.8,0.0,
,Team Totals,,,6,6,1440,,0.562,0.379,0.337,,,,,,,,,1.2,1.8,3.0,0.099,-0.3,1.4,1.1,1.1,
