Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3503,7363,0.476,1051,2901,0.362,2452,4462,0.55,1414,1826,0.774,931,2739,3670,2165,652,431,1219,1695,9471
Team/G,,241.5,42.7,89.8,0.476,12.8,35.4,0.362,29.9,54.4,0.55,17.2,22.3,0.774,11.4,33.4,44.8,26.4,8.0,5.3,14.9,20.7,115.5
Lg Rank,,9,10,14,13.0,20,22,17.0,7,8,17.0,11,11,20.0,11,12,13,15,19,9,21,27,12
Year/Year,,0.3%,4.5%,1.8%,0.012,16.0%,11.5%,0.014,0.2%,-3.7%,0.021,1.1%,2.6%,-0.011,8.1%,1.7%,3.3%,3.7%,22.8%,12.2%,-2.3%,0.4%,5.1%
Opponent,82.0,19805,3326,7210,0.461,1119,3054,0.366,2207,4156,0.531,1544,1989,0.776,863,2618,3481,2035,728,413,1235,1551,9315
Opponent/G,,241.5,40.6,87.9,0.461,13.6,37.2,0.366,26.9,50.7,0.531,18.8,24.3,0.776,10.5,31.9,42.5,24.8,8.9,5.0,15.1,18.9,113.6
Lg Rank,,9,9,9,9.0,18,12,25.0,4,12,6.0,28,28,12.0,6,7,6,6,24,17,9,13,14
Year/Year,,0.3%,-7.0%,-1.2%,-0.029,12.9%,13.9%,-0.003,-14.7%,-10.0%,-0.029,-4.1%,-1.2%,-0.024,9.1%,-4.6%,-1.6%,-8.2%,0.1%,-15.7%,21.2%,6.5%,-4.5%
