Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Cade Cunningham,23.0,PG,6,6,41.3,9.2,21.5,0.426,0.8,4.7,0.179,8.3,16.8,0.495,0.446,5.8,7.0,0.833,1.0,7.3,8.3,8.7,1.8,1.3,5.3,3.3,25.0,
2.0,Tobias Harris,32.0,PF,6,6,38.8,5.7,11.8,0.479,1.7,3.8,0.435,4.0,8.0,0.5,0.549,2.7,2.7,1.0,1.3,6.3,7.7,0.5,1.0,1.2,1.0,2.7,15.7,
3.0,Jalen Duren,21.0,C,6,6,33.8,4.3,6.7,0.65,0.0,0.0,,4.3,6.7,0.65,0.65,3.2,3.8,0.826,4.3,6.3,10.7,3.5,0.3,1.7,1.7,4.3,11.8,
4.0,Tim Hardaway Jr.,32.0,SG,6,6,31.3,4.0,11.8,0.338,2.7,8.7,0.308,1.3,3.2,0.421,0.451,1.3,1.7,0.8,0.3,2.5,2.8,1.2,0.3,0.0,1.5,1.7,12.0,
5.0,Dennis Schröder,31.0,PG,6,0,27.3,4.3,8.8,0.491,1.7,3.5,0.476,2.7,5.3,0.5,0.585,2.2,2.7,0.813,0.7,1.7,2.3,3.7,1.2,0.2,1.2,2.0,12.5,
6.0,Malik Beasley,28.0,SG,6,0,27.2,4.7,12.5,0.373,3.3,9.8,0.339,1.3,2.7,0.5,0.507,1.3,1.3,1.0,0.2,2.3,2.5,1.2,0.5,0.2,1.2,1.7,14.0,
7.0,Ausar Thompson,22.0,SF,6,6,22.5,4.0,7.0,0.571,0.0,0.3,0.0,4.0,6.7,0.6,0.571,3.5,6.0,0.583,1.3,3.8,5.2,1.0,1.2,0.8,1.8,4.2,11.5,
8.0,Isaiah Stewart,23.0,C,1,0,19.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,2.0,0.0,5.0,2.0,
9.0,Paul Reed,25.0,C,5,0,10.6,1.0,1.6,0.625,0.0,0.0,,1.0,1.6,0.625,0.625,0.8,1.2,0.667,1.4,1.6,3.0,0.2,1.0,0.6,1.0,1.6,2.8,
10.0,Ron Holland,19.0,SF,5,0,6.8,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,1.8,2.0,0.9,0.6,0.6,1.2,0.0,0.0,0.2,1.2,1.0,1.8,
,Team Totals,,,6,6,240.0,37.2,82.7,0.45,10.2,31.3,0.324,27.0,51.3,0.526,0.511,22.2,27.8,0.796,11.0,32.8,43.8,20.0,7.2,6.3,16.5,22.8,106.7,
