Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Cade Cunningham,23.0,70,70,2452,684,1457,0.469,149,418,0.356,535,1039,0.515,0.521,313,370,0.846,56,369,425,638,71,53,309,195,1830,9,"MVP-7,AS,NBA3"
2.0,Tobias Harris,32.0,73,73,2305,384,805,0.477,91,264,0.345,293,541,0.542,0.534,143,166,0.861,65,367,432,162,74,57,85,138,1002,0,
3.0,Malik Beasley,28.0,82,18,2283,461,1071,0.43,319,766,0.416,142,305,0.466,0.579,95,140,0.679,47,167,214,139,73,5,83,125,1336,0,6MOY-2
4.0,Tim Hardaway Jr.,32.0,77,77,2153,276,680,0.406,168,457,0.368,108,223,0.484,0.529,124,145,0.855,18,165,183,123,38,7,48,96,844,0,
5.0,Jalen Duren,21.0,78,78,2034,378,546,0.692,0,0,,378,546,0.692,0.692,162,242,0.669,277,530,807,209,54,89,136,251,918,0,
6.0,Isaiah Stewart,23.0,72,4,1434,176,315,0.559,17,53,0.321,159,262,0.607,0.586,66,87,0.759,130,269,399,123,28,101,68,183,435,0,
7.0,Ausar Thompson,22.0,59,48,1328,246,460,0.535,11,49,0.224,235,411,0.572,0.547,91,142,0.641,111,192,303,134,98,40,80,164,594,0,
8.0,Ron Holland,19.0,81,2,1266,197,416,0.474,36,151,0.238,161,265,0.608,0.517,92,122,0.754,40,178,218,82,49,17,72,141,522,0,
9.0,Simone Fontecchio,29.0,75,0,1237,150,373,0.402,76,227,0.335,74,146,0.507,0.504,70,84,0.833,52,163,215,65,31,12,54,95,446,0,
10.0,Jaden Ivey,22.0,30,30,898,190,413,0.46,63,154,0.409,127,259,0.49,0.536,85,116,0.733,40,84,124,119,28,11,89,67,528,0,
11.0,Marcus Sasser,24.0,57,1,811,137,296,0.463,58,152,0.382,79,144,0.549,0.561,43,51,0.843,18,51,69,133,37,4,54,72,375,0,
12.0,Dennis Schröder,31.0,28,8,705,95,251,0.378,32,106,0.302,63,145,0.434,0.442,80,96,0.833,13,61,74,147,15,5,35,57,302,0,
13.0,Paul Reed,25.0,45,0,438,72,142,0.507,8,28,0.286,64,114,0.561,0.535,32,42,0.762,40,83,123,44,39,25,26,75,184,0,
14.0,Wendell Moore Jr.,23.0,20,1,219,23,50,0.46,4,14,0.286,19,36,0.528,0.5,13,14,0.929,11,33,44,23,10,3,9,15,63,0,
15.0,Lindy Waters III,27.0,14,0,123,16,44,0.364,15,38,0.395,1,6,0.167,0.534,0,0,,4,10,14,10,5,1,3,7,47,0,
16.0,Bobi Klintman,21.0,8,0,42,6,10,0.6,2,5,0.4,4,5,0.8,0.7,1,2,0.5,1,6,7,7,2,1,1,8,15,0,
17.0,Daniss Jenkins,23.0,7,0,23,3,10,0.3,1,7,0.143,2,3,0.667,0.35,0,2,0.0,0,2,2,3,0,0,1,2,7,0,
18.0,Tolu Smith,24.0,1,0,22,6,9,0.667,0,0,,6,9,0.667,0.667,2,3,0.667,4,4,8,0,0,0,2,3,14,0,
19.0,Ron Harper Jr.,24.0,1,0,17,1,8,0.125,0,6,0.0,1,2,0.5,0.125,2,2,1.0,4,3,7,2,0,0,0,0,4,0,
20.0,Cole Swider,25.0,2,0,13,0,5,0.0,0,5,0.0,0,0,,0.0,0,0,,0,2,2,1,0,0,0,1,0,0,
21.0,Alondes Williams,25.0,1,0,4,2,2,1.0,1,1,1.0,1,1,1.0,1.25,0,0,,0,0,0,1,0,0,0,0,5,0,
,Team Totals,,82,82,19807,3503,7363,0.476,1051,2901,0.362,2452,4462,0.55,0.547,1414,1826,0.774,931,2739,3670,2165,652,431,1155,1695,9471,9,
