Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Malik Beasley,28.0,SG,82,18,2283,0.43,0.466,0.416,0.579,0.679,0.59,0.131,0.715,92,85.0,116.0,107,87.0,102,54,170,77.7,30.8,6MOY-2
2.0,Cade Cunningham,23.0,PG,70,70,2452,0.469,0.515,0.356,0.521,0.846,0.565,0.254,0.287,100,94.0,99.0,96,108.0,98,105,68,-65.5,-36.6,"MVP-7,AS,NBA3"
3.0,Jalen Duren,21.0,C,78,78,2034,0.692,0.692,,0.692,0.669,0.703,0.443,0.0,148,127.0,,127,86.0,122,183,0,163.0,166.1,
4.0,Simone Fontecchio,29.0,SF,75,0,1237,0.402,0.507,0.335,0.504,0.833,0.544,0.225,0.609,86,93.0,93.0,93,107.0,94,93,145,-29.1,-26.4,
5.0,Tim Hardaway Jr.,32.0,SG,77,77,2153,0.406,0.484,0.368,0.529,0.855,0.567,0.213,0.672,87,89.0,102.0,97,110.0,98,88,160,-18.6,-13.1,
6.0,Ron Harper Jr.,24.0,SF,1,0,17,0.125,0.5,0.0,0.125,1.0,0.225,0.25,0.75,27,92.0,0.0,23,128.0,39,103,178,-6.7,-6.2,
7.0,Tobias Harris,32.0,PF,73,73,2305,0.477,0.542,0.345,0.534,0.861,0.571,0.206,0.328,102,99.0,96.0,98,110.0,99,85,78,-15.3,-9.8,
8.0,Ron Holland,19.0,SF,81,2,1266,0.474,0.608,0.238,0.517,0.754,0.556,0.293,0.363,101,111.0,66.0,95,97.0,96,121,86,-21.8,-19.2,
9.0,Jaden Ivey,22.0,SG,30,30,898,0.46,0.49,0.409,0.536,0.733,0.569,0.281,0.373,98,90.0,114.0,99,94.0,99,116,89,-5.6,-6.7,
10.0,Daniss Jenkins,23.0,PG,7,0,23,0.3,0.667,0.143,0.35,0.0,0.322,0.2,0.7,64,122.0,40.0,64,0.0,56,82,166,-3.9,-5.5,
11.0,Bobi Klintman,21.0,SF,8,0,42,0.6,0.8,0.4,0.7,0.5,0.689,0.2,0.5,128,147.0,111.0,129,64.0,120,82,119,3.1,2.5,
12.0,Wendell Moore Jr.,23.0,SG,20,1,219,0.46,0.528,0.286,0.5,0.929,0.561,0.28,0.28,98,97.0,79.0,92,119.0,97,115,66,-4.3,-1.7,
13.0,Paul Reed,25.0,C,45,0,438,0.507,0.561,0.286,0.535,0.762,0.573,0.296,0.197,109,103.0,79.0,99,98.0,99,122,47,-2.2,-0.9,
14.0,Marcus Sasser,24.0,PG,57,1,811,0.463,0.549,0.382,0.561,0.843,0.589,0.172,0.514,99,101.0,106.0,103,108.0,102,71,122,10.5,8.0,
15.0,Dennis Schröder,31.0,PG,28,8,705,0.378,0.434,0.302,0.442,0.833,0.515,0.382,0.422,81,80.0,84.0,81,107.0,89,157,100,-50.6,-35.9,
16.0,Tolu Smith,24.0,PF,1,0,22,0.667,0.667,,0.667,0.667,0.678,0.333,0.0,143,122.0,,123,85.0,118,137,0,2.2,2.1,
17.0,Isaiah Stewart,23.0,C,72,4,1434,0.559,0.607,0.321,0.586,0.759,0.616,0.276,0.168,120,111.0,89.0,108,97.0,107,114,40,26.9,27.9,
18.0,Cole Swider,25.0,SF,2,0,13,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0.0,0,,0,0,237,-5.4,-5.8,
19.0,Ausar Thompson,22.0,SF,59,48,1328,0.535,0.572,0.224,0.547,0.641,0.568,0.309,0.107,114,105.0,62.0,101,82.0,99,127,25,3.4,-8.1,
20.0,Lindy Waters III,27.0,SG,14,0,123,0.364,0.167,0.395,0.534,,0.534,0.0,0.864,78,31.0,110.0,98,,93,0,205,-0.8,-3.7,
21.0,Alondes Williams,25.0,SG,1,0,4,1.0,1.0,1.0,1.25,,1.25,0.0,0.5,214,183.0,278.0,230,,217,0,119,2.8,2.7,
,Team Totals,,,82,82,19807,0.476,0.55,0.362,0.547,0.774,0.58,0.248,0.394,102,101.0,101.0,101,99.0,101,102,94,59.8,60.5,
