unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Moussa Diabaté,24:30,3,3,1.000,0,0,,4,7,.571,5,5,10,1,0,2,1,2,10,13.2,+38,True,,CHO,UTA,UTA,CHO,False,True,e921d0fe6ecc6900c61b1c0cca104897e25f33d5,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
LaMelo Ball,22:36,5,12,.417,5,11,.455,2,2,1.000,0,5,5,5,0,0,5,3,17,9.4,+37,True,,CHO,UTA,UTA,CHO,False,True,67d5225c7e14368c32c1cad94461451012cf8d4f,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Brandon Miller,21:58,7,19,.368,2,9,.222,2,2,1.000,1,3,4,4,3,0,3,4,18,10.3,+36,True,,CHO,UTA,UTA,CHO,False,True,e7d7db7f7b0ec61e5187215a1f4f53a126c210ca,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Miles Bridges,21:46,5,6,.833,3,4,.750,2,2,1.000,0,7,7,5,0,0,0,1,15,18.0,+23,True,,CHO,UTA,UTA,CHO,False,True,1abd8578bcf2871677321eef56e9cbda090896fa,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Kon Knueppel,18:07,5,7,.714,2,3,.667,0,0,,0,0,0,6,3,0,0,1,12,15.9,+21,True,,CHO,UTA,UTA,CHO,False,True,978a95665fc9a9973605cc60d58dc9e4c22f9c13,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,CHO,UTA,UTA,CHO,False,True,c1286085c65d78948d61ad3018f2e2638c7fee7a,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Sion James,26:17,1,2,.500,0,1,.000,2,2,1.000,1,6,7,5,2,1,0,2,4,10.9,+21,True,,CHO,UTA,UTA,CHO,False,True,d3bcf4b8cc3a636ac7e52441401fe4796caaae24,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Josh Green,25:22,5,10,.500,2,6,.333,1,2,.500,3,1,4,2,1,0,0,2,13,11.6,+29,True,,CHO,UTA,UTA,CHO,False,True,135ca3c0ad14314c489c87ca5e46dea7300b9394,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Ryan Kalkbrenner,23:30,5,7,.714,0,0,,2,2,1.000,5,4,9,0,0,2,0,0,12,15.2,+17,True,,CHO,UTA,UTA,CHO,False,True,bb008e6f81ba92ae4b84ead3cdbb070ee431bcc9,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Collin Sexton,17:40,5,9,.556,2,5,.400,3,4,.750,1,4,5,4,0,0,2,0,15,13.0,+17,True,,CHO,UTA,UTA,CHO,False,True,6f5ece79788aa22f7b612dc4423c6d5be8d4d674,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Grant Williams,13:55,3,10,.300,3,10,.300,0,0,,4,4,8,0,0,0,0,0,9,7.2,+31,True,,CHO,UTA,UTA,CHO,False,True,27a85fdbbe97ca9232ab0a3683bfbbdb87f41475,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Tidjane Salaün,12:19,2,6,.333,1,4,.250,0,0,,1,4,5,2,0,0,1,1,5,3.5,+1,True,,CHO,UTA,UTA,CHO,False,True,2b4d7c7b839cd6c4408aebeb3faeeb8bb0e04bae,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Tre Mann,12:00,7,10,.700,4,6,.667,2,2,1.000,0,1,1,1,1,0,0,2,20,17.0,+4,True,,CHO,UTA,UTA,CHO,False,True,abb84a88d05825b40a00670fb92d048a948ea845,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
Team Totals,240,53,101,.525,24,59,.407,20,25,.800,21,44,65,35,10,5,13,18,150,,,True,,CHO,UTA,UTA,CHO,False,True,c4285f996b8d341348b403feff9cd7902c9e4cea,202601100UTA,"Charlotte Hornets at Utah Jazz Box Score, January 10, 2026",2026-01-20T14:49:13.146834,box-CHO-game-basic
