unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Moussa Diabaté,43:17,5,8,.625,0,0,,5,6,.833,6,5,11,1,1,0,1,6,15,15.0,-16,True,,CHO,MIL,MIL,CHO,False,True,e921d0fe6ecc6900c61b1c0cca104897e25f33d5,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Miles Bridges,42:23,12,24,.500,6,15,.400,2,2,1.000,0,7,7,2,0,1,1,3,32,22.0,-11,True,,CHO,MIL,MIL,CHO,False,True,1abd8578bcf2871677321eef56e9cbda090896fa,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Sion James,41:59,4,10,.400,2,7,.286,2,3,.667,2,5,7,3,5,0,2,2,12,13.4,-11,True,,CHO,MIL,MIL,CHO,False,True,d3bcf4b8cc3a636ac7e52441401fe4796caaae24,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Kon Knueppel,41:13,12,20,.600,4,9,.444,4,5,.800,1,2,3,3,3,0,2,3,32,25.6,-8,True,,CHO,MIL,MIL,CHO,False,True,978a95665fc9a9973605cc60d58dc9e4c22f9c13,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
LaMelo Ball,27:24,5,15,.333,2,6,.333,4,5,.800,0,3,3,10,0,0,2,3,16,11.8,+11,True,,CHO,MIL,MIL,CHO,False,True,67d5225c7e14368c32c1cad94461451012cf8d4f,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,CHO,MIL,MIL,CHO,False,True,c1286085c65d78948d61ad3018f2e2638c7fee7a,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Tre Mann,29:14,4,10,.400,1,3,.333,0,0,,1,6,7,7,0,0,3,2,9,7.2,-23,True,,CHO,MIL,MIL,CHO,False,True,abb84a88d05825b40a00670fb92d048a948ea845,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Collin Sexton,15:56,4,7,.571,2,3,.667,4,4,1.000,0,1,1,4,0,0,1,2,14,12.0,-12,True,,CHO,MIL,MIL,CHO,False,True,6f5ece79788aa22f7b612dc4423c6d5be8d4d674,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Pat Connaughton,10:00,0,3,.000,0,2,.000,0,0,,0,0,0,1,2,0,0,0,0,0.6,-2,True,,CHO,MIL,MIL,CHO,False,True,ff3c9c07f41c5947b3c898444302bcbedf132185,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
Mason Plumlee,9:43,1,1,1.000,0,0,,2,4,.500,0,0,0,0,0,0,1,0,4,1.9,+3,True,,CHO,MIL,MIL,CHO,False,True,8cd998fba284e980fd074f5935bf08c7c7a71fe4,202511140MIL,"Charlotte Hornets at Milwaukee Bucks Box Score, November 14, 2025",2026-01-20T14:00:46.647214,box-CHO-game-basic
