unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Luka Dončić,37:29,11,22,.500,3,10,.300,5,9,.556,0,2,2,10,2,1,5,2,30,21.9,+2,True,,LAL,NOP,NOP,LAL,False,True,cf87bb2c326d70a81156a838ef20546d25cc7870,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Marcus Smart,36:39,5,10,.500,3,7,.429,0,0,,1,5,6,4,1,1,4,3,13,9.5,+14,True,,LAL,NOP,NOP,LAL,False,True,15703d4e33e98e986d31099691202fdb9c39050c,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Jake LaRavia,34:46,2,4,.500,0,2,.000,1,2,.500,1,4,5,0,2,0,0,3,5,5.3,0,True,,LAL,NOP,NOP,LAL,False,True,4c3998497c95db001b954f4691e04bf8b00f8d88,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
LeBron James,33:09,10,19,.526,3,5,.600,7,7,1.000,0,8,8,8,2,1,1,2,30,29.6,+10,True,,LAL,NOP,NOP,LAL,False,True,d511c58b3d013e1218187fb0ccb43a1fd0b09ec2,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Deandre Ayton,31:54,9,16,.563,0,0,,0,0,,3,8,11,3,1,2,1,0,18,18.4,+13,True,,LAL,NOP,NOP,LAL,False,True,f1b2e91a15aad20e3009f88aa71701291366772d,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAL,NOP,NOP,LAL,False,True,33eaf754d579a5449c053e15e79f4f34d5189f4b,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Jarred Vanderbilt,29:22,3,4,.750,0,1,.000,1,2,.500,2,6,8,4,2,0,0,5,7,11.0,+3,True,,LAL,NOP,NOP,LAL,False,True,6dd13ef4422e6a8bb2bd6eb7f2d35fa15da048ed,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Jaxson Hayes,16:06,1,2,.500,0,0,,0,1,.000,2,1,3,0,1,1,2,2,2,1.2,-5,True,,LAL,NOP,NOP,LAL,False,True,9cd492610dbdae611256d2c173d693bf46aa0fdd,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Dalton Knecht,10:56,2,5,.400,2,4,.500,0,0,,0,0,0,0,0,0,0,2,6,2.5,+5,True,,LAL,NOP,NOP,LAL,False,True,7a7b98c61a12db09fc25c03d5d4937716c7df869,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Nick Smith Jr.,9:39,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,2,0,-2.9,-2,True,,LAL,NOP,NOP,LAL,False,True,a7438a73b0c7202e10d2d87058691809af099bd8,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Bronny James,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,NOP,NOP,LAL,False,True,338ba6e1028988487bbc54be42714689071b5eee,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Maxi Kleber,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,NOP,NOP,LAL,False,True,0e5149cba7f2f080624eee8c05223acdc62c3ff6,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Gabe Vincent,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,LAL,NOP,NOP,LAL,False,True,13d8a9bf1eb6147f5a01d71b73ff8cdbccfe01b4,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
Team Totals,240,43,85,.506,11,31,.355,14,21,.667,9,35,44,30,11,6,15,21,111,,,True,,LAL,NOP,NOP,LAL,False,True,5b093430f8a8dbbf2c4119550bca3b066afc6146,202601060NOP,"Los Angeles Lakers at New Orleans Pelicans Box Score, January 6, 2026",2026-01-20T14:45:32.901428,box-LAL-game-basic
