unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
LeBron James,37:37,15,28,.536,3,7,.429,3,5,.600,1,3,4,3,2,1,3,1,36,24.6,-6,True,,LAL,LAC,LAC,LAL,False,True,d511c58b3d013e1218187fb0ccb43a1fd0b09ec2,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Jake LaRavia,37:13,5,11,.455,0,4,.000,2,4,.500,7,4,11,6,2,0,0,2,12,17.0,-23,True,,LAL,LAC,LAC,LAL,False,True,4c3998497c95db001b954f4691e04bf8b00f8d88,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Jaxson Hayes,30:59,3,4,.750,0,0,,2,2,1.000,2,3,5,2,1,0,1,5,8,8.1,-13,True,,LAL,LAC,LAC,LAL,False,True,9cd492610dbdae611256d2c173d693bf46aa0fdd,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Marcus Smart,30:36,1,12,.083,0,9,.000,3,3,1.000,2,2,4,1,0,0,1,1,5,-1.7,-10,True,,LAL,LAC,LAC,LAL,False,True,15703d4e33e98e986d31099691202fdb9c39050c,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Luka Dončić,19:34,4,13,.308,1,6,.167,3,5,.600,0,5,5,2,0,0,4,1,12,2.2,-13,True,,LAL,LAC,LAC,LAL,False,True,cf87bb2c326d70a81156a838ef20546d25cc7870,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAL,LAC,LAC,LAL,False,True,33eaf754d579a5449c053e15e79f4f34d5189f4b,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Jarred Vanderbilt,27:09,1,4,.250,1,3,.333,1,4,.250,2,3,5,1,1,1,2,4,4,1.5,-14,True,,LAL,LAC,LAC,LAL,False,True,6dd13ef4422e6a8bb2bd6eb7f2d35fa15da048ed,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Nick Smith Jr.,21:47,4,11,.364,1,5,.200,0,0,,0,3,3,1,1,0,0,2,9,4.7,0,True,,LAL,LAC,LAC,LAL,False,True,a7438a73b0c7202e10d2d87058691809af099bd8,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Maxi Kleber,15:50,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,1,0,3,0,-1.6,+1,True,,LAL,LAC,LAC,LAL,False,True,0e5149cba7f2f080624eee8c05223acdc62c3ff6,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Dalton Knecht,13:29,1,3,.333,0,2,.000,0,0,,0,4,4,0,0,0,0,0,2,1.5,-4,True,,LAL,LAC,LAC,LAL,False,True,7a7b98c61a12db09fc25c03d5d4937716c7df869,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Adou Thiero,5:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+7,True,,LAL,LAC,LAC,LAL,False,True,d866ebacd45da2dc56981018396fa4f6c5889819,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Rui Hachimura,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,LAL,LAC,LAC,LAL,False,True,e481bfcc623388a483012443e812f91afebddae9,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Gabe Vincent,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,LAL,LAC,LAC,LAL,False,True,13d8a9bf1eb6147f5a01d71b73ff8cdbccfe01b4,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
Team Totals,240,34,88,.386,6,38,.158,14,23,.609,14,29,43,16,7,3,11,19,88,,,True,,LAL,LAC,LAC,LAL,False,True,5b093430f8a8dbbf2c4119550bca3b066afc6146,202512200LAC,"Los Angeles Lakers at Los Angeles Clippers Box Score, December 20, 2025",2026-01-20T14:27:53.182839,box-LAL-game-basic
