unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Luka Dončić,38:25,14,28,.500,5,15,.333,5,5,1.000,1,5,6,7,1,0,2,4,38,28.5,+16,True,,LAL,CHO,CHO,LAL,False,True,cf87bb2c326d70a81156a838ef20546d25cc7870,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Marcus Smart,36:35,4,9,.444,3,7,.429,2,2,1.000,2,2,4,5,7,0,3,1,13,17.4,+15,True,,LAL,CHO,CHO,LAL,False,True,15703d4e33e98e986d31099691202fdb9c39050c,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Rui Hachimura,35:36,9,12,.750,3,3,1.000,0,0,,2,1,3,2,1,0,1,1,21,18.9,+13,True,,LAL,CHO,CHO,LAL,False,True,e481bfcc623388a483012443e812f91afebddae9,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Deandre Ayton,32:56,7,10,.700,0,0,,0,0,,3,3,6,0,0,0,3,3,14,8.6,+2,True,,LAL,CHO,CHO,LAL,False,True,f1b2e91a15aad20e3009f88aa71701291366772d,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Austin Reaves,29:25,7,17,.412,2,10,.200,8,11,.727,0,5,5,7,2,0,1,2,24,20.3,+18,True,,LAL,CHO,CHO,LAL,False,True,3c191d1d39694ca6a991f0a7f97d46ef5b4e736f,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAL,CHO,CHO,LAL,False,True,33eaf754d579a5449c053e15e79f4f34d5189f4b,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Jake LaRavia,24:53,2,8,.250,0,3,.000,2,2,1.000,1,0,1,3,1,0,0,4,6,3.4,-9,True,,LAL,CHO,CHO,LAL,False,True,4c3998497c95db001b954f4691e04bf8b00f8d88,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Jarred Vanderbilt,16:10,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,4,0,-1.6,0,True,,LAL,CHO,CHO,LAL,False,True,6dd13ef4422e6a8bb2bd6eb7f2d35fa15da048ed,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Jaxson Hayes,14:53,1,2,.500,0,0,,0,0,,1,4,5,0,0,1,0,2,2,2.8,+4,True,,LAL,CHO,CHO,LAL,False,True,9cd492610dbdae611256d2c173d693bf46aa0fdd,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Dalton Knecht,11:07,1,4,.250,1,1,1.000,0,0,,2,3,5,0,0,1,0,1,3,3.2,-9,True,,LAL,CHO,CHO,LAL,False,True,7a7b98c61a12db09fc25c03d5d4937716c7df869,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Bronny James,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,CHO,CHO,LAL,False,True,338ba6e1028988487bbc54be42714689071b5eee,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Maxi Kleber,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,CHO,CHO,LAL,False,True,0e5149cba7f2f080624eee8c05223acdc62c3ff6,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Adou Thiero,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,False,coach_decision,LAL,CHO,CHO,LAL,False,True,d866ebacd45da2dc56981018396fa4f6c5889819,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
Team Totals,240,45,90,.500,14,39,.359,17,20,.850,12,24,36,25,12,2,11,22,121,,,True,,LAL,CHO,CHO,LAL,False,True,5b093430f8a8dbbf2c4119550bca3b066afc6146,202511100CHO,"Los Angeles Lakers at Charlotte Hornets Box Score, November 10, 2025",2026-01-20T13:57:07.359163,box-LAL-game-basic
